ACIS,1504,Intro Bus Info Sys,Brown,70066,3,2.67,15,20.0,26.7,53.3,0.0,0.0,0
ACIS,1504,Intro Bus Info Sys,Brown,70067,3,2.89,18,38.9,27.8,16.7,16.7,0.0,0
ACIS,2116,Principles of Accounting,Brown,70068,3,2.64,15,13.3,40.0,40.0,6.7,0.0,0
ACIS,2116,Principles of Accounting,Brown,70069,3,2.7,24,16.7,45.8,29.2,8.3,0.0,0
ACIS,2504,Personal Computers in Business,Brown,70070,3,3.18,10,40.0,50.0,10.0,0.0,0.0,0
ACIS,3116,Intermediate Financial Acct,Brown,70071,3,2.36,20,0.0,45.0,40.0,15.0,0.0,0
ACIS,3116,Intermediate Financial Acct,Brown,70072,3,2.44,21,19.0,28.6,28.6,23.8,0.0,0
ACIS,3414,"Auditing, Governance & Ethics",Brown,70073,3,2.82,40,17.5,60.0,17.5,2.5,2.5,0
AHRM,2304,Family Financial Management,Anong,71440,3,3.44,37,64.9,18.9,5.4,10.8,0.0,0
AHRM,4034,History of Costume,Quesenberry,71458,3,4.0,14,100.0,0.0,0.0,0.0,0.0,0
AHRM,2984,SS:Intro Interior Housing Tex,Chen-Yu,71479,3,3.65,17,64.7,35.3,0.0,0.0,0.0,0
AOE,3104,Aircraft Performance,Crede,70101,3,2.8,23,13.0,60.9,17.4,4.3,4.3,0
ARCH,5756,Advanced Design Laboratory,Schnoedt,70139,3,3.24,20,30.0,70.0,0.0,0.0,0.0,0
ARCH,2984,SS:Qualifying Design Lab,Albright,71508,3,3.35,51,33.3,66.7,0.0,0.0,0.0,0
ARCH,3116,History of Architecture,Breitschmid,71551,3,3.13,10,40.0,50.0,0.0,0.0,10.0,0
ART,2385,Surv Hist West Art,Knoblauch,71581,3,3.04,29,31.0,48.3,13.8,6.9,0.0,0
BC,2014,Construction Principles I,McCoy,70150,3,3.36,16,25.0,75.0,0.0,0.0,0.0,0
BIOL,1106,Principles of Biology,Buikema,70160,3,2.34,27,22.2,22.2,33.3,14.8,7.4,0
BIOL,1116,Principles of Biol Lab,Webb,70161,1,3.08,13,23.1,61.5,15.4,0.0,0.0,0
BIOL,1116,Principles of Biol Lab,Webb,70162,1,2.85,11,36.4,18.2,45.5,0.0,0.0,0
BIOL,1106,Principles of Biology,Rosenzweig,71488,3,2.78,10,20.0,60.0,10.0,10.0,0.0,0
BIT,2405,Quantitative Methods,King,70171,3,2.92,22,45.5,22.7,18.2,4.5,9.1,0
BIT,2406,Quantitative Methods,Ru,70172,3,3.04,58,36.2,39.7,19.0,0.0,5.2,0
BIT,3414,Operations & Supply Chain Mgt,Arnette,70173,3,2.99,34,35.3,41.2,14.7,8.8,0.0,0
BIT,5604,Mod Decis Mkng for Comp Advntg,Ghandforoush,71586,2,3.93,22,95.5,4.5,0.0,0.0,0.0,0
CEE,3604,Intro Transport Engr,Katz,70194,3,3.53,33,69.7,21.2,6.1,3.0,0.0,0
CEE,3684,Civil Engineering Materials,Loulizi,70195,3,3.2,29,34.5,58.6,6.9,0.0,0.0,0
CEE,3514,Intro to Geotechnical Engr,Dove,71423,3,2.66,29,24.1,37.9,27.6,10.3,0.0,0
CHEM,1036,General Chemistry,Brown,70214,3,2.76,52,28.8,28.8,32.7,1.9,7.7,0
CHEM,1046,General Chemistry Lab,Amateis,70215,1,3.18,17,35.3,47.1,17.6,0.0,0.0,0
CHEM,1046,General Chemistry Lab,Amateis,70216,1,3.05,22,31.8,54.5,9.1,0.0,4.5,0
CHEM,2536,Organic Chemistry,Macri,70218,3,2.19,89,7.9,23.6,53.9,10.1,4.5,0
CHEM,2546,Organic Chemistry Laboratory,Berg,70219,1,3.2,22,31.8,54.5,13.6,0.0,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Berg,70220,1,3.12,20,35.0,50.0,10.0,0.0,5.0,0
CHEM,2546,Organic Chemistry Laboratory,Berg,70221,1,3.03,20,30.0,45.0,20.0,5.0,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Berg,70223,1,3.21,13,46.2,38.5,7.7,7.7,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Berg,70224,1,3.07,14,21.4,64.3,14.3,0.0,0.0,0
CHEM,3625,Physical Chemistry Laboratory,Johnson,70226,1,3.0,14,35.7,35.7,21.4,7.1,0.0,0
COMM,2004,Public Speaking,Quesenberry,70237,3,3.02,15,33.3,53.3,0.0,6.7,6.7,0
COMM,2004,Public Speaking,Kuypers,70238,3,2.88,18,16.7,72.2,5.6,0.0,5.6,0
COMM,2004,Public Speaking,Kuypers,70241,3,3.2,13,61.5,15.4,23.1,0.0,0.0,0
COMM,4024,Communications Law and Ethics,Hopkins,70244,3,2.63,20,15.0,55.0,15.0,15.0,0.0,0
COMM,4024,Communications Law and Ethics,Hopkins,70245,3,2.57,10,10.0,40.0,50.0,0.0,0.0,0
COMM,4074,Organizational Communication,Stallings,71487,3,3.54,15,60.0,40.0,0.0,0.0,0.0,0
COMM,2024,Media Writing,Riley,71477,3,3.03,13,23.1,61.5,15.4,0.0,0.0,0
