department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ART,2385,Surv Hist West Art,Knoblauch,61632,3,3.56,14,64.3,35.7,0.0,0.0,0.0,1
BC,1214,Intro to BC I,Yauger,60222,3,3.14,19,15.8,84.2,0.0,0.0,0.0,0
BC,1224,Intro to BC II,Yauger,60223,3,3.38,21,47.6,52.4,0.0,0.0,0.0,0
BCHM,2024,Concepts of Biochemistry,Kennelly,60234,3,3.03,26,38.5,34.6,26.9,0.0,0.0,0
BIOL,1105,Principles of Biology,Watkinson,60240,3,2.95,16,37.5,18.8,37.5,6.3,0.0,0
BIOL,1115,Principles of Biol Lab,Lee,60241,1,3.52,14,71.4,28.6,0.0,0.0,0.0,0
BIOL,1115,Principles of Biol Lab,Lee,60242,1,3.60,10,70.0,20.0,10.0,0.0,0.0,0
BIOL,2604,General Microbiology,Seyler,60244,3,3.21,28,46.4,35.7,10.7,7.1,0.0,0
BIOL,2614,Gen Microbiology Lab,Rodgers,60245,1,4.00,16,100.0,0.0,0.0,0.0,0.0,0
BIOL,1105,Principles of Biology,Rosenzweig,61633,3,2.62,32,6.3,62.5,28.1,3.1,0.0,1
BIOL,2104,Cell and Molecular Biology,Watkinson,62852,3,2.69,47,29.8,38.3,17.0,6.4,8.5,1
BIOL,2704,Evolutionary Biology,Turner,62853,3,3.33,10,40.0,50.0,10.0,0.0,0.0,0
BIT,2405,Quantitative Methods,Major,61634,3,2.62,41,9.8,51.2,29.3,9.8,0.0,1
BIT,2405,Quantitative Methods,Major,61635,3,3.05,14,14.3,78.6,7.1,0.0,0.0,3
BIT,2406,Quantitative Methods,Nottingham,61636,3,2.54,47,8.5,40.4,44.7,6.4,0.0,0
BIT,2406,Quantitative Methods,Nottingham,61637,3,2.71,48,10.4,52.1,35.4,2.1,0.0,0
BIT,3414,Operations & Supply Chain Mgt,Russell,61638,3,3.02,51,23.5,58.8,15.7,2.0,0.0,0
BIT,3414,Operations & Supply Chain Mgt,Russell,61639,3,2.96,47,25.5,48.9,21.3,4.3,0.0,0
BIT,3424,Intro Bus Analytics Modeling,Rakes,61640,3,3.28,24,41.7,45.8,12.5,0.0,0.0,1
BIT,3434,Adv Modeling for Bus Analytics,Rakes,61641,3,3.47,23,60.9,30.4,8.7,0.0,0.0,0
BIT,3444,Adv Bus Comp and App,Wang,60258,3,2.88,14,35.7,35.7,14.3,7.1,7.1,0
BIT,4444,Web-Based DSS,Rees,60259,3,3.73,12,83.3,16.7,0.0,0.0,0.0,0
BIT,4454,Bus Analysis Seminar in IT,Rees,60260,3,3.93,18,94.4,5.6,0.0,0.0,0.0,0
BIT,5564,Healthcare Information Tech,Khansa,62920,3,3.79,75,82.7,17.3,0.0,0.0,0.0,0
BMSP,2135,Human Anatomy & Physiology,Gillian,61643,3,3.01,91,40.7,31.9,18.7,7.7,1.1,1
BMSP,2145,Human Anatomy & Physiology Lab,Gillian,61644,1,2.80,64,28.1,42.2,18.8,4.7,6.3,0
CEE,3804,Computer Applications for CEE,Rojiani,61647,3,2.92,24,29.2,45.8,20.8,0.0,4.2,0
CHE,4014,Chem Engr Laboratory,Martin,60328,5,3.47,27,44.4,55.6,0.0,0.0,0.0,0
CHEM,1035,General Chemistry,Hobart,60335,3,2.18,46,6.5,41.3,23.9,19.6,8.7,2
CHEM,1036,General Chemistry,Wagner,60336,3,2.68,55,18.2,54.5,14.5,9.1,3.6,0
CHEM,1045,General Chemistry Lab,Long,60337,1,3.00,13,46.2,38.5,0.0,0.0,15.4,0
CHEM,1045,General Chemistry Lab,Long,60338,1,3.83,15,86.7,13.3,0.0,0.0,0.0,0
CHEM,1046,General Chemistry Lab,Long,60340,1,3.31,18,33.3,61.1,5.6,0.0,0.0,0
CHEM,1046,General Chemistry Lab,Long,60341,1,3.60,16,56.3,43.8,0.0,0.0,0.0,0
CHEM,2114,Analytical Chemistry,Morris,60342,3,2.24,11,18.2,36.4,18.2,0.0,27.3,0
CHEM,2124,Analytical Chem Lab,Morris,60344,1,3.44,11,63.6,27.3,9.1,0.0,0.0,0
CHEM,2514,Survey of Organic Chemistry,Berg,60345,3,3.19,14,42.9,42.9,7.1,7.1,0.0,0
CHEM,2535,Organic Chemistry,Bump,60346,3,2.82,55,27.3,38.2,27.3,5.5,1.8,2
CHEM,2545,Organic Chemistry Laboratory,Tanko,60347,1,2.95,16,31.3,43.8,25.0,0.0,0.0,0
CHEM,2545,Organic Chemistry Laboratory,Tanko,60350,1,2.72,14,28.6,35.7,28.6,0.0,7.1,0
CHEM,2545,Organic Chemistry Laboratory,Tanko,60351,1,2.71,12,25.0,50.0,16.7,0.0,8.3,1
CHEM,3615,Physical Chemistry,Marand,60353,3,3.12,16,43.8,37.5,18.8,0.0,0.0,0
CHEM,4554,Drug Chemistry,Berg,60354,3,3.73,12,83.3,16.7,0.0,0.0,0.0,0
CHEM,1045,General Chemistry Lab,Long,62990,1,3.33,13,53.8,38.5,0.0,0.0,7.7,1
CHEM,4615,Phys Chem Life Sci,Marand,62960,3,2.41,19,15.8,42.1,21.1,10.5,10.5,0
CLA,2444,Greek and Roman Myth,Phillips,61649,3,3.18,21,57.1,19.0,14.3,4.8,4.8,0
CLA,3954,Study Abroad,Becker,62857,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
COMM,2044,Principles of Public Relations,Cannon,62859,3,3.12,22,36.4,45.5,13.6,0.0,4.5,0
COMM,3124,Interpersonal Communication,Preston,62861,3,3.26,23,56.5,30.4,8.7,0.0,4.3,0
COMM,4044,International Communication,McBride,62862,3,3.06,11,54.5,27.3,0.0,9.1,9.1,0
COMM,4114,Photojournalism,Horning,62863,3,3.36,13,38.5,61.5,0.0,0.0,0.0,0
COMM,1014,Intro to Comm Studies,Waggenspack,61650,3,2.90,19,31.6,47.4,10.5,5.3,5.3,1
COMM,2124,Intro Comm Research,Ivory,61653,3,3.27,15,40.0,53.3,6.7,0.0,0.0,1
COMM,3064,Persuasion,Howell,61654,3,2.87,21,23.8,52.4,14.3,4.8,4.8,0
COMM,4014,Media Effects,Ivory,61657,3,3.02,20,30.0,45.0,25.0,0.0,0.0,0
COMM,4024,Communication Law,Hopkins,61658,3,2.92,21,23.8,47.6,28.6,0.0,0.0,0
COMM,2004,Public Speaking,Shinault,60384,3,3.05,18,55.6,27.8,5.6,0.0,11.1,0
COMM,2004,Public Speaking,Tydings,60385,3,3.64,15,80.0,20.0,0.0,0.0,0.0,0
COMM,3144,Writing and Editing for PR,Myers,62959,3,3.33,12,58.3,33.3,0.0,0.0,8.3,0
CS,1044,Intro Prog in C,Stevens,60394,3,3.22,15,60.0,13.3,20.0,0.0,6.7,0
CS,1054,Intro to Programming in Java,Vergara,60395,3,2.83,10,40.0,20.0,30.0,0.0,10.0,0
CS,1114,Intro to Software Design,Tilevich,60396,3,3.09,27,44.4,33.3,14.8,3.7,3.7,0
CS,2114,Softw Des & Data Structures,Barnette,60398,3,2.35,23,0.0,47.8,30.4,21.7,0.0,0
CS,2505,Intro Computer Organization,McQuain,60399,3,2.80,14,42.9,28.6,7.1,21.4,0.0,0
CS,3114,Data Structures and Algorithms,McQuain,60402,3,2.42,44,27.3,22.7,25.0,13.6,11.4,0
CS,3724,Human-Computr Intrctn,Beaton,60404,3,3.84,14,85.7,14.3,0.0,0.0,0.0,0
ECE,2004,Electric Circuit Analysis,Black,60429,3,2.36,29,13.8,34.5,31.0,17.2,3.4,0
ECE,2074,Electic Circuit Analysis Lab,Sweeney,60430,1,2.55,22,27.3,31.8,18.2,9.1,13.6,1
ECE,2504,Intro Computer Engr,Thweatt,60431,3,2.40,31,16.1,41.9,19.4,16.1,6.5,0
ECE,3105,Electromagnetic Fields,Safaai-Jazi,60433,3,2.95,18,11.1,77.8,11.1,0.0,0.0,0
ECE,3544,Digital Design I,Thweatt,60434,4,2.44,10,20.0,40.0,20.0,10.0,10.0,0
ECE,3614,Intro Comm Systems,Abdelraheem,60435,3,2.99,20,25.0,55.0,20.0,0.0,0.0,0
ECON,2005,Principles of Economics,Mostafavi Dehzooei,60703,3,2.79,28,25.0,35.7,35.7,3.6,0.0,2
ECON,2005,Principles of Economics,Oryoie,60704,3,2.89,12,33.3,25.0,41.7,0.0,0.0,0
ECON,2006,Principles of Economics,Gebremariam,60705,3,3.02,13,15.4,69.2,15.4,0.0,0.0,0
ECON,2006,Principles of Economics,Michaelides,60706,3,2.88,17,17.6,58.8,17.6,0.0,5.9,0
ECON,3104,Microeconomic Theory,Cothren,60707,3,2.93,23,26.1,39.1,34.8,0.0,0.0,1
ECON,3004,TS:Managerial Economics,Tsang,62993,3,3.02,19,15.8,68.4,15.8,0.0,0.0,1
EDCI,5554,Educ Except Learners,Billingsley,62916,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDCI,5234,Adv C&I El/Mid Math,Kreye,60721,3,3.94,20,95.0,5.0,0.0,0.0,0.0,0
EDCI,5264,Comp and Cont Rdg,Horst,60722,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
EDCI,5414,Early Literacy Inst (PK-3),Fogelsong,60723,3,3.98,19,100.0,0.0,0.0,0.0,0.0,0
EDCI,5554,Educ Except Learners,Billingsley,61673,3,3.93,15,93.3,6.7,0.0,0.0,0.0,0
EDCO,5354,Addictions Counseling,Wagstaff,61915,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDEL,5604,GS:Instruc Stratg for Princpls,Patrizio,61921,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDEL,6254,Legal Aspects Spec Ed,Romano,62901,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDEP,5154,Psych Foundations for Teachers,Jones,61682,3,3.56,12,66.7,25.0,8.3,0.0,0.0,0
EDHE,5284,Practicum in Higher Education,Hirt,61684,3,3.85,10,100.0,0.0,0.0,0.0,0.0,0
EDHE,6114,Staffing Practices in Edu,Janosik,61685,3,3.53,15,53.3,46.7,0.0,0.0,0.0,0
ENGE,1215,Foundations of Engineering,Ohanehi,62798,2,3.15,26,30.8,61.5,3.8,3.8,0.0,0
ENGE,1216,Foundations of Engineering,Mikel-Stites,62799,2,3.41,30,46.7,43.3,10.0,0.0,0.0,0
ENGE,1216,Foundations of Engineering,Agrawal,62800,2,2.92,24,20.8,58.3,16.7,4.2,0.0,1
ENGE,1216,Foundations of Engineering,Jalali,62801,2,3.66,19,78.9,21.1,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Heilker,62819,3,3.38,20,30.0,70.0,0.0,0.0,0.0,0
ENGL,1614,Introduction to Short Fiction,Harvill,62903,3,3.90,21,95.2,0.0,4.8,0.0,0.0,0
ENGL,1624,Intro to Detective Fiction,Kinder,61720,3,2.82,11,54.5,18.2,0.0,9.1,18.2,0
ENGL,1654,Intro to Science Fiction,Hagedorn,61721,3,3.70,21,85.7,4.8,4.8,0.0,4.8,1
ENGL,2744,Intro Creative Writ,Murphy,61723,3,3.42,16,75.0,6.3,6.3,12.5,0.0,0
ENGL,3764,Technical Writing,Combiths,61725,3,3.38,16,43.8,50.0,6.3,0.0,0.0,0
ENGL,3764,Technical Writing,Hill,61726,3,3.50,10,70.0,20.0,0.0,10.0,0.0,0
ENGL,3764,Technical Writing,Lewis,61727,3,3.14,16,50.0,37.5,6.3,0.0,6.3,0
ENGL,3764,Technical Writing,Mengert,61730,3,3.56,16,68.8,18.8,12.5,0.0,0.0,0
ENGL,3774,Business Writing,Morrison,61731,3,3.57,17,70.6,17.6,11.8,0.0,0.0,0
ENGL,1106,First-Year Writing,Ruccolo,60783,3,2.32,10,40.0,10.0,20.0,20.0,10.0,0
ENGL,3764,Technical Writing,Hayek,63004,3,3.61,18,77.8,16.7,0.0,0.0,5.6,0
ESM,2104,Statics,Pendar,60817,3,2.40,14,14.3,28.6,42.9,7.1,7.1,0
ESM,2204,Mechanics of Deformable Bodies,Lord,60818,3,2.93,20,20.0,55.0,20.0,5.0,0.0,1
ESM,2304,Dynamics,Hendricks,60819,3,2.72,20,30.0,35.0,20.0,10.0,5.0,2
FIN,3055,Legal Environment of Business,Showalter,60835,3,3.09,25,28.0,56.0,12.0,4.0,0.0,0
FIN,3104,Introduction to Finance,Kumar,60837,3,2.92,27,25.9,40.7,25.9,7.4,0.0,1
FIN,3134,Finance Concepts and Skills,Amini Moghadam,62917,3,2.77,41,22.0,48.8,19.5,4.9,4.9,3
FIN,3104,Introduction to Finance,Klock,62919,3,2.39,17,5.9,41.2,41.2,5.9,5.9,1
GEOG,1004,Intro Human Geography,Boyer,62931,3,3.87,47,89.4,8.5,2.1,0.0,0.0,1
GEOG,1014,World Regions,Boyer,61738,3,3.50,96,76.0,11.5,6.3,1.0,5.2,0
GEOS,1004,Physical Geology,Fedele,62804,3,3.12,22,50.0,31.8,9.1,9.1,0.0,0
GER,2114,Accel Inter German,Orr,60900,6,3.59,10,50.0,50.0,0.0,0.0,0.0,0
HD,4324,Advanced Family Relationships,Grafsky,62621,3,3.54,21,71.4,23.8,0.0,0.0,4.8,0
HD,1004,Human Development I,Molloy,61740,3,3.19,18,44.4,44.4,5.6,5.6,0.0,0
HD,1004,Human Development I,Tan,61741,3,3.18,15,46.7,26.7,26.7,0.0,0.0,1
HD,2004,Human Development II,O'Hora,61743,3,3.19,13,61.5,7.7,30.8,0.0,0.0,0
HD,2304,Family Relationships,Earl,61744,3,3.34,16,62.5,25.0,6.3,0.0,6.3,0
HD,2314,Human Sexuality,Riger,61745,3,3.67,16,81.3,12.5,6.3,0.0,0.0,0
HD,2314,Human Sexuality,Steelman,61746,3,2.87,10,30.0,50.0,10.0,0.0,10.0,1
HD,2335,Principles of Human Services,Komelski,61747,3,3.33,16,56.3,31.3,6.3,0.0,6.3,0
HIST,1115,History of the United States,Cochran,61749,3,3.73,16,93.8,0.0,0.0,0.0,6.3,0
HNFE,1004,"Foods, Nutrition And Exercise",Frisard,61757,3,3.40,25,68.0,12.0,12.0,8.0,0.0,0
HNFE,2664,Behav Nutrition Phys Activity,Smith,61758,3,3.82,27,81.5,14.8,3.7,0.0,0.0,0
HNFE,3025,Metabolic Nutrition,Hulver,62905,3,3.91,18,94.4,5.6,0.0,0.0,0.0,0
HORT,4324,Greenhouse Management,Scoggins,61760,3,2.84,10,20.0,50.0,30.0,0.0,0.0,0
HTM,2454,Travel & Tourism Management,Rhou,61763,3,3.09,19,31.6,47.4,21.1,0.0,0.0,0
HTM,2464,Introduction to Service,Magnini,61764,3,3.10,21,23.8,57.1,19.0,0.0,0.0,0
HTM,2954,HTM Study Abroad-Swizterland,Uysal,60963,3,3.50,16,50.0,50.0,0.0,0.0,0.0,0
HTM,3954,HTM Study Abroad-Switzerland,Uysal,60967,3,3.81,16,100.0,0.0,0.0,0.0,0.0,0
IDS,2214,IDS Studio for Minors,Green,60980,6,3.74,40,77.5,22.5,0.0,0.0,0.0,0
IS,2054,Introduction to World Politics,Seagle,62822,3,3.45,15,60.0,33.3,6.7,0.0,0.0,0
ISE,2014,Engineering Economy,Koelling,60993,2,2.80,11,36.4,27.3,27.3,9.1,0.0,0
ISE,2214,Manufacturing Processes Lab,Ratcliff,60994,1,3.94,18,94.4,5.6,0.0,0.0,0.0,0
ISE,2404,Determ Operations Research I,Travis,60995,3,3.33,24,45.8,45.8,8.3,0.0,0.0,0
ISE,3414,Prob Operations Research,Fraticelli,60997,3,2.36,38,15.8,21.1,52.6,7.9,2.6,0
ISE,3434,Determ Operations Research II,El-Amine,62884,3,2.76,20,20.0,40.0,30.0,10.0,0.0,0
ITDS,4114,Sustainable Design and LEED,Tucker,62619,3,3.57,10,70.0,20.0,10.0,0.0,0.0,0
LDRS,1016,Exploring Citizen Leadership,Rudd,61040,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
MATH,1526,Calc With Matrices,Aslan,61048,3,2.75,11,36.4,27.3,9.1,27.3,0.0,0
MATH,2214,Intro Diff Equations,Hagen,61050,3,2.79,27,33.3,40.7,7.4,11.1,7.4,0
MATH,2214,Intro Diff Equations,Hagen,61051,3,3.08,24,45.8,29.2,12.5,4.2,8.3,0
MATH,2224,Multivariable Calculus,Agud,61052,3,2.61,21,19.0,42.9,28.6,4.8,4.8,1
MATH,2534,Intro Discrete Math,Chung,61054,3,3.19,22,31.8,63.6,4.5,0.0,0.0,1
MATH,3034,Introduction to Proofs,Rogers,61058,3,3.00,22,40.9,36.4,13.6,9.1,0.0,0
MATH,3214,Calculus of Several Variables,Klaus,61060,3,2.52,19,21.1,21.1,42.1,15.8,0.0,0
MATH,4445,Intro to Numer Analysis,Wells,61061,3,2.41,14,28.6,28.6,21.4,7.1,14.3,1
MATH,4574,Vector/Complex Analysis,Eastridge,61063,3,3.13,13,61.5,7.7,23.1,0.0,7.7,0
MATH,1014,Precalc With Transcendental,Xie,62837,3,0.98,25,4.0,8.0,20.0,24.0,44.0,0
MATH,1225,Calculus of a Single Variable,Welch,62839,4,2.11,19,31.6,21.1,0.0,21.1,26.3,0
MATH,1226,Calculus of a Single Variable,Shifler,62840,4,2.51,14,28.6,28.6,21.4,14.3,7.1,3
MATH,1226,Calculus of a Single Variable,Marx,62841,4,2.80,15,26.7,46.7,13.3,6.7,6.7,0
MATH,2114,Introduction to Linear Algebra,Hart,62843,3,2.99,22,36.4,40.9,18.2,0.0,4.5,0
MATH,2204,Intro Multivariable Calculus,Arnold,62844,3,3.29,24,66.7,12.5,16.7,0.0,4.2,0
MATH,5614,TS: Alg & Fnctns for K-8 Tchrs,Kreye,62845,3,3.97,11,100.0,0.0,0.0,0.0,0.0,0
MATH,1114,Elementary Linear Algebra,England,61773,2,3.38,57,59.6,24.6,12.3,3.5,0.0,0
MATH,1525,Calc With Matrices,Wang,61774,3,3.08,37,43.2,32.4,18.9,2.7,2.7,1
MATH,4564,Operational Methods,McIntyre,61775,3,2.77,47,29.8,36.2,19.1,10.6,4.3,2
MATH,1526,Calc With Matrices,Karcher,62995,3,3.20,29,48.3,34.5,13.8,0.0,3.4,0
MATH,2984,SS:The Integral,Sinani,62991,1,2.07,10,20.0,20.0,30.0,10.0,20.0,0
ME,3304,Heat and Mass Transfer,von Spakovsky,61071,3,2.19,34,20.6,17.6,35.3,20.6,5.9,0
ME,3514,System Dynamics,Smith,61072,3,2.93,15,20.0,46.7,33.3,0.0,0.0,0
MGT,3304,Mgt Th & Lead Pract,Matuszak,61308,3,3.58,11,63.6,36.4,0.0,0.0,0.0,0
MGT,4334,Ethical Leadership,Cortes,61312,3,3.58,10,80.0,10.0,10.0,0.0,0.0,0
MGT,4394,Strategic Management,Flynn,61313,3,3.36,17,41.2,58.8,0.0,0.0,0.0,0
MGT,5804,Leader Tech-Based Org,Lohr,61777,3,3.35,41,41.5,48.8,9.8,0.0,0.0,0
MKTG,5664,Managing MKTG Relationships,Newman,62640,2,3.59,13,61.5,38.5,0.0,0.0,0.0,0
MKTG,5664,Managing MKTG Relationships,Newman,62177,2,3.52,11,54.5,45.5,0.0,0.0,0.0,0
MKTG,4154,Marketing Research,Jiang,61328,3,2.94,10,30.0,40.0,30.0,0.0,0.0,0
MKTG,4644,"Mktg, Soc, & Pub Interests",Schirr,61334,3,3.89,14,92.9,7.1,0.0,0.0,0.0,0
MKTG,3104,Marketing Management,Schirr,62951,3,3.63,23,65.2,34.8,0.0,0.0,0.0,0
MSE,2034,Elem of Materials Eng,Corcoran,61348,3,3.64,22,77.3,18.2,0.0,4.5,0.0,0
MTRG,3524,Meteorology Field Methods,Carroll,61358,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
MTRG,3524,Meteorology Field Methods,Carroll,62936,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
MUS,1104,Music Appreciation,Cole,61779,3,3.55,187,66.3,31.6,1.6,0.5,0.0,0
PAPA,6214,Public Policy Process,Dull,62191,3,3.74,23,73.9,26.1,0.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Trapp,61791,3,2.29,20,15.0,35.0,30.0,10.0,10.0,0
PHIL,1504,Language and Logic,Parent,61792,3,2.94,12,25.0,41.7,33.3,0.0,0.0,2
PHIL,2304,Global Ethics,D'amato,61793,3,3.59,17,70.6,17.6,11.8,0.0,0.0,0
PHS,1514,Personal Health,Smith,61795,3,3.64,73,75.3,20.5,1.4,1.4,1.4,0
PHS,3534,Drug Education,Smith,61796,3,3.76,73,86.3,6.8,5.5,1.4,0.0,0
PHYS,2205,General Physics,Papavasiliou,61393,3,3.01,19,42.1,36.8,10.5,5.3,5.3,0
PHYS,2206,General Physics,Papavasiliou,61394,3,3.33,11,36.4,54.5,9.1,0.0,0.0,0
PHYS,2305,Foundations of Physics I,Lin,61404,4,3.10,15,40.0,46.7,6.7,6.7,0.0,0
PHYS,2305,Foundations of Physics I,Lin,61408,4,2.62,24,16.7,41.7,33.3,4.2,4.2,0
PHYS,2306,Foundations of Physics I,Lin,61413,4,3.08,12,33.3,41.7,25.0,0.0,0.0,0
PSCI,1014,US Gov & Politics,Curtis,61800,3,3.41,26,65.4,23.1,7.7,3.8,0.0,0
PSCI,3615,International Relations,Via,61802,3,2.43,15,33.3,26.7,6.7,20.0,13.3,2
PSCI,2054,Introduction to World Politics,Seagle,62821,3,3.23,19,57.9,26.3,10.5,5.3,0.0,0
PSCI,1024,Comp Gov & Politics,Seagle,62814,3,3.33,24,50.0,45.8,0.0,0.0,4.2,0
PSCI,3344,Global Environ Issues,Rich,62867,3,2.12,15,20.0,20.0,33.3,13.3,13.3,0
PSYC,2004,Introductory Psychology,Harrison,61441,3,3.21,14,42.9,35.7,21.4,0.0,0.0,0
PSYC,4354,Sex Diff in Brain and Behav,Harrison,61453,3,3.28,12,58.3,25.0,8.3,8.3,0.0,0
RLCL,1904,Religion and Culture In Asia,Sanchez,62827,3,3.13,10,40.0,40.0,10.0,10.0,0.0,0
SOC,2404,Deviant Behavior,Richardson,61811,3,3.88,11,90.9,9.1,0.0,0.0,0.0,0
SOC,3004,Social Inequality,Wimberley,61812,3,3.19,14,35.7,50.0,14.3,0.0,0.0,0
SOC,4424,Juvenile Delinquency,Shoemaker,61815,3,3.04,11,36.4,45.5,9.1,9.1,0.0,0
SOC,1004,Introductory Sociology,Brunsma,61475,3,3.41,27,66.7,18.5,11.1,0.0,3.7,0
SPAN,1105,Elementary Spanish,Vargas,61484,3,3.17,10,40.0,40.0,20.0,0.0,0.0,0
SPAN,3304,Intro Hispanic Lit,Folkart,61489,3,3.92,16,93.8,6.3,0.0,0.0,0.0,0
SPAN,3414,Modern Penin Culture & Lit,Folkart,61491,3,3.80,20,95.0,5.0,0.0,0.0,0.0,0
SPAN,3954,Study Abroad,Hesp,61493,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
SPAN,3954,Study Abroad,Hesp,61494,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
STAT,3615,Biological Statistics,Zhang,61503,3,3.17,10,40.0,50.0,0.0,10.0,0.0,0
STAT,4105,Theoretical Statistics,Terrell,61504,3,2.98,43,30.2,46.5,16.3,4.7,2.3,0
STAT,4714,Prob & Stat for EE,Keefe,61505,3,3.14,16,31.3,50.0,18.8,0.0,0.0,1
STAT,3005,Statistical Methods,Zhao,61816,3,2.93,22,36.4,36.4,18.2,4.5,4.5,0
STAT,3604,Stat Social Sciences,Robertson Evia,62944,3,2.63,40,15.0,47.5,22.5,10.0,5.0,1
STAT,4705,Statistics for Engr,Ortega Villa,62945,3,3.29,52,51.9,28.8,15.4,1.9,1.9,0
TA,2024,Introduction to Acting,Rinehart,61519,3,3.71,14,71.4,28.6,0.0,0.0,0.0,0
TA,2204,Creative Dance,Lepczyk,61520,3,3.88,24,95.8,4.2,0.0,0.0,0.0,0
UAP,3344,Global Environ Issues,Rich,62868,3,2.58,20,10.0,45.0,35.0,10.0,0.0,0
WGS,1824,Intro Women's & Gender Studies,Li,61827,3,3.46,29,75.9,10.3,3.4,6.9,3.4,0

