department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ME,4005,Mechanical Engineering Lab,Donato,70895,3,3.16,33,42.4,48.5,0.0,3.0,6.1,0
ME,2124,Intro Thermal Fluid,Kornhauser,71496,2,2.36,18,16.7,44.4,11.1,16.7,11.1,1
MGT,5954,Study Abroad,Jacobina,71419,2,3.45,17,47.1,47.1,5.9,0.0,0.0,0
MGT,3304,Mgt Th & Lead Pract,Robinson,70935,3,2.82,39,25.6,30.8,43.6,0.0,0.0,0
MGT,4394,Business Policy and Strategy,Cortes,70936,3,3.01,25,28.0,52.0,20.0,0.0,0.0,0
MKTG,4354,Mktg Chnl & Lgst,Evans,71282,3,3.35,30,50.0,40.0,10.0,0.0,0.0,0
MKTG,5704,Inter Mktg Strategy,Khan,71672,3,3.68,20,75.0,25.0,0.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Patton,71283,3,2.92,26,26.9,50.0,15.4,0.0,7.7,1
PHIL,1304,Morality and Justice,Loewenstein,71284,3,2.59,22,22.7,36.4,22.7,9.1,9.1,2
PHIL,2304,Global Ethics,Mullins-Baker,71285,3,2.76,22,45.5,27.3,4.5,9.1,13.6,0
PHS,1514,Personal Health,Smith,71675,3,3.75,57,84.2,8.8,5.3,1.8,0.0,0
PHS,3534,Drug Education,Smith,71676,3,3.83,46,93.5,2.2,0.0,2.2,2.2,0
PHYS,2206,General Physics,Halpin,70990,3,3.16,50,42.0,38.0,16.0,4.0,0.0,0
PHYS,2216,General Physics Laboratory,Raum,70993,1,3.99,25,100.0,0.0,0.0,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Raum,70995,1,3.98,14,100.0,0.0,0.0,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Raum,70997,1,4.00,11,100.0,0.0,0.0,0.0,0.0,0
PHYS,2305,Foundations of Physics I,Peppas,70999,4,2.62,14,28.6,28.6,28.6,7.1,7.1,0
PHYS,2306,Foundations of Physics I,Khan,71003,4,3.10,11,45.5,27.3,27.3,0.0,0.0,0
PHYS,2306,Foundations of Physics I,Khan,71005,4,3.34,11,36.4,63.6,0.0,0.0,0.0,0
PHYS,2306,Foundations of Physics I,Link,71714,4,2.99,39,20.5,61.5,17.9,0.0,0.0,1
PSCI,1014,US Gov & Politics,Brians,71018,3,3.59,12,75.0,16.7,8.3,0.0,0.0,0
PSYC,2034,Developmental Psychology,Wu,71028,3,3.12,16,31.3,43.8,25.0,0.0,0.0,0
PSYC,2044,Psychology of Learning,Farley,71029,3,2.78,18,44.4,27.8,11.1,0.0,16.7,0
PSYC,2054,Psychology of Personality,Baldner,71030,3,3.13,12,33.3,41.7,25.0,0.0,0.0,0
PSYC,2084,Social Psychology,Downing,71031,3,3.41,17,52.9,35.3,11.8,0.0,0.0,0
PSYC,4034,Adv Dev Psyc,Versele,71036,3,3.08,22,40.9,31.8,22.7,4.5,0.0,1
PSYC,4234,Develop Psyc Lab,Versele,71039,1,3.43,15,73.3,13.3,6.7,0.0,6.7,0
PSYC,4354,TS:Self and Beyond Self,Germana,71040,3,3.50,19,57.9,42.1,0.0,0.0,0.0,0
PSYC,2004,Introductory Psychology,King,71710,3,3.05,21,42.9,23.8,28.6,4.8,0.0,0
PSYC,4084,Advanced Social Psychology,Longo,71734,3,3.09,17,29.4,47.1,23.5,0.0,0.0,0
REL,2234,"Women, Ethics, And Religion",Taylor,71579,3,3.55,12,75.0,8.3,8.3,8.3,0.0,0
SOC,2024,Minority Group Relations,McDonough,71589,3,3.55,11,72.7,9.1,18.2,0.0,0.0,0
SOC,2014,"Dating, Marriage and Divorce",Sayre,71590,3,3.57,15,60.0,33.3,6.7,0.0,0.0,0
SOC,3414,Criminology,Kershaw,71591,3,3.18,19,47.4,31.6,21.1,0.0,0.0,0
SOC,1004,Introductory Sociology,McLeese,71048,3,3.55,17,52.9,47.1,0.0,0.0,0.0,0
SPAN,1106,Elementary Spanish,Hesp,71059,3,3.14,10,50.0,30.0,10.0,10.0,0.0,0
STAT,3604,Stat Social Sciences,Perez,71075,3,2.51,34,29.4,23.5,23.5,14.7,8.8,1
STAT,3615,Biological Statistics,Lemons,71296,3,2.79,35,42.9,22.9,17.1,0.0,17.1,1
STAT,3704,Stat for Eng Apps,Dickinson,71297,2,3.03,29,37.9,41.4,13.8,3.4,3.4,0
STAT,5674,Methods in Biostatistics,Holtzman,71298,3,3.85,11,90.9,9.1,0.0,0.0,0.0,0
STAT,2004,Introductory Statistics,Williams,71648,3,3.29,21,47.6,42.9,4.8,4.8,0.0,0
TA,2024,Introduction to Acting,Johnson,71089,3,3.49,14,71.4,14.3,14.3,0.0,0.0,0
WS,1824,Intro Women's & Gender Studies,Katz,71301,3,3.38,29,51.7,37.9,10.3,0.0,0.0,0

