department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
AAEC,2464,Religion and Science,Ellerbrock,18697,3,2.82,52,26.9,40.4,25.0,5.8,1.9,2
ACIS,5414,Auditing Theory,Jenkins,18877,3,3.35,77,31.2,66.2,2.6,0.0,0.0,0
ACIS,3314,Tax Impact on Decisions,Cloyd,18216,3,2.95,32,18.8,65.6,9.4,6.3,0.0,0
ACIS,2116,Principles of Accounting,Ross,18333,3,2.66,14,14.3,35.7,42.9,7.1,0.0,0
ACIS,5194,Financial Statement Analysis,Bhattacharjee,17578,3,3.70,12,75.0,25.0,0.0,0.0,0.0,0
ACIS,5504,Sys/Database Concepts,Sheetz,16160,3,3.52,50,48.0,52.0,0.0,0.0,0.0,0
ACIS,5524,Adv Database Mgt Sys,Sheetz,16161,3,3.48,52,51.9,48.1,0.0,0.0,0.0,0
ACIS,5104,Fundamentals of Accounting,Bhattacharjee,16478,3,3.55,20,55.0,45.0,0.0,0.0,0.0,0
ACIS,5604,Accounting Fundamentals,Salbador,16479,2,3.59,16,62.5,37.5,0.0,0.0,0.0,0
ACIS,5614,Implementing Mgt Controls,Ross,16386,2,3.81,39,82.1,17.9,0.0,0.0,0.0,0
ACIS,3314,Tax Impact on Decisions,Salbador,17054,3,3.11,35,31.4,54.3,8.6,2.9,2.9,0
ACIS,4214,Cost Planning and Control,Ross,17062,3,3.35,24,58.3,29.2,8.3,0.0,4.2,0
ACIS,5124,Govt & Nfp Acctg,Easterwood,17066,3,3.47,27,51.9,44.4,3.7,0.0,0.0,0
ACIS,5194,Financial Statement Analysis,Brown,17068,3,3.49,40,50.0,47.5,2.5,0.0,0.0,0
ACIS,5364,Multi-jurisdictional Tax Cncpt,Salbador,17071,3,3.59,17,64.7,29.4,5.9,0.0,0.0,0
ACIS,4344,Tax for Financial Planners,Hicks,17114,3,2.74,22,27.3,31.8,36.4,4.5,0.0,0
ACIS,1504,Intro Bus Info Sys,Lacoste,10096,3,3.01,233,35.6,38.6,20.2,2.6,3.0,5
ACIS,1504,Intro Bus Info Sys,Lacoste,10097,3,2.62,225,17.3,40.4,31.6,8.0,2.7,5
ACIS,2115,Principles of Accounting,Fan,10101,3,2.29,19,15.8,26.3,31.6,21.1,5.3,9
ACIS,2115,Principles of Accounting,Fan,10102,3,2.55,25,12.0,44.0,36.0,4.0,4.0,7
ACIS,2115,Principles of Accounting,Easterwood,10103,3,2.51,31,22.6,19.4,48.4,6.5,3.2,5
ACIS,2115,Principles of Accounting,Easterwood,10104,3,2.42,32,9.4,40.6,34.4,15.6,0.0,6
ACIS,2115,Principles of Accounting,Easterwood,10105,3,2.69,32,21.9,34.4,34.4,9.4,0.0,4
ACIS,2115,Principles of Accounting,Easterwood,10106,3,2.01,28,14.3,25.0,25.0,21.4,14.3,3
ACIS,2115,Principles of Accounting,Easterwood,10107,3,1.83,29,0.0,34.5,34.5,13.8,17.2,4
ACIS,2115,Principles of Accounting,Easterwood,10108,3,2.18,28,3.6,32.1,53.6,3.6,7.1,6
ACIS,2115,Principles of Accounting,Easterwood,10109,3,1.87,31,0.0,25.8,45.2,12.9,16.1,6
ACIS,2115,Principles of Accounting,Easterwood,10110,3,2.40,33,15.2,33.3,39.4,6.1,6.1,5
ACIS,2116,Principles of Accounting,Jenkins,10111,3,2.51,31,16.1,38.7,32.3,9.7,3.2,0
ACIS,2116,Principles of Accounting,Jenkins,10112,3,2.70,36,13.9,50.0,27.8,5.6,2.8,1
ACIS,2116,Principles of Accounting,Jenkins,10113,3,2.71,35,2.9,68.6,22.9,5.7,0.0,3
ACIS,2116,Principles of Accounting,Jenkins,10114,3,2.78,33,21.2,33.3,39.4,6.1,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,10115,3,2.52,39,17.9,30.8,38.5,7.7,5.1,0
ACIS,2116,Principles of Accounting,Jenkins,10116,3,2.72,39,10.3,53.8,30.8,5.1,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,10117,3,2.62,38,10.5,47.4,36.8,5.3,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,10118,3,2.54,35,11.4,42.9,34.3,8.6,2.9,2
ACIS,2116,Principles of Accounting,Jenkins,10119,3,2.26,35,2.9,40.0,40.0,14.3,2.9,1
ACIS,2116,Principles of Accounting,Jenkins,10120,3,2.51,21,4.8,47.6,42.9,4.8,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,10121,3,2.66,38,13.2,47.4,34.2,5.3,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,10122,3,2.38,39,7.7,41.0,33.3,12.8,5.1,1
ACIS,2116,Principles of Accounting,Jenkins,10123,3,2.62,39,10.3,48.7,35.9,2.6,2.6,1
ACIS,2116,Principles of Accounting,Jenkins,10124,3,2.14,36,8.3,27.8,38.9,19.4,5.6,0
ACIS,2504,Personal Computers in Business,Griffin,10125,3,3.40,178,55.1,35.4,4.5,3.9,1.1,12
ACIS,2504,Personal Computers in Business,Griffin,10126,3,3.21,146,45.9,38.4,8.2,4.1,3.4,8
ACIS,3115,Intermediate Financial Acct,Almond,10127,3,2.60,34,11.8,58.8,20.6,8.8,0.0,0
ACIS,3115,Intermediate Financial Acct,Almond,10128,3,2.70,29,20.7,37.9,31.0,6.9,3.4,2
ACIS,3115,Intermediate Financial Acct,Almond,10129,3,2.31,34,5.9,55.9,20.6,5.9,11.8,1
ACIS,3115,Intermediate Financial Acct,Almond,10130,3,2.52,27,11.1,33.3,44.4,11.1,0.0,1
ACIS,3115,Intermediate Financial Acct,Almond,10131,3,2.20,21,9.5,33.3,38.1,19.0,0.0,1
ACIS,3116,Intermediate Financial Acct,Oler,10133,3,2.81,43,11.6,65.1,20.9,2.3,0.0,0
ACIS,3116,Intermediate Financial Acct,Oler,10134,3,2.80,40,17.5,42.5,37.5,2.5,0.0,2
ACIS,3116,Intermediate Financial Acct,Oler,10135,3,2.81,34,11.8,61.8,23.5,0.0,2.9,1
ACIS,3116,Intermediate Financial Acct,Oler,10136,3,2.90,39,23.1,46.2,28.2,2.6,0.0,3
ACIS,3314,Tax Impact on Decisions,Hicks,10137,3,3.07,34,32.4,55.9,5.9,2.9,2.9,0
ACIS,3314,Tax Impact on Decisions,Cloyd,10139,3,2.70,31,19.4,45.2,29.0,6.5,0.0,0
ACIS,3314,Tax Impact on Decisions,Cloyd,10140,3,2.92,32,15.6,65.6,18.8,0.0,0.0,1
ACIS,3314,Tax Impact on Decisions,Cloyd,10141,3,2.60,24,33.3,25.0,25.0,8.3,8.3,1
ACIS,3414,"Auditing, Governance & Ethics",Popova,10142,3,3.06,38,26.3,57.9,13.2,0.0,2.6,0
ACIS,3414,"Auditing, Governance & Ethics",Popova,10143,3,3.11,39,25.6,59.0,12.8,0.0,2.6,1
ACIS,3414,"Auditing, Governance & Ethics",Popova,10144,3,3.03,40,22.5,60.0,12.5,2.5,2.5,0
ACIS,3414,"Auditing, Governance & Ethics",Popova,10145,3,3.21,41,36.6,48.8,14.6,0.0,0.0,0
ACIS,3504,Acct Sys and Controls,Wallace,10146,3,2.56,48,10.4,45.8,39.6,0.0,4.2,1
ACIS,4114,Advanced Financial Accounting,Brozovsky,10150,3,2.59,61,18.0,41.0,24.6,14.8,1.6,0
ACIS,4114,Advanced Financial Accounting,Brozovsky,10151,3,2.89,63,22.2,47.6,28.6,0.0,1.6,0
ACIS,4214,Cost Planning and Control,Ross,10153,3,3.35,35,51.4,37.1,8.6,0.0,2.9,0
ACIS,4214,Cost Planning and Control,Killough,10154,3,3.31,45,44.4,44.4,6.7,4.4,0.0,1
ACIS,4504,Acct Application Development,Hicks,10155,3,3.21,56,33.9,53.6,12.5,0.0,0.0,0
ACIS,4504,Acct Application Development,Hicks,10156,3,3.22,55,34.5,56.4,7.3,0.0,1.8,0
ACIS,5014,Info Sys Audit & Ctrl,Barkhi,10163,3,3.42,34,38.2,61.8,0.0,0.0,0.0,0
ACIS,5014,Info Sys Audit & Ctrl,Barkhi,10164,3,3.42,39,33.3,66.7,0.0,0.0,0.0,0
ACIS,5034,Global Issues in ACIS,Tegarden,10165,3,3.50,18,50.0,50.0,0.0,0.0,0.0,0
ACIS,5124,Govt & Nfp Acctg,Easterwood,10166,3,3.56,26,61.5,26.9,11.5,0.0,0.0,0
ACIS,5214,Adv Strategic Cost Mgt,Killough,10168,3,3.92,16,100.0,0.0,0.0,0.0,0.0,0
ACIS,5324,Taxation of Business Entities,Seago,10170,3,3.65,38,55.3,44.7,0.0,0.0,0.0,0
ACIS,5334,Advanced Corporate Tax,Seago,10171,3,3.70,14,57.1,42.9,0.0,0.0,0.0,0
ACIS,5584,Info Sys Security & Assurance,Wallace,10175,3,3.29,28,32.1,64.3,3.6,0.0,0.0,0
ACIS,5584,Info Sys Security & Assurance,Wallace,10176,3,3.38,31,38.7,58.1,3.2,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Kaufman,10185,3,3.77,11,90.9,9.1,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Kaufman,10186,3,3.67,14,78.6,14.3,7.1,0.0,0.0,0
AEE,4044,Agricultural Sciences Seminar,Broyles,10188,3,3.57,13,69.2,23.1,7.7,0.0,0.0,0
AEE,4754,Internship in Education,Moore,10190,5,3.84,14,92.9,0.0,7.1,0.0,0.0,0
AEE,5754,Internship in Ag&Extension Ed,Moore,10194,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
AEE,3084,Agricultural Metal Fabrication,Broyles,16162,3,3.89,17,94.1,5.9,0.0,0.0,0.0,1
AFST,3176,Afro-American History,Bunch-Lyons,16170,3,2.59,15,13.3,40.0,33.3,13.3,0.0,0
AFST,2734,The Black Woman in the U.S.,Johnson,17322,3,3.12,18,38.9,38.9,22.2,0.0,0.0,0
AFST,1714,Intro African American Studies,Akoma,18405,3,3.40,41,58.5,24.4,14.6,2.4,0.0,1
AFST,1714,Intro African American Studies,Wyse,10200,3,3.07,43,39.5,39.5,14.0,4.7,2.3,2
AFST,1714,Intro African American Studies,Brunn,10201,3,3.11,42,50.0,23.8,16.7,4.8,4.8,0
AFST,1814,Intro to African Studies,Weigand,10203,3,3.91,55,92.7,7.3,0.0,0.0,0.0,0
AFST,2144,African Religions,Polanah,10204,3,3.26,17,47.1,41.2,11.8,0.0,0.0,1
AFST,2774,Black Aesthetics,Harrison,10206,3,3.92,12,91.7,8.3,0.0,0.0,0.0,0
AFST,4354,Issues in Africana Studies,D'Aguiar,10209,3,3.88,17,100.0,0.0,0.0,0.0,0.0,0
AHRM,2264,Intro Fashion Industry,Kim,10217,3,3.47,26,57.7,34.6,7.7,0.0,0.0,0
AHRM,2304,Family Financial Management,Gibbs,10218,3,3.16,106,35.8,50.9,7.5,3.8,1.9,4
AHRM,2404,Consumer Rights,Cross,10219,3,3.25,145,47.6,38.6,10.3,3.4,0.0,0
AHRM,2675,Residential Property Mgt,Goss,10222,3,3.10,33,21.2,75.8,0.0,3.0,0.0,1
AHRM,2676,Residential Property Mgt,Mitchell,10223,3,3.14,31,32.3,48.4,16.1,0.0,3.2,1
AHRM,3104,Fashion Retailing Concepts,Kincade,10228,3,3.55,39,66.7,25.6,5.1,0.0,2.6,0
AHRM,3624,House Planning II,Jones,10230,3,3.18,10,40.0,50.0,10.0,0.0,0.0,0
AHRM,4264,Merchandising Strategies,Kincade,10234,3,4.00,26,100.0,0.0,0.0,0.0,0.0,0
AHRM,4324,Financial Counseling,Leech,10235,3,3.28,32,46.9,37.5,15.6,0.0,0.0,0
AHRM,4414,Professional in Consum Affairs,Leech,10236,3,3.09,29,51.7,20.7,24.1,3.4,0.0,0
AHRM,4604,Housing: Energy & Environment,Parrott,10237,3,3.20,62,41.9,46.8,9.7,1.6,0.0,0
AHRM,4684,Managing Leasing Comm Property,Mitchell,10238,3,3.03,18,27.8,50.0,16.7,5.6,0.0,0
AHRM,4694,Contemporary Issues Prop Mgt,Mitchell,10239,3,3.32,21,57.1,23.8,14.3,4.8,0.0,0
AHRM,2984,"SS:Fit, Pattern and Draping",Quesenberry,18432,3,3.88,21,95.2,0.0,4.8,0.0,0.0,0
AHRM,1624,Residential Drafting Lab,Jones,18129,1,3.16,16,62.5,18.8,6.3,6.3,6.3,0
AHRM,2984,"SS:Fit, Pattern and Draping",Quesenberry,18031,3,3.96,17,100.0,0.0,0.0,0.0,0.0,0
AHRM,4984,SS:Appalachn Family & Environ,Goss,18041,3,3.34,10,40.0,60.0,0.0,0.0,0.0,0
AHRM,4984,SS:Multichannel Retailing,Kim,17968,3,3.55,31,61.3,38.7,0.0,0.0,0.0,0
AHRM,4984,SS:Sm Bus Apparel Retail Dev,Gaskill,17969,3,3.43,46,56.5,39.1,4.3,0.0,0.0,1
AHRM,1204,Clothing and People,Gaskill,17479,3,3.54,50,64.0,30.0,6.0,0.0,0.0,0
AHRM,3204,Textile Evaluation,Wimmer,17481,3,3.06,22,45.5,27.3,18.2,9.1,0.0,0
AHRM,2644,Housing and the Consumer,Emmel,17482,3,2.67,34,23.5,50.0,14.7,5.9,5.9,0
AHRM,2654,Housing Environments,Kwon,17483,3,3.62,19,68.4,31.6,0.0,0.0,0.0,0
AHRM,3674,Adv Residential Technologies,Emmel,17484,3,2.86,44,22.7,45.5,27.3,4.5,0.0,0
AHRM,2504,Resource Mgt Indiv/Families,Bahng,16173,3,3.02,31,25.8,51.6,19.4,3.2,0.0,1
AHRM,4034,History of Costume,Quesenberry,16174,3,3.35,40,52.5,37.5,7.5,2.5,0.0,0
AINS,2804,Contemporary Native Amer Lits,Dyer,17161,3,3.23,11,45.5,45.5,9.1,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Dyer,10272,3,3.20,25,48.0,44.0,0.0,0.0,8.0,0
AINS,1104,Intro American Indian Studies,Dyer,10273,3,2.95,30,20.0,56.7,20.0,3.3,0.0,0
AINS,1104,Intro American Indian Studies,Dyer,10274,3,3.27,27,37.0,51.9,11.1,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Cook,10275,3,3.94,30,93.3,6.7,0.0,0.0,0.0,0
ALHR,5584,Facilitating Adult Learning,Klunk,16485,3,3.77,10,80.0,20.0,0.0,0.0,0.0,0
ALS,6314,Endocrinology,Jiang,18440,3,3.33,15,26.7,73.3,0.0,0.0,0.0,0
ALS,4204,Concepts Comm Food Systems,Clark,18370,3,3.97,10,100.0,0.0,0.0,0.0,0.0,0
ALS,3404,Ecological Agriculture,Hodges,18372,3,3.51,15,66.7,33.3,0.0,0.0,0.0,0
ALS,2984,SS:Ag Comm Dev,Clark,18365,3,3.97,12,100.0,0.0,0.0,0.0,0.0,0
ALS,5116,Nutrition,Escobar Monestel,18215,3,3.58,11,63.6,36.4,0.0,0.0,0.0,0
ALS,5214,Info Sys/Rsrch in Life Sci,Mullins,18543,3,3.29,22,40.9,54.5,0.0,4.5,0.0,0
ALS,2304,Animal Physiology and Anatomy,Gwazdauskas,10280,4,2.30,23,0.0,43.5,34.8,21.7,0.0,0
ALS,2304,Animal Physiology and Anatomy,Gwazdauskas,10281,4,2.23,22,22.7,27.3,13.6,27.3,9.1,1
ALS,2304,Animal Physiology and Anatomy,Gwazdauskas,10282,4,2.48,23,21.7,17.4,47.8,13.0,0.0,0
ALS,2304,Animal Physiology and Anatomy,Gwazdauskas,10283,4,1.98,18,5.6,22.2,50.0,11.1,11.1,0
ALS,3104,Animal Breeding and Genetics,Lewis,10287,3,2.78,79,26.6,43.0,20.3,5.1,5.1,0
ALS,3134,Livestock and the Environment,Knowlton,10288,3,3.97,24,95.8,4.2,0.0,0.0,0.0,0
ALS,3204,Animal Nutrition and Feeding,Eversole,10289,3,2.55,172,18.0,44.2,22.1,8.7,7.0,8
ALS,3304,Physiology of Reproduction,Knight,10290,3,2.31,18,16.7,22.2,38.9,16.7,5.6,1
ALS,3304,Physiology of Reproduction,Knight,10291,3,2.98,26,38.5,30.8,26.9,3.8,0.0,0
ALS,3304,Physiology of Reproduction,Knight,10292,3,2.69,25,12.0,56.0,24.0,4.0,4.0,1
ALS,4574,Social Behav Birds & Mammals,Dunnington,10295,3,3.21,39,33.3,53.8,12.8,0.0,0.0,0
ALS,5094,Effective Grant Writing Biomed,Smith,10304,1,3.49,11,54.5,45.5,0.0,0.0,0.0,0
ALS,5406,Analysis Animal Expts with SAS,McGilliard,10307,2,3.72,18,66.7,33.3,0.0,0.0,0.0,0
AOE,2074,Computational Methods,Staples,10313,3,3.21,50,50.0,36.0,8.0,4.0,2.0,1
AOE,3054,AOE Experimental Methods,Borgoltz,10324,3,2.96,129,21.7,59.7,14.0,0.0,4.7,0
AOE,3094,Materials for Aero & Ocean Eng,Staley,10325,3,3.08,78,37.2,43.6,14.1,3.8,1.3,1
AOE,3094,Materials for Aero & Ocean Eng,Farkas,10326,3,2.60,59,13.6,40.7,37.3,6.8,1.7,1
AOE,3104,Aircraft Performance,Rock,10327,3,3.41,116,61.2,24.1,11.2,1.7,1.7,1
AOE,3114,Compressible Aerodynamics,Devenport,10328,3,2.62,119,16.8,43.7,28.6,7.6,3.4,2
AOE,3124,Aerospace Structures,Johnson,10329,3,2.70,56,26.8,30.4,33.9,5.4,3.6,1
AOE,3124,Aerospace Structures,Johnson,10330,3,3.05,60,38.3,36.7,21.7,1.7,1.7,0
AOE,3134,Stability and Control,Sultan,10331,3,2.81,89,23.6,42.7,28.1,2.2,3.4,0
AOE,3204,Naval Architecture,Kumar,10332,3,2.75,54,29.6,42.6,14.8,3.7,9.3,0
AOE,3224,Ocean Structures,Hughes,10333,3,3.50,36,63.9,33.3,2.8,0.0,0.0,0
AOE,3264,Res & Prop Of Ships,Neu,10334,3,2.83,40,20.0,55.0,20.0,5.0,0.0,0
AOE,4024,Intro Finite Elements,Ragab,10336,3,2.84,10,40.0,20.0,30.0,10.0,0.0,1
AOE,4066,Design,Brown,10338,3,3.60,22,59.1,40.9,0.0,0.0,0.0,0
AOE,4066,Design,Pant,10339,3,3.42,54,38.9,53.7,7.4,0.0,0.0,0
AOE,4066,Design,Shinpaugh,10340,3,3.30,24,45.8,45.8,8.3,0.0,0.0,0
AOE,4124,Configuration Aerodynamics,Mason,10342,3,3.46,17,47.1,47.1,5.9,0.0,0.0,1
AOE,4140,Spacecraft Dynamics & Control,Henderson,10343,3,2.88,42,23.8,50.0,21.4,2.4,2.4,0
AOE,4214,Ocean Wave Mechanics,Cramer,10344,3,3.98,65,98.5,1.5,0.0,0.0,0.0,0
AOE,4244,Marine Engineering,Xiros,10345,3,2.89,38,23.7,52.6,13.2,10.5,0.0,0
AOE,4404,Applied Numerical Methods,Philen,10346,3,3.66,44,79.5,15.9,2.3,0.0,2.3,1
AOE,4984,SS:Astrodynmc Satelte Tool Kit,Henderson,18587,1,4.00,10,100.0,0.0,0.0,0.0,0.0,0
AOE,4404,Applied Numerical Methods,Philen,18601,3,2.91,10,50.0,20.0,20.0,0.0,10.0,0
AOE,5314,Naval Ship System Design,Brown,18400,3,3.70,11,72.7,27.3,0.0,0.0,0.0,0
AOE,5304,Advanced Naval Architecture,Hudson,17630,3,3.44,13,61.5,23.1,15.4,0.0,0.0,0
AOE,4064,Fluid Flows in Nature,Schetz,16175,3,3.40,145,53.1,40.7,5.5,0.7,0.0,4
AOE,5144,Boundary-Layer Theory,Schetz,16178,3,3.11,15,33.3,46.7,20.0,0.0,0.0,0
APSC,4004,Issues in Animal Science,Knight,18727,2,3.67,56,82.1,16.1,1.8,0.0,0.0,0
APSC,1454,Intro Animal & Poultry Science,Wood,10421,3,2.34,48,14.6,33.3,33.3,10.4,8.3,0
APSC,1464,Animal & Poultry Science Lab,Wood,10422,1,2.88,23,26.1,39.1,30.4,4.3,0.0,1
APSC,1464,Animal & Poultry Science Lab,Wood,10423,1,2.99,18,16.7,61.1,22.2,0.0,0.0,1
APSC,2114,Livestock Mgt and Handling,Eversole,10426,1,3.08,22,27.3,54.5,18.2,0.0,0.0,0
APSC,2114,Livestock Mgt and Handling,Eversole,10427,1,2.74,21,9.5,61.9,28.6,0.0,0.0,0
APSC,2114,Livestock Mgt and Handling,Eversole,10428,1,2.94,18,11.1,83.3,0.0,0.0,5.6,0
APSC,2114,Livestock Mgt and Handling,Eversole,10429,1,3.16,23,26.1,60.9,13.0,0.0,0.0,0
APSC,2114,Livestock Mgt and Handling,Eversole,10430,1,2.66,22,4.5,59.1,31.8,0.0,4.5,0
APSC,2124,Horse Management Laboratory,McCann,10431,1,3.75,21,76.2,23.8,0.0,0.0,0.0,0
APSC,2124,Horse Management Laboratory,McCann,10432,1,3.80,23,82.6,17.4,0.0,0.0,0.0,0
APSC,2124,Horse Management Laboratory,McCann,10433,1,3.84,23,87.0,13.0,0.0,0.0,0.0,1
APSC,2424,Introduction Equine Industry,Crisman,10434,3,3.25,114,45.6,44.7,6.1,2.6,0.9,0
APSC,2464,Intro Companion Animals,Dunnington,10435,2,3.58,116,71.6,23.3,5.2,0.0,0.0,0
APSC,3254,Animal Products,Scheffler,10440,3,2.95,21,23.8,66.7,4.8,4.8,0.0,0
APSC,3254,Animal Products,Scheffler,10441,3,2.83,24,12.5,62.5,25.0,0.0,0.0,0
APSC,3724,Applied Equine Evaluation,McCann,10445,2,3.77,22,90.9,4.5,0.0,0.0,4.5,0
APSC,3754,Livestock Evaluation,Eversole,10446,2,3.45,14,42.9,57.1,0.0,0.0,0.0,0
APSC,4424,Horse Production & Management,McCann,10453,4,3.31,13,38.5,53.8,7.7,0.0,0.0,0
APSC,4424,Horse Production & Management,McCann,10454,4,3.38,20,45.0,50.0,5.0,0.0,0.0,0
APSC,4444,Swine Production,Wood,10456,3,3.32,18,50.0,38.9,5.6,5.6,0.0,0
APSC,4554,Adv Livestock Enterprise Mgmt,McCann,10457,3,3.21,19,42.1,47.4,10.5,0.0,0.0,0
ARBC,1106,Elementary Arabic,Azzam,18381,3,3.51,17,70.6,29.4,0.0,0.0,0.0,0
ARBC,1106,Elementary Arabic,Azzam,18382,3,3.75,11,100.0,0.0,0.0,0.0,0.0,0
ARCH,5134,TS: Descripive Geometry II,Schneider,18447,3,3.83,28,89.3,10.7,0.0,0.0,0.0,0
ARCH,6006,ARCH & Western Thought,Rott,18448,3,3.73,20,90.0,10.0,0.0,0.0,0.0,0
ARCH,5706,Arch & Urban Seminar,Rott,18449,3,4.00,31,100.0,0.0,0.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Albright,18175,6,3.62,20,60.0,40.0,0.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Carraher,18176,6,3.70,22,81.8,18.2,0.0,0.0,0.0,0
ARCH,3046,Building Assemblies,Bonauer,18209,2,3.76,19,78.9,21.1,0.0,0.0,0.0,0
ARCH,3054,Building Analysis,Taraska,18210,2,3.83,19,84.2,15.8,0.0,0.0,0.0,0
ARCH,5134,Top Arch Hist Theory,Emmons,16493,3,3.66,19,63.2,36.8,0.0,0.0,0.0,0
ARCH,5134,Top Arch Hist Theory,Kenda,16494,3,3.76,14,78.6,21.4,0.0,0.0,0.0,0
ARCH,5706,Arch & Urban Seminar,Feuerstein,16496,3,3.44,26,46.2,53.8,0.0,0.0,0.0,0
ARCH,5716,Arch & Urbanism Lab,Egger,16498,6,3.40,21,42.9,57.1,0.0,0.0,0.0,0
ARCH,4214,TS: European Residence/Culture,Bonauer,18840,3,4.00,19,100.0,0.0,0.0,0.0,0.0,0
ARCH,4056,Envir Bldg Systems,Schubert,18992,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
ARCH,4214,"TS:Context,Creativity,Consciou",Bassett,19036,3,3.82,11,81.8,18.2,0.0,0.0,0.0,0
ARCH,3016,Architecture III,Doan,18542,6,3.28,21,23.8,76.2,0.0,0.0,0.0,0
ARCH,3016,Architecture III,Cortes,18552,6,3.38,19,57.9,31.6,5.3,0.0,5.3,0
ARCH,4524,Thesis Documentation,Cortes,18559,3,3.63,10,60.0,40.0,0.0,0.0,0.0,0
ARCH,3046,Building Assemblies,Cortes,18519,2,3.39,19,57.9,36.8,0.0,0.0,5.3,0
ARCH,4716,Qualifying Design Laboratory,Martin,18444,9,3.57,14,57.1,42.9,0.0,0.0,0.0,0
ARCH,3016,Architecture III,Bonauer,18513,6,3.69,19,89.5,10.5,0.0,0.0,0.0,0
ARCH,3054,Building Analysis,Cortes,18515,2,3.86,18,88.9,11.1,0.0,0.0,0.0,0
ARCH,3054,Building Analysis,Doan,18517,2,4.00,20,100.0,0.0,0.0,0.0,0.0,0
ARCH,1014,Intro Arch: Form and Culture,Martin,10472,3,3.74,95,77.9,18.9,3.2,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Dunay,10474,6,3.51,24,54.2,41.7,4.2,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Velez Alvarez,10475,6,3.41,19,52.6,36.8,10.5,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Bryon,10476,6,3.27,23,30.4,65.2,4.3,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Choudhury,10477,6,3.54,19,63.2,36.8,0.0,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Dugas,10478,6,3.63,23,69.6,26.1,4.3,0.0,0.0,0
