department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ACIS,2115,Principles of Accounting,Cranor,10105,3,2.10,49,10.2,36.7,24.5,10.2,18.4,0
ACIS,2115,Principles of Accounting,Cranor,10107,3,2.45,44,11.4,38.6,40.9,2.3,6.8,0
ACIS,2116,Principles of Accounting,Cranor,10108,3,3.04,54,35.2,40.7,18.5,3.7,1.9,0
ACIS,2116,Principles of Accounting,Cranor,10109,3,2.80,55,21.8,41.8,30.9,5.5,0.0,0
ACIS,2116,Principles of Accounting,Cranor,10110,3,2.51,47,17.0,31.9,42.6,2.1,6.4,0
ACIS,2116,Principles of Accounting,Cranor,10111,3,2.87,53,24.5,45.3,22.6,7.5,0.0,0
ACIS,2116,Principles of Accounting,Cranor,10112,3,2.70,53,26.4,34.0,26.4,9.4,3.8,0
ACIS,2116,Principles of Accounting,Cranor,10113,3,2.60,53,13.2,43.4,35.8,5.7,1.9,0
ACIS,2116,Principles of Accounting,Cranor,10114,3,2.82,55,23.6,41.8,29.1,3.6,1.8,0
ACIS,2116,Principles of Accounting,Cranor,10115,3,2.91,53,37.7,26.4,28.3,3.8,3.8,0
ACIS,2116,Principles of Accounting,Cranor,10116,3,2.75,52,23.1,38.5,30.8,5.8,1.9,0
ACIS,2116,Principles of Accounting,Cranor,10117,3,2.98,57,26.3,45.6,28.1,0.0,0.0,0
ACIS,2116,Principles of Accounting,Cranor,10118,3,2.78,54,16.7,53.7,22.2,5.6,1.9,0
ACIS,2116,Principles of Accounting,Cranor,10119,3,2.92,62,30.6,35.5,30.6,1.6,1.6,0
ACIS,2116,Principles of Accounting,Cranor,10121,3,2.98,56,32.1,35.7,30.4,1.8,0.0,0
ACIS,2116,Principles of Accounting,Cranor,10123,3,2.67,52,19.2,34.6,40.4,5.8,0.0,0
ACIS,2504,Personal Computers in Business,Griffin,10124,3,2.74,28,21.4,39.3,32.1,3.6,3.6,0
ACIS,2504,Personal Computers in Business,Griffin,10125,3,2.95,37,24.3,48.6,24.3,2.7,0.0,0
ACIS,2504,Personal Computers in Business,Griffin,10126,3,2.48,32,15.6,31.3,46.9,3.1,3.1,0
ACIS,2504,Personal Computers in Business,Hicks,10127,3,2.65,46,8.7,50.0,39.1,2.2,0.0,0
ACIS,2504,Personal Computers in Business,Griffin,10128,3,2.45,34,5.9,47.1,41.2,0.0,5.9,0
ACIS,3115,Intermediate Finan Accounting,Easterwood,10129,3,2.30,34,17.6,23.5,44.1,5.9,8.8,0
ACIS,3115,Intermediate Finan Accounting,Easterwood,10130,3,1.94,35,11.4,20.0,40.0,17.1,11.4,0
ACIS,3116,Intermediate Finan Accounting,Richardson,10132,3,2.44,41,12.2,29.3,56.1,0.0,2.4,0
ACIS,3116,Intermediate Finan Accounting,Shoulders,10133,3,2.25,18,22.2,33.3,22.2,0.0,22.2,0
ACIS,3116,Intermediate Finan Accounting,Brozovsky,10134,3,2.36,39,12.8,28.2,41.0,17.9,0.0,0
ACIS,3116,Intermediate Finan Accounting,Brozovsky,10135,3,2.22,28,0.0,46.4,35.7,17.9,0.0,0
ACIS,3215,Cost Accounting,Killough,10136,3,3.11,51,33.3,45.1,21.6,0.0,0.0,0
ACIS,3215,Cost Accounting,Killough,10137,3,2.98,48,29.2,45.8,20.8,0.0,4.2,0
ACIS,3504,Acct Sys and Controls,Wallace,10138,3,2.59,38,7.9,44.7,36.8,10.5,0.0,0
ACIS,3504,Acct Sys and Controls,Wallace,10139,3,2.63,31,22.6,25.8,38.7,9.7,3.2,0
ACIS,3515,Systems Development,Sheetz,10141,3,3.35,59,49.2,40.7,10.2,0.0,0.0,0
ACIS,3516,Systems Development,Brown,10142,3,3.36,34,44.1,50.0,5.9,0.0,0.0,0
ACIS,3534,AIS Development,Maher,10144,3,3.01,20,30.0,50.0,20.0,0.0,0.0,0
ACIS,3544,Mgmt Inf Sys & Tech,Tegarden,10145,3,3.08,12,25.0,58.3,8.3,8.3,0.0,0
ACIS,4024,Info Sys Audit & Con,Hicks,10146,3,3.45,48,56.3,41.7,2.1,0.0,0.0,0
ACIS,4024,Info Sys Audit & Con,Hicks,10147,3,3.38,44,59.1,25.0,15.9,0.0,0.0,0
ACIS,4114,Advanced Financial Accounting,Richardson,10148,3,2.42,12,25.0,16.7,50.0,0.0,8.3,0
ACIS,4124,Governmental Acctg,Shoulders,10149,3,2.55,24,16.7,37.5,41.7,0.0,4.2,0
ACIS,4324,Advanced Income Tax,Seago,10150,3,3.02,49,34.7,34.7,28.6,0.0,2.0,0
ACIS,4416,Auditing,Yardley,10151,3,3.09,34,29.4,58.8,8.8,2.9,0.0,0
ACIS,4416,Auditing,Yardley,10153,3,3.17,49,32.7,55.1,10.2,2.0,0.0,0
ACIS,4504,Acct Application Dev,Maher,10154,3,3.21,43,32.6,58.1,9.3,0.0,0.0,0
ACIS,4515,Database Management Systems,Griffin,10155,3,2.95,64,21.9,60.9,14.1,3.1,0.0,0
ACIS,4516,Database Management Systems,Barkhi,10157,3,3.13,16,18.8,81.3,0.0,0.0,0.0,0
ACIS,4524,Software Dev Project,Hicks,10158,3,3.98,16,100.0,0.0,0.0,0.0,0.0,0
ACIS,5014,Info Sys Audit & Ctrl,Hicks,10167,3,3.76,18,77.8,22.2,0.0,0.0,0.0,0
ACIS,5114,Advanced Accounting,Richardson,10168,3,2.93,16,25.0,62.5,6.3,0.0,6.3,0
ACIS,5294,Management Control Systems,Brown,10170,3,3.61,38,65.8,31.6,0.0,2.6,0.0,0
ACIS,5324,Corporate Tax,Seago,10172,3,3.76,18,72.2,27.8,0.0,0.0,0.0,0
ACIS,5354,Family Tax Planning,Hicks,10173,3,3.81,15,86.7,13.3,0.0,0.0,0.0,0
ACIS,5394,Tax Impact On Mgt Dec,Callihan,10174,3,3.78,28,82.1,17.9,0.0,0.0,0.0,0
ACIS,5394,Tax Impact On Mgt Dec,Callihan,10175,3,3.74,28,82.1,14.3,3.6,0.0,0.0,0
ACIS,5414,Auditing Theory,Yardley,10176,3,3.31,35,40.0,51.4,8.6,0.0,0.0,0
ACIS,5524,Adv Database Mgt Sys,Sheetz,10178,3,3.98,18,100.0,0.0,0.0,0.0,0.0,0
ACIS,5534,Systems Development,Tegarden,10180,3,3.29,14,64.3,28.6,0.0,7.1,0.0,0
ACIS,5584,Electronic Commerce Security,Belanger,10181,3,3.40,34,38.2,61.8,0.0,0.0,0.0,0
AEE,5104,Research Applications in AEE,Broyles,10186,3,3.72,18,88.9,11.1,0.0,0.0,0.0,0
AEE,5984,SS:Dev Ag/Ext Prog Food Sys,Gibson,16331,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
AEE,5984,SS:Advanced Agricultural Topic,Hillison,16332,3,4.00,23,100.0,0.0,0.0,0.0,0.0,0
AEE,4754,Internship in Education,Hillison,16103,12,3.83,13,92.3,7.7,0.0,0.0,0.0,0
AEE,3634,Comm Agriculture in Speaking,Douglas,16176,3,3.33,44,45.5,47.7,6.8,0.0,0.0,0
AEE,4244,Meth of Teach Career&Occ Ed,Broyles,16178,3,3.99,23,100.0,0.0,0.0,0.0,0.0,0
AEE,5074,Found in Ag & Extension Educ,Hillison,16193,3,3.80,13,84.6,15.4,0.0,0.0,0.0,0
AEE,5154,Partnerships and Volunteerism,Sutphin,16195,3,4.00,19,100.0,0.0,0.0,0.0,0.0,0
AFST,1714,Introduction to Black Studies,Rowley,16908,3,2.30,43,2.3,25.6,65.1,2.3,4.7,0
AFST,1714,Introduction to Black Studies,Polanah,16909,3,3.28,39,43.6,51.3,0.0,0.0,5.1,0
AFST,1714,Introduction to Black Studies,Alexander-Floyd,16910,3,2.83,34,32.4,41.2,11.8,2.9,11.8,0
AFST,1714,Introduction to Black Studies,Alexander-Floyd,16911,3,3.81,26,84.6,11.5,3.8,0.0,0.0,0
AFST,1714,Introduction to Black Studies,Gibson,16912,3,2.60,43,11.6,32.6,55.8,0.0,0.0,0
AFST,1814,Intro to African Studies,Polanah,16913,3,3.46,39,56.4,35.9,5.1,0.0,2.6,0
AFST,1814,Intro to African Studies,Zimunya,16914,3,2.68,40,22.5,47.5,12.5,2.5,15.0,0
AFST,2354,The Civil Rights Movement,Rowley,16915,3,2.71,32,12.5,53.1,28.1,3.1,3.1,0
AFST,2774,Black Aesthetics,Polanah,16916,3,3.43,28,57.1,28.6,14.3,0.0,0.0,0
AFST,3176,Afro-American History,Murphy,16917,3,3.49,21,52.4,42.9,4.8,0.0,0.0,0
AFST,3454,African Amer Ldrship for Chng,Kershaw,16918,3,2.83,16,6.3,81.3,12.5,0.0,0.0,0
AHRM,4984,SS:Merchandising Strategies,Carroll,15937,3,3.90,33,97.0,3.0,0.0,0.0,0.0,0
AHRM,2984,SS:Fashion Illustration,Schofield-Tomschin,16000,3,3.61,24,70.8,29.2,0.0,0.0,0.0,0
AHRM,4984,SS:Global Apparel Prod & Trade,Norton,16003,3,2.88,12,16.7,66.7,16.7,0.0,0.0,0
AHRM,3675,Residential Property Mgt,Goss,16457,3,2.85,39,23.1,48.7,20.5,5.1,2.6,0
AHRM,1224,Basic Apparel Assembly,Carroll,15275,3,3.78,21,76.2,23.8,0.0,0.0,0.0,0
AHRM,1224,Basic Apparel Assembly,Quesenberry,15276,3,3.92,24,95.8,4.2,0.0,0.0,0.0,0
AHRM,1224,Basic Apparel Assembly,Taylor,15277,3,3.70,20,90.0,5.0,0.0,0.0,5.0,0
AHRM,2024,Apparel Structure and Fit,Schofield-Tomschin,15278,3,3.58,15,60.0,40.0,0.0,0.0,0.0,0
AHRM,2264,Intro Fashion Industry,Rhee,15279,3,3.07,34,41.2,35.3,14.7,5.9,2.9,0
AHRM,3214,Apparel Quality Evaluation,Kincade,15280,3,3.40,25,56.0,32.0,12.0,0.0,0.0,0
AHRM,4204,Textile Evaluation,Cho,15281,3,3.29,20,35.0,60.0,5.0,0.0,0.0,0
AHRM,4024,Portfolio,Schofield-Tomschin,15282,2,3.89,12,91.7,8.3,0.0,0.0,0.0,0
AHRM,2614,Intro to Household Equipment,Emmel,15290,3,3.09,28,35.7,46.4,14.3,3.6,0.0,0
AHRM,3676,Residential Property Mgt,Council,15291,3,3.78,29,82.8,13.8,3.4,0.0,0.0,0
AHRM,3604,Family Housing,Emmel,15292,3,2.80,51,27.5,43.1,23.5,3.9,2.0,0
AHRM,4684,Advanced Property Management,Council,15294,3,3.03,20,45.0,25.0,20.0,10.0,0.0,0
AHRM,4694,Contemporary Issues Prop Mgt,Goss,15296,3,2.79,20,15.0,50.0,25.0,10.0,0.0,0
AHRM,2504,Resource Mgt Indiv/Families,Lytton,15297,3,2.76,69,23.2,40.6,26.1,7.2,2.9,0
AHRM,2304,Family Financial Management,Lytton,15298,3,2.66,183,29.5,35.0,18.0,8.2,9.3,0
AHRM,2404,Consumer Rights,Leech,15302,3,3.28,136,50.0,36.8,10.3,2.9,0.0,0
AHRM,3314,Techniques in Fam Fin Mgt,White,15305,3,3.56,26,53.8,46.2,0.0,0.0,0.0,0
AHRM,4324,Financial Counseling,White,15306,3,3.00,25,32.0,56.0,4.0,0.0,8.0,0
AHRM,4414,Professional in Consum Affairs,Leech,15308,3,3.61,45,75.6,20.0,4.4,0.0,0.0,0
AHRM,4014,Senior Studio,Carroll,15857,3,3.85,13,92.3,7.7,0.0,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Griffith,16278,3,3.64,16,81.3,18.8,0.0,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Griffith,10187,3,3.41,15,46.7,53.3,0.0,0.0,0.0,0
ALHR,5544,Small Groups in Adult Learning,Wiswell,15579,3,3.94,16,93.8,6.3,0.0,0.0,0.0,0
ALHR,6814,Consulting with Human Systems,Klunk,15584,3,4.00,17,100.0,0.0,0.0,0.0,0.0,0
ALS,2304,Animal Physiology and Anatomy,Akers,10192,4,2.29,12,16.7,33.3,16.7,16.7,16.7,0
ALS,2304,Animal Physiology and Anatomy,Akers,10194,4,2.55,13,7.7,38.5,38.5,15.4,0.0,0
ALS,2504,Animals in Society,Gwazdauskas,10196,3,3.75,74,83.8,12.2,4.1,0.0,0.0,0
ALS,3104,Animal Breeding and Genetics,Lewis,10199,4,2.74,70,25.7,41.4,24.3,4.3,4.3,0
ALS,3134,Livestock and the Environment,Knowlton,10200,2,3.45,14,42.9,57.1,0.0,0.0,0.0,0
ALS,3204,Animal Nutrition and Feeding,Webb,10201,4,2.50,67,25.4,23.9,32.8,13.4,4.5,0
ALS,4304,Physiology of Reproduction,Knight,10207,4,2.82,36,16.7,58.3,13.9,11.1,0.0,0
ALS,4574,Soc Behav Anim,Dunnington,10211,2,3.33,35,45.7,48.6,5.7,0.0,0.0,0
ALS,6314,Endocrinology,Gwazdauskas,10245,3,3.73,12,75.0,25.0,0.0,0.0,0.0,0
AOE,2074,Computational Methods,Cotton,10247,3,2.66,33,24.2,39.4,21.2,12.1,3.0,0
AOE,2104,Intro to AE,Kapania,10248,3,3.11,19,42.1,47.4,0.0,5.3,5.3,0
AOE,3054,AOE Experimental Methods,Devenport,10249,3,3.51,111,55.9,43.2,0.9,0.0,0.0,0
AOE,3094,Materials for Aero & Ocean Eng,Staley,10258,3,3.22,68,36.8,50.0,11.8,1.5,0.0,0
AOE,3094,Materials for Aero & Ocean Eng,Kampe,10259,3,3.24,51,33.3,56.9,9.8,0.0,0.0,0
AOE,3104,Aircraft Performance,Marchman,10260,3,2.97,62,38.7,29.0,22.6,9.7,0.0,0
AOE,3104,Aircraft Performance,Hovakimyan,10261,3,3.17,65,50.8,26.2,13.8,6.2,3.1,0
AOE,3114,Compressible Aerodynamics,Hosder,10262,3,3.65,42,66.7,31.0,2.4,0.0,0.0,0
AOE,3114,Compressible Aerodynamics,Hosder,10263,3,3.44,63,55.6,34.9,9.5,0.0,0.0,0
AOE,3124,Aerospace Structures,Johnson,10264,3,2.64,38,13.2,47.4,31.6,5.3,2.6,0
AOE,3124,Aerospace Structures,Johnson,10265,3,3.06,56,32.1,48.2,19.6,0.0,0.0,0
AOE,3134,Stability and Control,Durham,10267,3,2.79,75,21.3,46.7,22.7,8.0,1.3,0
AOE,3204,Naval Architecture,Allen,10268,3,3.25,27,44.4,48.1,0.0,7.4,0.0,0
AOE,3224,Ocean Structures,Hughes,10269,3,3.53,25,60.0,40.0,0.0,0.0,0.0,0
AOE,3264,Res & Prop Of Ships,Neu,10270,3,2.95,32,34.4,40.6,21.9,3.1,0.0,0
AOE,4064,Fluid Flows in Nature,Schetz,10273,3,3.26,44,20.5,72.7,6.8,0.0,0.0,0
AOE,4066,Aircraft Design,Mason,10274,3,3.60,23,69.6,26.1,4.3,0.0,0.0,0
AOE,4066,Ocean Design,Brown,10275,3,3.65,12,83.3,8.3,8.3,0.0,0.0,0
AOE,4066,Space Design,Hall,10276,3,3.19,24,33.3,54.2,8.3,4.2,0.0,0
AOE,4066,Design,Marchman,10277,3,3.97,10,100.0,0.0,0.0,0.0,0.0,0
AOE,4124,Configuration Aerodynamics,Mason,10278,3,3.18,18,38.9,38.9,22.2,0.0,0.0,0
AOE,4140,Spacecraft Dynamics & Control,Schaub,10279,3,2.98,33,39.4,27.3,24.2,9.1,0.0,0
AOE,4214,Ocean Wave Mechanics,Cramer,10282,3,3.93,67,97.0,3.0,0.0,0.0,0.0,0
AOE,4244,Marine Engineering,Brown,10283,3,3.04,26,26.9,42.3,30.8,0.0,0.0,0
AOE,4404,Applied Numerical Methods,Walters,10285,3,3.57,44,75.0,15.9,6.8,0.0,2.3,0
AOE,5114,High Speed Aerodynamics,Barnwell,10292,3,3.56,15,60.0,40.0,0.0,0.0,0.0,0
AOE,5144,Boundary-Layer Theory,Schetz,10293,3,3.53,16,56.3,43.8,0.0,0.0,0.0,0
AOE,5064,Structural Optimization,Abdalla,15257,3,3.92,11,100.0,0.0,0.0,0.0,0.0,0
AOE,5454,Adv Instrumentation,Simpson,15258,3,3.51,14,57.1,42.9,0.0,0.0,0.0,0
AOE,4204,Ocean Acoustics,Allen,15274,3,3.47,12,50.0,50.0,0.0,0.0,0.0,0
APSC,2464,Care Companion Animals,Dunnington,15051,2,3.77,38,78.9,21.1,0.0,0.0,0.0,0
APSC,4504,Poul Prod Syst Mgmt,McElroy,14972,3,3.59,20,70.0,25.0,5.0,0.0,0.0,0
APSC,1454,Intro Anim & Poul Sci,Wood,10304,3,2.74,55,18.2,36.4,43.6,1.8,0.0,0
APSC,1464,Animal & Poultry Lab,Wood,10305,1,3.10,29,41.4,37.9,13.8,6.9,0.0,0
APSC,1464,Animal & Poultry Lab,Wood,10306,1,3.17,27,40.7,44.4,14.8,0.0,0.0,0
APSC,2424,Equine Industry,Dunnington,10309,3,2.85,86,22.1,47.7,23.3,7.0,0.0,0
APSC,3004,Anim & Poul Seminar,McCann,10314,2,3.57,17,64.7,29.4,5.9,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,McCann,10315,2,3.75,15,93.3,6.7,0.0,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,McCann,10316,2,3.62,14,64.3,35.7,0.0,0.0,0.0,0
APSC,3004,Anim & Poul Seminar,McCann,10317,2,3.82,14,92.9,7.1,0.0,0.0,0.0,0
APSC,3754,Livestock Evaluation,Eversole,10323,2,3.23,15,33.3,66.7,0.0,0.0,0.0,0
APSC,4414,Beef Production and Industry,Eversole,10324,4,2.68,33,15.2,42.4,36.4,6.1,0.0,0
APSC,4424,Horse Prod and Mgmt,Splan,10327,4,3.51,57,57.9,38.6,3.5,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Dunay,10341,6,3.24,29,24.1,69.0,6.9,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Albright,10343,6,3.37,21,42.9,52.4,4.8,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Poole,10344,6,3.23,26,34.6,57.7,7.7,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Choudhury,10345,6,3.27,22,40.9,45.5,13.6,0.0,0.0,0
ARCH,1016,Foundation Design Laboratory,Stoeckel,10347,6,3.08,19,26.3,63.2,10.5,0.0,0.0,0
ARCH,3116,History of Architecture,Schneider,10372,3,3.45,234,56.8,37.2,4.3,0.9,0.9,0
ARCH,3514,TS:Watercolors,Cortes,10374,3,3.49,43,65.1,23.3,7.0,2.3,2.3,0
ARCH,3514,GRAPHICS,Holt,10378,3,2.90,13,38.5,23.1,30.8,7.7,0.0,0
ARCH,3514,GRAPHICS,Holt,10379,3,2.71,10,20.0,40.0,40.0,0.0,0.0,0
ARCH,3514,Design-Related Media,Vorster,10380,3,3.75,37,89.2,10.8,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,Albright,10400,3,3.70,20,90.0,10.0,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,Davis,10401,3,3.91,30,100.0,0.0,0.0,0.0,0.0,0
ARCH,4056,Envir Bldg Systems,Ermann,10402,3,2.77,99,24.2,41.4,25.3,8.1,1.0,0
ARCH,4076,Building Structures,Setareh,10403,3,2.71,67,25.4,38.8,23.9,9.0,3.0,0
ARCH,4076,Building Structures,Setareh,10404,3,2.71,24,25.0,33.3,33.3,8.3,0.0,0
ARCH,4214,TS:Frank L.Wright-Build/Writng,Rodriguez-Camilloni,10408,3,3.08,12,8.3,83.3,8.3,0.0,0.0,0
ARCH,4214,TS:Env Design & Sustainability,Schubert,10411,3,3.16,13,46.2,46.2,0.0,0.0,7.7,0
ARCH,4214,TS:Louis Kahn BuildingsWriting,Rodriguez-Camilloni,10417,3,3.25,12,25.0,75.0,0.0,0.0,0.0,0
ARCH,4304,TS:Modeling and Rendering,Jones,10427,3,3.10,15,33.3,53.3,13.3,0.0,0.0,0
ARCH,4524,Thesis Documentation,Egger,10458,3,3.72,15,80.0,20.0,0.0,0.0,0.0,0
ARCH,4706,Qualifying Design Seminar,Edge,10474,3,3.58,22,59.1,40.9,0.0,0.0,0.0,0
ARCH,4716,Qualifying Design Laboratory,Edge,10475,9,3.55,22,59.1,40.9,0.0,0.0,0.0,0
ARCH,4766,Building Technology,Galloway,10477,3,3.75,31,77.4,22.6,0.0,0.0,0.0,0
ARCH,4776,Building Structures,Setareh,10478,3,3.37,12,66.7,25.0,0.0,0.0,8.3,0
ARCH,5036,TS:Arch Systems Integration II,Jones,10488,3,3.64,10,70.0,30.0,0.0,0.0,0.0,0
ARCH,5064,Modeling and Rendering,Jones,10492,3,3.14,17,35.3,52.9,5.9,0.0,5.9,0
ARCH,5134,TS:Europe Residence Program,Schnoedt,10500,3,3.89,11,100.0,0.0,0.0,0.0,0.0,0
ARCH,5516,Arch & Systems Lab,Galloway,10510,6,3.56,14,50.0,50.0,0.0,0.0,0.0,0
ARCH,5706,Arch & Urban Seminar,Feuerstein,10511,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
ARCH,5716,Arch & Urbanism Lab,Feuerstein,10512,6,3.71,11,81.8,18.2,0.0,0.0,0.0,0
ARCH,5706,Arch & Ur Sem: Draw the Arch,Frascari,15198,3,3.21,26,30.8,65.4,3.8,0.0,0.0,0
ARCH,5134,TS: Hist & Theory- Amer. City,Piedmont-Palladino,15201,3,3.70,12,75.0,25.0,0.0,0.0,0.0,0
ARCH,5064,Comp Appl Design,Pomajambo,15204,3,3.72,20,80.0,20.0,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,Katen,16279,3,3.76,27,85.2,14.8,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,McGrath,16280,3,3.49,18,44.4,55.6,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,Vernon,16281,3,3.89,21,100.0,0.0,0.0,0.0,0.0,0
ARCH,4075,Building Structures,Cortes,16282,3,2.83,30,30.0,36.7,26.7,6.7,0.0,0
ARCH,4075,Building Structures,Cortes,16283,3,3.03,56,25.0,60.7,8.9,3.6,1.8,0
ARCH,4214,TS:Building Cities,Weiner,16639,3,3.02,13,46.2,38.5,0.0,0.0,15.4,0
ARCH,2016,Architecture II,Gartner,16030,6,3.50,30,56.7,40.0,3.3,0.0,0.0,0
ARCH,2016,Architecture II,Stoeckel,16031,6,3.30,22,45.5,45.5,4.5,4.5,0.0,0
ARCH,2016,Architecture II,McGrath,16032,6,3.08,11,27.3,45.5,27.3,0.0,0.0,0
ARCH,2016,Architecture II,Cortes,16038,6,3.31,24,45.8,41.7,12.5,0.0,0.0,0
ARCH,2016,Architecture II,Martin,16039,6,3.18,21,38.1,42.9,19.0,0.0,0.0,0
ARCH,2034,The Art of Building,Martin,16040,2,3.22,20,40.0,45.0,15.0,0.0,0.0,0
ARCH,2034,The Art of Building,Gartner,16041,2,3.65,29,69.0,31.0,0.0,0.0,0.0,0
ARCH,2034,The Art of Building,McGrath,16042,2,3.44,11,54.5,45.5,0.0,0.0,0.0,0
ARCH,2034,The Art of Building,Cortes,16043,2,3.31,24,45.8,41.7,12.5,0.0,0.0,0
ARCH,2034,The Art of Building,Stoeckel,16044,2,4.00,21,100.0,0.0,0.0,0.0,0.0,0
ARCH,3016,Architecture III,O'Brien,16053,6,3.08,29,17.2,72.4,10.3,0.0,0.0,0
ARCH,3016,Architecture III,Woofter,16054,6,3.31,30,53.3,30.0,13.3,3.3,0.0,0
