department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
CHEM,2536,Organic Chemistry,Berg,70188,3,2.34,96,19.8,22.9,31.3,19.8,6.3,0
CHEM,2546,Organic Chemistry Laboratory,Brodkin,70189,1,2.37,11,9.1,36.4,45.5,9.1,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Brodkin,70190,1,3.13,18,27.8,55.6,16.7,0.0,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Brodkin,70191,1,3.32,12,41.7,58.3,0.0,0.0,0.0,0
COMM,2004,Public Speaking,Jenkins,70204,3,2.81,17,23.5,52.9,5.9,17.6,0.0,0
COMM,2004,Public Speaking,Stallings,70206,3,2.94,20,25.0,50.0,20.0,5.0,0.0,0
COMM,2004,Public Speaking,Williams,70207,3,3.32,19,52.6,31.6,15.8,0.0,0.0,0
COMM,2004,Public Speaking,Quesenberry,70208,3,3.16,17,41.2,47.1,5.9,0.0,5.9,0
COMM,3154,Reporting,Lazenby,70215,3,3.57,15,80.0,6.7,13.3,0.0,0.0,0
COMM,4024,Communications Law and Ethics,Hopkins,70216,3,2.34,21,4.8,42.9,42.9,9.5,0.0,0
COMM,2004,Public Speaking,Riley,71114,3,3.03,18,16.7,66.7,11.1,5.6,0.0,0
COMM,3124,Interpersonal Communication,Stallings,71128,3,3.15,19,15.8,78.9,5.3,0.0,0.0,0
COMM,4024,Communications Law and Ethics,Hopkins,71130,3,2.89,20,25.0,55.0,10.0,10.0,0.0,0
COMM,2004,Public Speaking,Quesenberry,71387,3,3.19,16,31.3,62.5,6.3,0.0,0.0,0
COMM,2004,Public Speaking,Williams,71370,3,3.05,17,64.7,5.9,17.6,5.9,5.9,0
CS,2604,Data Structures and File Mgmt,Htay,71362,3,2.94,22,22.7,54.5,18.2,4.5,0.0,0
CS,1044,Intro Prog in C,Ali,70221,3,3.30,26,57.7,26.9,11.5,3.8,0.0,0
ECE,2204,Electronics I,Kachroo,70253,3,3.22,43,41.9,41.9,16.3,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Newman,70254,1,3.47,12,75.0,16.7,0.0,0.0,8.3,0
ECE,3106,Electromagnetic Fields,Riad,70257,3,2.40,24,25.0,25.0,29.2,12.5,8.3,0
ECE,3254,Industrial Electronics,Reid,70258,3,3.69,30,70.0,30.0,0.0,0.0,0.0,0
ECE,3354,Power Laboratory,Cooper,70260,1,3.43,11,45.5,54.5,0.0,0.0,0.0,0
ECE,3704,Cont and Disc Systems,Kachroo,70262,3,3.30,29,41.4,44.8,13.8,0.0,0.0,0
ECE,4514,Digital Design II,Gray,70263,4,2.38,15,33.3,20.0,20.0,6.7,20.0,0
ECE,4634,Analog & Digital Comm,Sweeney,70264,3,2.79,11,27.3,36.4,27.3,9.1,0.0,0
ECE,1574,Engr Problem Solving with C++,Hendry,71299,3,2.53,21,19.0,42.9,4.8,33.3,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Newman,71398,1,3.67,11,72.7,27.3,0.0,0.0,0.0,0
ECON,2005,Principles of Economics,Charalambous,70271,3,3.28,37,35.1,54.1,10.8,0.0,0.0,0
ECON,2006,Principles of Economics,Hilmer,70273,3,2.66,62,24.2,35.5,32.3,4.8,3.2,0
ECON,3104,Microeconomic Theory,Kats,70274,3,2.54,12,8.3,41.7,41.7,0.0,8.3,0
ECON,3204,Macroeconomic Theory,Ashley,70275,3,2.89,15,20.0,53.3,26.7,0.0,0.0,0
EDAE,5604,GS: Sch Ldrship in C & I & As,Edwards,71162,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
EDAE,5604,GS: Sch Site Ldrship I,Smith,71163,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
EDCI,5104,Schooling in American Society,Nespor,71203,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
EDCI,4124,Psyc Fdnts Educ Teach,Siudzinski,70296,3,3.73,23,73.9,26.1,0.0,0.0,0.0,0
EDCI,5114,Advanced Educ Psych,Siudzinski,70301,3,3.48,15,40.0,60.0,0.0,0.0,0.0,0
EDCI,5114,Advanced Educ Psych,Siudzinski,70302,3,3.63,10,80.0,0.0,20.0,0.0,0.0,0
EDCI,5164,Prin Instruct Design,Potter,70303,3,3.75,12,91.7,0.0,0.0,8.3,0.0,0
EDCI,5234,Adv C&I El/Mid Math,Kreye,70305,3,3.89,18,88.9,11.1,0.0,0.0,0.0,0
EDCI,5314,Educ Appl Micros,Little,70306,3,4.00,29,100.0,0.0,0.0,0.0,0.0,0
EDCO,5264,Appraisal In Counseling,Helems,71155,3,3.64,15,60.0,40.0,0.0,0.0,0.0,0
EDCO,5364,School Counseling,Bodenhorn,71157,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDHL,5314,Public Health Administration,Redican,71195,3,3.90,10,90.0,10.0,0.0,0.0,0.0,0
EDHL,1514,Personal Health,Redican,70382,3,4.00,73,100.0,0.0,0.0,0.0,0.0,0
EDHL,3534,Drug Education,Redican,70383,3,3.99,110,98.2,1.8,0.0,0.0,0.0,0
EDPE,2204,Creative Dance,Lepczyk,71411,3,3.76,17,82.4,11.8,5.9,0.0,0.0,0
EDRE,5404,Found of Ed Res Eval,Cachaper,71173,3,4.00,15,100.0,0.0,0.0,0.0,0.0,0
EDSE,6204,Admin/Super Spec Educ,Crockett,70404,3,3.98,18,100.0,0.0,0.0,0.0,0.0,0
ELPS,5004,Sch Pers Adm/Inst Sup,Evans,71161,3,3.97,20,100.0,0.0,0.0,0.0,0.0,0
ENGE,1016,Introduction to Engineering,Lohani,70405,2,2.65,42,9.5,61.9,23.8,0.0,4.8,0
ENGL,1105,Freshman English,Lecorre,70413,3,3.12,10,30.0,70.0,0.0,0.0,0.0,0
ENGL,1106,Freshman English,Harvill,70414,3,3.36,20,55.0,40.0,0.0,5.0,0.0,0
ENGL,2744,Intro Creative Writ,Murphy,70416,3,3.37,11,45.5,54.5,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Canter,70421,3,3.75,24,75.0,25.0,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Hagedorn,70422,3,3.52,21,85.7,4.8,4.8,0.0,4.8,0
ENGL,3764,Technical Writing,Hagedorn,70423,3,3.13,22,63.6,13.6,9.1,4.5,9.1,0
ENGL,3764,Technical Writing,Canter,70426,3,3.34,22,36.4,63.6,0.0,0.0,0.0,0
ENGL,4784,Senior Seminar,Heilker,70427,3,3.40,10,70.0,10.0,10.0,10.0,0.0,0
ENGL,2516,Survey of British Literature,Garrison,71356,3,3.53,15,53.3,46.7,0.0,0.0,0.0,0
ENGL,4165,Shakespeare,Anderson,71359,3,3.45,15,73.3,20.0,0.0,0.0,6.7,0
ESM,2104,Statics,Ragab,70446,3,2.45,45,22.2,31.1,28.9,8.9,8.9,0
ESM,2204,Mechanics of Deformable Bodies,Munson,70447,3,2.96,50,22.0,54.0,24.0,0.0,0.0,0
ESM,2304,Dynamics,Hendricks,70448,3,2.27,39,20.5,25.6,25.6,17.9,10.3,0
ESM,5134,Adv Mech of Matls,Hendricks,70454,3,3.26,17,52.9,41.2,0.0,0.0,5.9,0
FIN,3055,Legal Environment of Business,Giles,70462,3,2.41,36,8.3,44.4,33.3,8.3,5.6,0
FIN,3104,Introduction to Finance,Bhootra,70463,3,2.99,38,36.8,42.1,10.5,7.9,2.6,0
FIN,3114,Intermediate Fin Mgt,Xu,70464,3,3.20,33,39.4,45.5,15.2,0.0,0.0,0
FIN,4114,Inv Anly & Eqty Mkts,Popescu,70466,3,3.47,15,66.7,26.7,0.0,0.0,6.7,0
FIN,4144,Int Fin Mgt,Popescu,70467,3,3.11,14,64.3,21.4,0.0,0.0,14.3,0
FIN,4124,Int Rates & Debt Mkts,Hur,71112,3,3.76,18,77.8,22.2,0.0,0.0,0.0,0
FR,3954,Study Abroad,Watson,70497,3,3.85,15,86.7,13.3,0.0,0.0,0.0,0
FR,3954,Study Abroad,Watson,70498,3,3.81,15,93.3,6.7,0.0,0.0,0.0,0
GEOG,2984,SS:A Geography of Wine,Boyer,71374,3,3.14,12,66.7,16.7,0.0,0.0,16.7,0
GEOS,1024,Resources Geology,Chermak,70520,3,3.21,13,46.2,38.5,7.7,7.7,0.0,0
HD,3004,Human Development II,Stevenson,71141,3,3.02,11,36.4,45.5,18.2,0.0,0.0,0
HD,4964,Field Study,Verdu,71147,3,3.93,29,93.1,6.9,0.0,0.0,0.0,0
HIST,1214,History of the Modern World,Snyder,71105,3,3.81,10,90.0,10.0,0.0,0.0,0.0,0
HIST,2054,Engineering Cultures,Lehr,71313,3,3.97,23,95.7,4.3,0.0,0.0,0.0,0
HIST,1026,Intro European Civ,O'Donnell,70554,3,2.88,12,25.0,33.3,41.7,0.0,0.0,0
HIST,2004,Historical Methods,Shumsky,70557,3,2.82,14,7.1,57.1,35.7,0.0,0.0,0
HNFE,2014,Nutrition Across the Life Span,Hosig,70567,3,3.34,14,35.7,64.3,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Mgt,Huh,71413,3,3.19,33,39.4,48.5,12.1,0.0,0.0,0
HUM,1114,HUM: Classical,Holliday,70606,3,3.60,13,76.9,15.4,7.7,0.0,0.0,0
HUM,2204,The Creative Process,Roberts,70609,3,3.25,15,53.3,33.3,0.0,13.3,0.0,0
IDS,2984,SS:Industrial Design Lab,Green,71373,6,3.87,24,91.7,8.3,0.0,0.0,0.0,0
IDST,4114,Senior Research Seminar,Gillman,70614,3,2.77,15,33.3,20.0,40.0,0.0,6.7,0
ISE,2014,Engineering Economy,McDonald,70617,2,3.56,28,64.3,32.1,3.6,0.0,0.0,0
ISE,3214,Fac Plan & Matl Hand,Jain,70618,3,2.78,30,10.0,60.0,30.0,0.0,0.0,0
ISE,3424,Disc-Event Simulation,Koelling,70619,3,2.87,34,17.6,55.9,26.5,0.0,0.0,0
MATH,1016,Elem Calc w/Trig I,Davis,70648,3,1.47,17,11.8,0.0,29.4,41.2,17.6,0
MATH,1114,Elementary Linear Algebra,Davis,70649,2,2.99,20,35.0,40.0,15.0,10.0,0.0,0
MATH,1206,Calculus,Miller,70650,3,2.86,27,29.6,40.7,18.5,7.4,3.7,0
MATH,1224,Vector Geometry,Timsina,70651,2,3.10,22,36.4,50.0,4.5,4.5,4.5,0
MATH,1526,Elem Calc w/Matrices,Hanks,70652,3,3.18,17,47.1,29.4,23.5,0.0,0.0,0
MATH,2015,Elem Calc w/Trig II,Hart,70653,3,2.82,25,44.0,20.0,24.0,0.0,12.0,0
MATH,2214,Intro Diff Equations,Holub,70655,3,1.69,25,16.0,12.0,20.0,28.0,24.0,0
MATH,2224,Multivariable Calculus,Adjerid,70656,3,2.73,24,37.5,20.8,25.0,12.5,4.2,0
MATH,2224,Multivariable Calculus,Brammer,70657,3,2.36,28,17.9,32.1,25.0,14.3,10.7,0
MATH,3124,Modern Algebra,Shugart,70660,3,2.64,19,36.8,10.5,42.1,5.3,5.3,0
MATH,3134,Applied Combinatorics,Stephens,70661,3,3.18,19,57.9,21.1,15.8,0.0,5.3,0
MATH,3214,Calculus of Several Variables,Kim,70662,3,2.85,20,40.0,25.0,20.0,10.0,5.0,0
MATH,4446,Intro Numer Anal,Riess,70664,3,3.33,13,46.2,38.5,15.4,0.0,0.0,0
MATH,4564,Operational Methods,Russell,70665,3,3.16,27,51.9,25.9,18.5,0.0,3.7,0
MATH,5614,TS:No's & Oper for Middle Sch,Hagen,71436,3,3.53,13,46.2,53.8,0.0,0.0,0.0,0
ME,3304,Heat and Mass Transfer,Bird,70676,3,3.15,54,44.4,35.2,14.8,5.6,0.0,0
MGT,3304,Mgt Th & Lead Pract,Krishnakumar,70681,3,3.20,41,43.9,39.0,12.2,4.9,0.0,0
MGT,4394,Business Policy and Strategy,Childers,70684,3,3.02,30,26.7,50.0,20.0,3.3,0.0,0
MGT,4394,Business Policy and Strategy,Srivastava,70685,3,3.01,19,21.1,52.6,26.3,0.0,0.0,0
MKTG,3104,Marketing Management,Brown,70698,3,3.63,49,75.5,16.3,6.1,0.0,2.0,0
MKTG,4304,Marketing Communications,Sirgy,70702,3,3.66,26,69.2,30.8,0.0,0.0,0.0,0
MKTG,4754,Strategic Marketing,Evans,70705,3,3.70,27,85.2,14.8,0.0,0.0,0.0,0
MKTG,5624,Business Negotiations,Brown,71380,2,3.61,24,83.3,12.5,0.0,0.0,4.2,0
MKTG,5704,Inter Mktg Strategy,Khan,71238,3,3.70,29,79.3,20.7,0.0,0.0,0.0,0
MKTG,4354,Mktg Chnl & Lgst,Evans,71332,3,3.81,27,88.9,11.1,0.0,0.0,0.0,0
MKTG,3104,Marketing Management,Brown,71333,3,3.25,30,40.0,50.0,6.7,3.3,0.0,0
MSE,2034,Elem of Materials Eng,Aning,70715,3,2.68,16,25.0,25.0,37.5,12.5,0.0,0
PHIL,1204,Knowledge and Reality,Kelley,70748,3,3.55,14,57.1,42.9,0.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Kelley,70749,3,3.22,26,38.5,50.0,11.5,0.0,0.0,0
PHIL,1304,Morality and Justice,Rea,70750,3,3.32,16,37.5,56.3,0.0,0.0,6.3,0
PHIL,2304,Global Ethics,York,70751,3,3.22,21,28.6,66.7,4.8,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Miller,71367,3,3.18,11,45.5,27.3,27.3,0.0,0.0,0
PHYS,2206,General Physics,Nelson,70756,3,2.77,97,21.6,48.5,21.6,6.2,2.1,0
PHYS,2216,General Physics Laboratory,Pitt,70758,1,3.75,19,89.5,5.3,5.3,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Pitt,70759,1,3.83,36,91.7,8.3,0.0,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Pitt,70761,1,3.85,29,96.6,3.4,0.0,0.0,0.0,0
PHYS,2305,Foundations of Physics I,Bowden,70762,4,3.09,16,43.8,25.0,31.3,0.0,0.0,0
PHYS,2306,Foundations of Physics I,Slawny,70765,4,2.53,22,9.1,50.0,31.8,4.5,4.5,0
PHYS,2306,Foundations of Physics I,Slawny,70766,4,3.06,12,25.0,58.3,16.7,0.0,0.0,0
PSCI,1024,Comp Gov & Politics,Clement,70781,3,3.98,26,100.0,0.0,0.0,0.0,0.0,0
PSCI,3346,Constitutional Law,Moore,70782,3,3.19,25,32.0,48.0,20.0,0.0,0.0,0
PSCI,4754,Internship Program,Rich,70784,3,3.96,11,100.0,0.0,0.0,0.0,0.0,0
PSCI,5354,Public Policy Analysis,Rich,71319,3,3.65,17,70.6,29.4,0.0,0.0,0.0,0
PSYC,2004,Introductory Psychology,McIlreavy,70794,3,2.94,20,30.0,40.0,15.0,15.0,0.0,0
PSYC,2034,Developmental Psychology,Adkins,70795,3,3.69,13,69.2,30.8,0.0,0.0,0.0,0
PSYC,2044,Psychology of Learning,Haden,70796,3,3.08,12,58.3,25.0,0.0,0.0,16.7,0
PSYC,2084,Social Psychology,Lehman,70798,3,3.71,18,83.3,5.6,11.1,0.0,0.0,0
PSYC,2094,Prin Psych Res,Hoffman,70799,3,3.06,13,38.5,38.5,23.1,0.0,0.0,0
PSYC,4034,Adv Dev Psyc,Francisco,70805,3,3.52,18,55.6,38.9,5.6,0.0,0.0,0
PSYC,4114,Cognitive Psychology,Wolfe,70806,3,3.37,23,47.8,43.5,8.7,0.0,0.0,0
PSYC,4214,Cognitive Psyc Lab,Mollet,70808,1,3.67,13,69.2,30.8,0.0,0.0,0.0,0
PSYC,4234,Develop Psyc Lab,Keene,70809,1,3.90,10,90.0,10.0,0.0,0.0,0.0,0
SOC,2004,Social Org Problems,Milne,70819,3,3.31,13,69.2,15.4,0.0,7.7,7.7,0
SOC,2404,Deviant Behavior,Work,70820,3,3.07,20,30.0,50.0,20.0,0.0,0.0,0
SOC,3104,Sociological Theory,Fuhrman,70823,3,3.06,18,61.1,22.2,0.0,0.0,16.7,0
SOC,3414,Criminology,Toussaint,70824,3,3.69,28,78.6,17.9,3.6,0.0,0.0,0
SPAN,1106,Elementary Spanish,Magoia,70832,3,2.84,22,40.9,27.3,13.6,18.2,0.0,0
SPAN,4334,TS:Span Amer Civil and Culture,Fernandez,70837,3,3.53,10,50.0,50.0,0.0,0.0,0.0,0
STAT,2004,Introductory Statistics,Marshall,70844,3,3.31,20,55.0,30.0,15.0,0.0,0.0,0
STAT,3604,Stat Social Sciences,Modarres-Mousavi,70846,3,3.00,23,56.5,17.4,8.7,4.3,13.0,0
TA,2014,Introduction to Theatre,Johnson,70857,3,3.62,24,79.2,16.7,0.0,0.0,4.2,0
TA,2024,Introduction to Acting,Johnson,70858,3,3.85,18,83.3,16.7,0.0,0.0,0.0,0
WS,1824,Intro Women's Studies,Augustine,70960,3,3.50,29,75.9,6.9,10.3,6.9,0.0,0
WS,1824,Intro Women's Studies,Miller,70961,3,3.31,30,73.3,6.7,10.0,3.3,6.7,0

