department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
EDCO,5204,Orient Profsnl Cslg,Lawson,71330,3,3.91,14,92.9,7.1,0.0,0.0,0.0,0
EDCO,5254,Career Dev Info/Servs,Brott,71395,3,3.98,13,100.0,0.0,0.0,0.0,0.0,0
EDCT,5614,Curriculum Development in CTE,Price,70586,3,4.00,20,100.0,0.0,0.0,0.0,0.0,0
EDCT,5624,Managing CTE Program,Price,70587,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
EDEL,5604,GS: Technology in Educ Ldrshp,Kretzer,71405,3,3.92,13,92.3,7.7,0.0,0.0,0.0,0
EDEL,6014,Admin Instruct Progs,Sellers,72051,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
EDEL,6914,PR:Advanced School Law,Glenn,72055,3,3.74,18,77.8,22.2,0.0,0.0,0.0,0
EDEL,5604,GS: Schl Ldrshp Curr & Instr I,Rogers,72056,3,3.91,11,90.9,9.1,0.0,0.0,0.0,0
EDEL,5604,"GS:Research, Assessment & Eval",Blumenthal,72057,3,4.00,17,100.0,0.0,0.0,0.0,0.0,0
EDEP,5154,Psych Foundations for Teachers,Jones,71235,3,3.44,17,35.3,64.7,0.0,0.0,0.0,0
EDRE,5644,Questnr Des & Survey Res in Ed,Murphy,72104,3,3.94,12,91.7,8.3,0.0,0.0,0.0,0
ENGE,1104,Exploration of Digital Future,Allen,70644,2,3.54,36,63.9,30.6,5.6,0.0,0.0,0
ENGE,1114,Exploration Engineering Design,Richter,70645,2,3.13,31,32.3,51.6,12.9,3.2,0.0,1
ENGE,1114,Exploration Engineering Design,Richter,70646,2,2.82,33,27.3,42.4,21.2,9.1,0.0,0
ENGE,1434,Fundamentals of Engineering,Spangler,70647,5,3.34,18,55.6,33.3,11.1,0.0,0.0,0
ENGE,1434,Fundamentals of Engineering,Spangler,70648,5,3.39,23,52.2,43.5,4.3,0.0,0.0,0
ENGE,1114,Exploration Engineering Design,Clark,72175,2,3.41,21,57.1,38.1,0.0,0.0,4.8,0
ENGL,1105,First-Year Writing,Oakey,72204,3,3.29,12,50.0,41.7,8.3,0.0,0.0,0
ENGL,2444,Greek and Roman Myth,Phillips,72077,3,2.88,24,58.3,12.5,4.2,12.5,12.5,0
ENGL,1604,Introduction to Poetry,Voros,72013,3,3.17,25,32.0,56.0,8.0,0.0,4.0,0
ENGL,3774,Business Writing,Martin,72014,3,3.18,18,27.8,61.1,11.1,0.0,0.0,0
ENGL,3154,"Literature, Medicine & Culture",Torrey,71264,3,2.98,15,20.0,66.7,6.7,6.7,0.0,1
ENGL,3764,Technical Writing,Mooney,71266,3,3.62,18,83.3,11.1,0.0,0.0,5.6,0
ENGL,3764,Technical Writing,Hagedorn,71267,3,3.66,14,71.4,21.4,7.1,0.0,0.0,0
ENGL,3764,Technical Writing,Mooney,71268,3,3.69,16,75.0,25.0,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Collier,71269,3,3.43,18,61.1,33.3,0.0,0.0,5.6,0
ESM,2104,Statics,Ragab,70678,3,1.95,24,16.7,25.0,16.7,16.7,25.0,1
ESM,2204,Mechanics of Deformable Bodies,Chang,70679,3,2.97,83,30.1,50.6,10.8,2.4,6.0,0
ESM,2304,Dynamics,Chang,70680,3,2.53,81,24.7,32.1,25.9,8.6,8.6,0
FIN,3104,Introduction to Finance,Pinkerton,70695,3,2.66,32,25.0,31.3,28.1,15.6,0.0,1
FIN,3144,Investments: Debt-Equity-Deriv,Tayal,70697,3,3.81,12,83.3,16.7,0.0,0.0,0.0,0
FIN,3154,Corporate Finance,Celiker,70698,3,3.78,13,84.6,15.4,0.0,0.0,0.0,0
FIN,4274,Equity Securities,Pinkerton,70699,3,3.16,14,35.7,42.9,21.4,0.0,0.0,0
FIN,5664,Corporate Finance,Pinkerton,72136,2,3.41,19,52.6,42.1,5.3,0.0,0.0,0
GEOS,1004,Physical Geology,Sliko,71527,3,2.42,32,34.4,18.8,18.8,15.6,12.5,0
GIA,5354,Public Policy Analysis,Carver,71418,3,3.57,10,60.0,40.0,0.0,0.0,0.0,0
HD,3954,Study Abroad,Jarrott,72068,3,3.93,10,90.0,10.0,0.0,0.0,0.0,0
HD,1004,Human Development I,Day,71276,3,3.14,32,40.6,37.5,18.8,3.1,0.0,0
HD,1004,Human Development I,Zhang,71277,3,2.56,38,28.9,34.2,13.2,13.2,10.5,1
HD,2004,Human Development II,Swenson,71279,3,2.46,27,33.3,25.9,7.4,18.5,14.8,0
HD,2314,Human Sexuality,Cheshire,71282,3,2.47,38,15.8,36.8,31.6,10.5,5.3,1
HD,2314,Human Sexuality,Brown,71283,3,3.29,35,57.1,25.7,11.4,0.0,5.7,0
HD,2336,Principles of Human Services,Komelski,71284,3,3.64,45,73.3,20.0,4.4,0.0,2.2,0
HD,4354,"Family, Law, and Public Policy",Kennington,71285,3,3.26,20,50.0,40.0,5.0,0.0,5.0,0
HD,4964,Field Study,Verdu,70779,3,3.75,48,85.4,8.3,6.3,0.0,0.0,0
HD,2304,Family Relationships,Karimi Koloukhi,72109,3,2.77,45,20.0,55.6,17.8,4.4,2.2,0
HIST,1024,Ancient History,Becker,71286,3,3.40,26,61.5,26.9,7.7,3.8,0.0,0
HIST,1214,History of the Modern World,Hill,71287,3,3.36,11,45.5,45.5,9.1,0.0,0.0,2
HIST,3534,Modern Military History,Farrar,71289,3,3.71,44,72.7,27.3,0.0,0.0,0.0,1
HIST,3144,American Environmental History,Schnitzer,72024,3,3.11,22,72.7,4.5,4.5,0.0,18.2,0
HIST,3254,The Vietnam War,Berkley-Coats,72026,3,3.54,10,60.0,40.0,0.0,0.0,0.0,0
HNFE,1004,"Foods, Nutrition And Exercise",Lewis,72197,3,3.57,14,64.3,28.6,7.1,0.0,0.0,0
HTM,2464,Introduction to Service,Lim,72127,3,3.57,20,75.0,10.0,15.0,0.0,0.0,0
HTM,5024,Intl Ser Mgt,Khan,72010,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
HTM,5954,Study Abroad,Khan,72011,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Management,Boley,71293,3,3.37,28,60.7,25.0,7.1,3.6,3.6,0
HTM,2514,Catering Management,Woo,71294,3,3.06,16,56.3,18.8,6.3,12.5,6.3,0
HUM,1124,HUM: Roman/Christian,Becker,71295,3,3.35,13,46.2,38.5,15.4,0.0,0.0,0
HUM,1704,Intro Appal Studies,Jackson,71298,3,3.50,26,61.5,30.8,3.8,0.0,3.8,0
HUM,2204,The Creative Process,Henderson,71299,3,3.44,12,75.0,8.3,0.0,16.7,0.0,0
HUM,1704,Intro Appal Studies,Puckett,72164,3,2.78,13,53.8,15.4,7.7,7.7,15.4,0
HUM,2204,The Creative Process,Vance,72199,3,3.17,20,35.0,55.0,5.0,5.0,0.0,0
HUM,1604,Intro Hum and Arts,Jackson,72203,3,3.31,12,58.3,33.3,0.0,0.0,8.3,0
IS,2054,Introduction to World Politics,Georgakis,72114,3,3.14,10,60.0,20.0,10.0,0.0,10.0,0
ISE,3624,Industrial Ergonomics,Franklin,72173,3,3.18,15,33.3,53.3,13.3,0.0,0.0,0
ISE,2014,Engineering Economy,Grove,70834,2,3.03,26,50.0,23.1,15.4,7.7,3.8,0
ISE,3024,Data Mgmt For Ind Engrs,Edmison,70835,3,3.08,18,33.3,55.6,5.6,5.6,0.0,0
ISE,3214,Fac Plan & Matl Hand,Farrokhvar,70836,3,3.06,37,29.7,48.6,16.2,2.7,2.7,0
ISE,3424,Disc-Event Simulation,Kota,70837,3,3.13,29,27.6,55.2,17.2,0.0,0.0,0
ITDS,1114,Design Appreciation,Tew,70847,3,3.91,25,96.0,4.0,0.0,0.0,0.0,0
ITDS,4114,Sustainable Design and LEED,Tucker,72214,3,3.67,11,81.8,9.1,9.1,0.0,0.0,0
JPN,3954,Study Abroad,Kumazawa,72015,3,3.79,18,88.9,11.1,0.0,0.0,0.0,0
JPN,3954,Study Abroad,Kumazawa,72016,3,3.79,18,88.9,11.1,0.0,0.0,0.0,0
LAR,1144,Introduction to LA,Calorusso,71301,1,3.47,29,75.9,13.8,3.4,3.4,3.4,0
LDRS,1015,Exploring Citizen Leadership,Friedel,71302,3,2.96,14,64.3,14.3,0.0,0.0,21.4,0
LDRS,1015,Exploring Citizen Leadership,Hanks,72202,3,3.24,20,55.0,20.0,25.0,0.0,0.0,0
MATH,1526,Elem Calc w/Matrices,Brandon,72022,3,2.70,36,33.3,25.0,27.8,8.3,5.6,0
MATH,1016,Elem Calc w/Trig I,Erwin,70875,3,2.40,14,28.6,21.4,21.4,14.3,14.3,0
MATH,1114,Elementary Linear Algebra,Li,70876,2,3.15,22,27.3,59.1,13.6,0.0,0.0,0
MATH,1206,Calculus,Kadelka,70877,3,2.25,22,13.6,36.4,22.7,18.2,9.1,0
MATH,1224,Vector Geometry,Sorenson,70878,2,3.02,28,35.7,39.3,21.4,3.6,0.0,1
MATH,2015,Elem Calc w/Trig II,Withrow,70879,3,2.96,15,40.0,26.7,26.7,6.7,0.0,1
MATH,2214,Intro Diff Equations,Krueger,70880,3,2.79,30,33.3,33.3,13.3,13.3,6.7,0
MATH,2214,Intro Diff Equations,Chaabane,70881,3,2.95,24,37.5,29.2,29.2,0.0,4.2,0
MATH,2224,Multivariable Calculus,Hanks,70882,3,2.23,25,8.0,32.0,44.0,8.0,8.0,1
MATH,2224,Multivariable Calculus,Hanks,70883,3,2.22,29,13.8,27.6,37.9,10.3,10.3,0
MATH,3124,Modern Algebra,Hester,70886,3,3.11,19,31.6,47.4,21.1,0.0,0.0,0
MATH,3134,Applied Combinatorics,Dominy,70887,3,3.20,15,33.3,53.3,13.3,0.0,0.0,0
MATH,3214,Calculus of Several Variables,Hart,70888,3,2.85,26,34.6,26.9,34.6,3.8,0.0,0
MATH,4446,Intro to Numer Analysis,Savel'ev,70889,3,3.35,10,50.0,50.0,0.0,0.0,0.0,0
MATH,4564,Operational Methods,Kim,70890,3,2.75,24,25.0,33.3,25.0,16.7,0.0,1
ME,2124,Intro Thermal Fluid,Kornhauser,70897,2,2.89,17,41.2,35.3,11.8,5.9,5.9,1
ME,3504,Dynamic Systems - Vibrations,Remillieux,70898,3,2.95,18,38.9,33.3,16.7,11.1,0.0,1
ME,4005,Mechanical Engineering Lab,Donato,70899,3,2.67,29,13.8,58.6,13.8,6.9,6.9,0
MGT,3304,Mgt Th & Lead Pract,Robinson,70940,3,3.11,36,30.6,55.6,8.3,5.6,0.0,0
MGT,4394,Business Policy and Strategy,Zhao,70942,3,3.30,29,34.5,65.5,0.0,0.0,0.0,0
MGT,5804,Leader Tech-Based Org,Thornblad,72027,3,3.28,18,44.4,44.4,11.1,0.0,0.0,0
MGT,5744,Topics in Corporate Governance,Gnyawali,72138,2,3.65,26,65.4,34.6,0.0,0.0,0.0,0
MGT,5684,Global Management and Strategy,Swain,72139,2,3.75,26,84.6,15.4,0.0,0.0,0.0,0
MGT,5984,SS: Business & Corp Stratg,Gibbs,72112,2,3.53,19,63.2,31.6,5.3,0.0,0.0,0
MKTG,5614,Marketing Analysis,Reilly,72137,2,3.44,19,47.4,47.4,5.3,0.0,0.0,0
MKTG,4354,Mktg Chnl & Lgst,Evans,71304,3,3.76,37,81.1,18.9,0.0,0.0,0.0,0
PAPA,6324,Per Proc & Policy,Orr,71460,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Patton,71305,3,3.47,15,53.3,40.0,6.7,0.0,0.0,2
PHIL,1304,Morality and Justice,Mcgee,71306,3,2.69,20,15.0,55.0,20.0,5.0,5.0,0
PHIL,2304,Global Ethics,Mullins,71307,3,2.19,14,14.3,42.9,14.3,7.1,21.4,1
PHS,1514,Personal Health,Smith,71308,3,3.77,54,83.3,13.0,1.9,1.9,0.0,0
PHS,3534,Drug Education,Smith,71309,3,3.74,48,83.3,12.5,0.0,4.2,0.0,0
PHYS,2306,Foundations of Physics I,Link,71311,4,3.01,33,27.3,51.5,18.2,3.0,0.0,0
PHYS,2206,General Physics,Halpin,71000,3,3.54,36,58.3,36.1,5.6,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Halpin,71003,1,3.94,22,95.5,4.5,0.0,0.0,0.0,0
PHYS,2305,Foundations of Physics I,Khan,71009,4,2.77,18,33.3,44.4,5.6,5.6,11.1,0
PHYS,2306,Foundations of Physics I,Khan,71015,4,2.39,11,18.2,45.5,9.1,9.1,18.2,0
PSCI,2054,Introduction to World Politics,Georgakis,72115,3,2.95,14,35.7,42.9,7.1,7.1,7.1,0
PSYC,2004,Introductory Psychology,Williams,71037,3,3.29,17,58.8,17.6,17.6,5.9,0.0,0
PSYC,2034,Developmental Psychology,Farley,71038,3,3.12,17,47.1,29.4,17.6,5.9,0.0,0
PSYC,4034,Adv Dev Psyc,Longo,71046,3,3.27,17,41.2,47.1,5.9,5.9,0.0,0
PSYC,4084,Advanced Social Psychology,Downing,71047,3,3.38,27,59.3,25.9,7.4,3.7,3.7,2
PSYC,4234,Develop Psyc Lab,Longo,71048,1,3.19,11,72.7,0.0,9.1,18.2,0.0,0
PSYC,4284,Lab in Social Psyc,Downing,71049,1,3.98,16,100.0,0.0,0.0,0.0,0.0,0
REL,1014,Asian Religions,Hill,72019,3,3.61,12,66.7,25.0,8.3,0.0,0.0,1
SOC,2024,Minority Group Relations,Johnson,72080,3,2.43,26,30.8,23.1,19.2,15.4,11.5,0
SOC,3014,Gender Relations,Sayre,72081,3,3.18,21,57.1,19.0,14.3,9.5,0.0,0
SPAN,5114,Spanish Dialectology,Gudmestad,72030,3,3.58,11,72.7,18.2,9.1,0.0,0.0,0
SPAN,1106,Elementary Spanish,Dalton,71071,3,2.45,20,25.0,35.0,15.0,15.0,10.0,0
STAT,3604,Stat Social Sciences,Stallings,71086,3,2.66,20,25.0,45.0,5.0,25.0,0.0,1
STAT,2004,Introductory Statistics,Rhodes,71320,3,2.56,25,24.0,24.0,36.0,16.0,0.0,0
STAT,3615,Biological Statistics,Lemons,71321,3,3.48,29,69.0,17.2,6.9,6.9,0.0,0
STAT,3704,Stat for Eng Apps,Wang,71322,2,3.41,14,71.4,21.4,0.0,0.0,7.1,0
STAT,5674,Methods in Biostatistics,Holtzman,71323,3,3.74,19,78.9,21.1,0.0,0.0,0.0,0
STAT,4604,Stat Methods for Engr,Tavera,72123,3,3.41,23,60.9,34.8,0.0,0.0,4.3,0
STAT,4706,Statistics for Engr,Williams,72124,3,2.69,18,16.7,66.7,0.0,11.1,5.6,1
TA,2024,Introduction to Acting,Johnson,71099,3,3.98,16,100.0,0.0,0.0,0.0,0.0,0
WS,1824,Intro Women's & Gender Studies,Pham,71327,3,2.75,30,26.7,40.0,16.7,13.3,3.3,0

