department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ENGL,2744,Intro Creative Writ,Murphy,40099,3,3.82,18,83.3,16.7,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Gardner,40102,3,3.91,18,94.4,5.6,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Evia Puerto,40103,3,3.03,15,26.7,53.3,20.0,0.0,0.0,0
ENGL,3764,Technical Writing,Heilker,40104,3,3.43,15,46.7,53.3,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Lewis,40106,3,3.42,13,53.8,38.5,0.0,0.0,7.7,0
ENGL,3774,Business Writing,Frost,40107,3,3.17,18,44.4,38.9,11.1,5.6,0.0,0
ENGL,1614,Introduction to Short Fiction,Canter,40203,3,3.90,23,87.0,13.0,0.0,0.0,0.0,0
ENGL,1654,Intro to Science Fiction,Barton,40204,3,3.78,16,87.5,6.3,6.3,0.0,0.0,1
ENGL,3774,Business Writing,Collins,40239,3,3.49,15,73.3,20.0,0.0,0.0,6.7,0
ENGL,3764,Technical Writing,Grant,40240,3,3.80,16,87.5,12.5,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Hayek,40228,3,3.94,16,100.0,0.0,0.0,0.0,0.0,0
ENGL,3774,Business Writing,Morrison,40229,3,3.67,17,88.2,0.0,5.9,5.9,0.0,1
ENSC,1015,Found Envrion Science,Eick,40109,3,3.45,15,60.0,33.3,6.7,0.0,0.0,0
ESM,2104,Statics,Hendricks,40208,3,2.93,45,48.9,20.0,13.3,11.1,6.7,0
FIN,4984,SS:Wells Fargo Practicum,Hart,40160,3,4.00,15,100.0,0.0,0.0,0.0,0.0,0
GEOG,3254,Geography of East Asia,Boyer,40198,3,3.96,17,100.0,0.0,0.0,0.0,0.0,0
HD,1004,Human Development I,Komelski,40110,3,3.66,47,80.9,10.6,4.3,2.1,2.1,0
HD,2314,Human Sexuality,Lavender-Stott,40111,3,3.56,23,69.6,26.1,4.3,0.0,0.0,0
HIST,1024,Ancient History,Becker,40112,3,3.59,24,70.8,25.0,4.2,0.0,0.0,1
HIST,1116,History of the United States,Edmondson,40113,3,3.14,14,21.4,71.4,7.1,0.0,0.0,0
HIST,1214,History of the Modern World,Alexander,40114,3,2.90,12,50.0,16.7,25.0,0.0,8.3,0
HIST,3304,World of Alexander,Bugh,40115,3,2.71,10,30.0,40.0,20.0,0.0,10.0,0
HIST,3724,Disease Med & Health,Gibson,40117,3,3.37,10,70.0,20.0,0.0,0.0,10.0,0
HIST,3534,Modern Military History,White,40196,3,3.27,23,47.8,47.8,0.0,0.0,4.3,0
HNFE,2204,Medical Terminology,Selberg-Eaton,40118,3,3.84,61,86.9,13.1,0.0,0.0,0.0,0
HORT,2184,Plants Places Culture Globally,Niemiera,40201,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Management,Uysal,40121,3,2.66,12,0.0,66.7,25.0,8.3,0.0,0
HTM,2464,Introduction to Service,Singal,40122,3,3.55,11,63.6,27.3,9.1,0.0,0.0,0
HUM,1604,Intro Hum and Arts,Gabriele,40123,3,3.26,16,50.0,31.3,18.8,0.0,0.0,0
ISE,2014,Engineering Economy,Koelling,40169,2,3.57,16,81.3,6.3,6.3,6.3,0.0,0
MGT,3064,Cornerstones Entrepreneurship,Townsend,40234,3,3.57,12,75.0,16.7,8.3,0.0,0.0,0
MGT,3304,Mgt Th & Lead Pract,Deck,40125,3,3.18,30,36.7,46.7,13.3,3.3,0.0,0
MGT,3954,Study Abroad,Clevenger,40147,3,3.95,15,93.3,6.7,0.0,0.0,0.0,0
MKTG,3104,Marketing Management,Wertalik,40126,3,3.67,85,72.9,23.5,1.2,2.4,0.0,0
MUS,1104,Music Appreciation,Crafton,40179,3,3.83,94,86.2,11.7,1.1,1.1,0.0,0
MUS,1104,Music Appreciation,Paglialonga,40180,3,3.95,66,95.5,3.0,1.5,0.0,0.0,0
MUS,1104,Music Appreciation,Gillick,40181,3,3.97,68,98.5,1.5,0.0,0.0,0.0,0
NR,3954,Study Abroad,McGee,40084,3,3.73,11,72.7,27.3,0.0,0.0,0.0,0
PHS,1514,Personal Health,Redican,40127,3,3.99,70,98.6,1.4,0.0,0.0,0.0,0
PHS,3534,Drug Education,Redican,40128,3,3.95,74,93.2,6.8,0.0,0.0,0.0,0
PHYS,2205,General Physics,Takeuchi,40129,3,3.04,13,38.5,46.2,7.7,7.7,0.0,2
PSCI,3116,Selected World Problems,Peters,40132,3,3.78,12,83.3,16.7,0.0,0.0,0.0,0
PSYC,2074,Animal Behavior,Hoffman,40185,3,3.80,41,85.4,14.6,0.0,0.0,0.0,0
SBIO,3954,Study Abroad,Quesada Pineda,40153,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
SBIO,2984,SS:Adv Computer Aided Desgn NR,Horvath,40168,3,3.66,10,70.0,20.0,10.0,0.0,0.0,0
SOC,1004,Introductory Sociology,Fuller,40136,3,3.25,41,51.2,34.1,9.8,0.0,4.9,2
SOC,2004,Social Problems,Vogt Yuan,40137,3,3.57,18,61.1,33.3,5.6,0.0,0.0,0
SOC,3414,Criminology,Peguero,40138,3,3.83,16,81.3,18.8,0.0,0.0,0.0,0
SPAN,3534,Spanish Business Professions,Cana Jimenez,40140,3,3.75,12,83.3,8.3,8.3,0.0,0.0,0
WGS,1824,Intro Women's & Gender Studies,King,40205,3,2.92,15,26.7,46.7,26.7,0.0,0.0,0

