department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ACIS,5704,Manag Info Exec Decis Making,Fan,96693,2,3.67,21,71.4,28.6,0.0,0.0,0.0,0
ACIS,5324,Taxation of Business Entities,Seago,97429,3,3.50,21,42.9,57.1,0.0,0.0,0.0,0
ACIS,1504,Intro Bus Info Sys,Lacoste,90100,3,3.24,486,51.0,30.9,14.0,2.1,2.1,10
ACIS,1504,Intro Bus Info Sys,Lacoste,90101,3,3.32,489,55.0,29.0,12.1,2.7,1.2,20
ACIS,2115,Principles of Accounting,Brown,90102,3,2.13,37,13.5,24.3,32.4,24.3,5.4,7
ACIS,2115,Principles of Accounting,Almond,90103,3,1.49,42,2.4,14.3,38.1,23.8,21.4,6
ACIS,2115,Principles of Accounting,Almond,90104,3,2.46,47,12.8,36.2,42.6,4.3,4.3,3
ACIS,2115,Principles of Accounting,Almond,90105,3,2.21,95,8.4,27.4,49.5,10.5,4.2,19
ACIS,2115,Principles of Accounting,Almond,90106,3,2.09,100,8.0,23.0,52.0,11.0,6.0,13
ACIS,2115,Principles of Accounting,Almond,90108,3,2.45,47,12.8,29.8,48.9,8.5,0.0,4
ACIS,2115,Principles of Accounting,Almond,90109,3,2.29,40,7.5,32.5,40.0,20.0,0.0,9
ACIS,2115,Principles of Accounting,Almond,90110,3,2.12,48,2.1,27.1,50.0,16.7,4.2,3
ACIS,2115,Principles of Accounting,Almond,90111,3,2.56,44,11.4,38.6,43.2,6.8,0.0,5
ACIS,2115,Principles of Accounting,Almond,90112,3,2.09,38,7.9,23.7,52.6,13.2,2.6,4
ACIS,2115,Principles of Accounting,Almond,90114,3,2.17,47,8.5,36.2,34.0,14.9,6.4,2
ACIS,2115,Principles of Accounting,Almond,90115,3,2.05,40,7.5,30.0,37.5,12.5,12.5,4
ACIS,2115,Principles of Accounting,Almond,90116,3,2.09,44,4.5,38.6,31.8,20.5,4.5,5
ACIS,2115,Principles of Accounting,Almond,90117,3,2.42,42,9.5,40.5,40.5,4.8,4.8,3
ACIS,2115,Principles of Accounting,Almond,90118,3,1.85,39,2.6,20.5,51.3,23.1,2.6,6
ACIS,2116,Principles of Accounting,Almond,90120,3,2.88,37,16.2,56.8,27.0,0.0,0.0,0
ACIS,2116,Principles of Accounting,Almond,90121,3,2.75,36,22.2,41.7,27.8,8.3,0.0,1
ACIS,2116,Principles of Accounting,Almond,90122,3,2.73,34,14.7,47.1,35.3,0.0,2.9,1
ACIS,2116,Principles of Accounting,Almond,90123,3,2.90,37,24.3,54.1,16.2,0.0,5.4,0
ACIS,2116,Principles of Accounting,Beyer,90124,3,2.81,35,28.6,31.4,34.3,5.7,0.0,1
ACIS,2116,Principles of Accounting,Beyer,90125,3,2.77,36,30.6,36.1,27.8,2.8,2.8,0
ACIS,2504,Personal Computers in Business,Seref,90126,3,3.90,247,93.9,4.0,0.8,1.2,0.0,0
ACIS,2504,Personal Computers in Business,Seref,90127,3,3.96,66,97.0,3.0,0.0,0.0,0.0,0
ACIS,3115,Intermediate Financial Acct,Easterwood,90128,3,2.53,34,20.6,26.5,44.1,5.9,2.9,4
ACIS,3115,Intermediate Financial Acct,Easterwood,90129,3,2.13,37,13.5,21.6,35.1,24.3,5.4,5
ACIS,3115,Intermediate Financial Acct,Wolfe,90130,3,2.76,44,15.9,54.5,25.0,4.5,0.0,1
ACIS,3115,Intermediate Financial Acct,Easterwood,90131,3,2.29,27,14.8,25.9,40.7,11.1,7.4,7
ACIS,3115,Intermediate Financial Acct,Wolfe,90132,3,2.79,41,26.8,43.9,17.1,12.2,0.0,2
ACIS,3116,Intermediate Financial Acct,Brozovsky,90133,3,2.43,46,8.7,34.8,50.0,6.5,0.0,0
ACIS,3504,Acct Sys and Controls,Fan,90135,3,3.44,55,41.8,52.7,5.5,0.0,0.0,0
ACIS,3504,Acct Sys and Controls,Wallace,90136,3,2.71,48,14.6,50.0,29.2,4.2,2.1,5
ACIS,3504,Acct Sys and Controls,Wallace,90137,3,2.79,34,26.5,38.2,23.5,11.8,0.0,2
ACIS,3504,Acct Sys and Controls,Wallace,90138,3,3.28,32,34.4,59.4,6.3,0.0,0.0,0
ACIS,4114,Advanced Financial Accounting,Hansen,90143,3,2.81,38,31.6,31.6,31.6,5.3,0.0,1
ACIS,4114,Advanced Financial Accounting,Hansen,90144,3,2.72,33,24.2,36.4,30.3,9.1,0.0,1
ACIS,4194,Analysis of Fin Statements,Ross,90145,3,3.23,51,41.2,45.1,9.8,2.0,2.0,2
ACIS,4214,Cost Planning and Control,Ross,90147,3,3.33,34,41.2,55.9,2.9,0.0,0.0,1
ACIS,4214,Cost Planning and Control,Ross,90148,3,3.19,44,45.5,29.5,20.5,4.5,0.0,0
ACIS,4314,Principles of Taxation,Hicks,90149,3,3.02,40,40.0,35.0,25.0,0.0,0.0,2
ACIS,4314,Principles of Taxation,Johnson,90151,3,3.14,41,39.0,41.5,19.5,0.0,0.0,0
ACIS,4314,Principles of Taxation,Johnson,90152,3,2.94,42,23.8,50.0,23.8,2.4,0.0,0
ACIS,4314,Principles of Taxation,Salbador,90153,3,2.60,44,18.2,36.4,31.8,13.6,0.0,0
ACIS,4344,Tax for Financial Planners,Hicks,90154,3,3.13,22,40.9,45.5,9.1,4.5,0.0,0
ACIS,4414,Financial Statement Auditing,Popova,90155,3,2.94,46,13.0,67.4,19.6,0.0,0.0,0
ACIS,4414,Financial Statement Auditing,Popova,90156,3,3.01,47,19.1,66.0,14.9,0.0,0.0,0
ACIS,4414,Financial Statement Auditing,Stein,90157,3,3.44,31,45.2,54.8,0.0,0.0,0.0,0
ACIS,4414,Financial Statement Auditing,Stein,90158,3,3.40,36,47.2,41.7,11.1,0.0,0.0,0
ACIS,4504,Acct Application Development,Maher,90159,3,2.98,31,16.1,64.5,19.4,0.0,0.0,1
ACIS,4504,Acct Application Development,Maher,90161,3,3.15,42,28.6,54.8,16.7,0.0,0.0,1
ACIS,4534,Acct Info Sys Arch,Fan,90162,3,3.84,42,78.6,21.4,0.0,0.0,0.0,0
ACIS,5034,Global Issues in ACIS,Tegarden,90167,3,3.61,18,61.1,38.9,0.0,0.0,0.0,0
ACIS,5104,Fundamentals of Accounting,Brown,90168,3,3.48,44,45.5,52.3,2.3,0.0,0.0,0
ACIS,5214,Adv Strategic Cost Mgt,Killough,90170,3,3.80,21,81.0,19.0,0.0,0.0,0.0,0
ACIS,5214,Adv Strategic Cost Mgt,Killough,90171,3,3.81,24,87.5,12.5,0.0,0.0,0.0,0
ACIS,5314,Tax Concepts and Research,Salbador,90172,3,3.06,11,27.3,54.5,18.2,0.0,0.0,0
ACIS,5324,Taxation of Business Entities,Seago,90173,3,3.61,22,63.6,36.4,0.0,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90175,3,3.64,25,72.0,28.0,0.0,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90176,3,3.49,11,63.6,27.3,9.1,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90177,3,3.52,26,50.0,50.0,0.0,0.0,0.0,0
AEE,3014,Leadership Effective for Ag,Kaufman,90187,3,3.55,30,53.3,40.0,6.7,0.0,0.0,0
AEE,3624,Comm Agriculture in Writing,Anderson,90188,3,3.42,39,69.2,23.1,0.0,0.0,7.7,0
AEE,3634,Comm Ag & Life Sci in Speaking,Anderson,90189,3,3.90,14,85.7,14.3,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Anderson,90190,3,3.92,13,92.3,7.7,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Anderson,90191,3,3.74,13,69.2,30.8,0.0,0.0,0.0,0
AEE,5044,Program & Curric Design in AEE,Westfall-Rudd,90198,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
AEE,5304,Adv Community Ed & Development,Niewolny,97380,3,3.61,10,70.0,30.0,0.0,0.0,0.0,0
AEE,4034,Meth of Planng Ed Prog in Ag,Westfall-Rudd,96422,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Anderson,98219,3,3.59,10,50.0,50.0,0.0,0.0,0.0,0
AFST,3174,African American Men in US HST,Agozino,98515,3,2.92,17,29.4,41.2,23.5,5.9,0.0,0
AFST,2734,The Black Woman in the U.S.,Wyse,98605,3,3.15,14,57.1,21.4,14.3,0.0,7.1,1
AFST,1714,Intro African American Studies,Wood,98642,3,3.24,34,61.8,20.6,5.9,2.9,8.8,2
AFST,1714,Intro African American Studies,McGlamery,96427,3,3.14,44,68.2,9.1,6.8,6.8,9.1,0
AFST,1814,Intro to African Studies,Agozino,97532,3,2.77,31,51.6,16.1,12.9,3.2,16.1,2
AFST,5314,Theories in Africana Studies,Precoda,97546,3,3.31,11,54.5,27.3,18.2,0.0,0.0,0
AFST,2754,Afro-American Sports,Reed,99144,3,3.15,11,36.4,54.5,0.0,9.1,0.0,0
AFST,1714,Intro African American Studies,Harrison,90211,3,3.52,46,56.5,39.1,4.3,0.0,0.0,0
AFST,1814,Intro to African Studies,Polanah,90213,3,3.54,45,55.6,44.4,0.0,0.0,0.0,0
AFST,2354,The Civil Rights Movement,Seniors,90214,3,3.85,17,88.2,11.8,0.0,0.0,0.0,0
AHRM,1204,Clothing and People,Gaskill,90221,3,3.54,28,60.7,39.3,0.0,0.0,0.0,0
AHRM,1214,Fashion Presentation Technique,Roth,90222,3,3.86,19,94.7,0.0,5.3,0.0,0.0,0
AHRM,2204,Introduction to Textiles,Chen-Yu,90224,3,3.13,20,50.0,25.0,25.0,0.0,0.0,0
AHRM,2214,Apparel Textiles Laboratory,Chen-Yu,90225,1,3.41,20,50.0,45.0,5.0,0.0,0.0,0
AHRM,2264,Apparel Product Development,Roth,90226,3,3.65,18,66.7,33.3,0.0,0.0,0.0,0
AHRM,2304,Family Financial Management,Solis,90227,3,3.07,115,37.4,40.9,15.7,4.3,1.7,0
AHRM,2404,Consumer Rights,Fisher,90228,3,3.32,146,56.8,27.4,11.6,1.4,2.7,1
AHRM,2604,House Planning,Parrott,90229,2,2.68,49,12.2,55.1,26.5,4.1,2.0,1
AHRM,2614,Intro Residential Technologies,Carneal,90230,2,2.79,28,21.4,46.4,25.0,7.1,0.0,2
AHRM,2634,Residential Technologies Lab,Carneal,90231,1,3.87,10,90.0,10.0,0.0,0.0,0.0,0
AHRM,2654,Housing Environments,Hwang,90233,3,3.21,14,50.0,35.7,7.1,0.0,7.1,0
AHRM,2675,Residential Property Mgt,Goss,90234,3,2.88,34,11.8,64.7,23.5,0.0,0.0,0
AHRM,3204,Textile Evaluation,Wimmer,90235,3,3.17,22,40.9,36.4,22.7,0.0,0.0,0
AHRM,3224,Apparel Production,Roth,90236,3,3.50,15,66.7,26.7,6.7,0.0,0.0,0
AHRM,3234,"Fit, Patternmaking, & Draping",Quesenberry,90237,3,3.57,13,69.2,23.1,7.7,0.0,0.0,0
AHRM,3254,Global Apparel Prod & Trade,Norton,90238,3,3.16,14,35.7,64.3,0.0,0.0,0.0,0
AHRM,3634,Affordable & Specialized House,Goss,90240,3,3.17,20,40.0,45.0,10.0,5.0,0.0,0
AHRM,4034,History of Costume,Gaskill,90242,3,3.33,32,40.6,50.0,9.4,0.0,0.0,0
AHRM,4214,Econ of Tex/App Industry,Norton,90243,3,2.40,17,5.9,47.1,35.3,11.8,0.0,0
AHRM,4224,Fashion Analysis & Commun,Roth,90244,3,3.58,24,70.8,29.2,0.0,0.0,0.0,0
AHRM,4234,Apparel Quality Evaluation,Kincade,90245,3,3.39,31,48.4,45.2,6.5,0.0,0.0,0
AHRM,4314,Debtor-Creditor Relationships,Solis,90246,3,3.16,22,31.8,63.6,0.0,4.5,0.0,0
AHRM,4404,Consumer Protection,Leech,90247,3,3.11,23,52.2,21.7,21.7,0.0,4.3,0
AHRM,4624,Adv Kitchen/Bath Design,Parrott,90248,3,3.15,12,41.7,41.7,16.7,0.0,0.0,0
AHRM,4664,Universal Design,Hwang,90251,2,3.45,26,61.5,34.6,0.0,0.0,3.8,0
AHRM,4674,Housing for Later Life,Goss,90252,2,2.86,21,19.0,52.4,23.8,4.8,0.0,0
AHRM,4644,Adv Residential Property Mgmt,Venero,99093,3,3.60,16,68.8,18.8,12.5,0.0,0.0,0
AHRM,2234,Housing Textiles,Chen-Yu,98924,3,3.45,12,50.0,50.0,0.0,0.0,0.0,0
AHRM,2644,Housing and the Consumer,Carneal,96431,3,2.74,23,17.4,47.8,30.4,4.3,0.0,1
AHRM,3104,Fashion Retailing Concepts,Kincade,97959,3,3.47,38,60.5,31.6,7.9,0.0,0.0,0
AHRM,3404,Consumer Education Strategies,Leech,97960,3,3.27,29,55.2,34.5,10.3,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Cook,99001,3,3.68,35,82.9,11.4,2.9,0.0,2.9,0
AINS,1104,Intro American Indian Studies,Stapp,90281,3,3.73,38,73.7,23.7,2.6,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Copeland,90282,3,3.39,28,42.9,53.6,3.6,0.0,0.0,1
AINS,1104,Intro American Indian Studies,McDonough,90283,3,3.95,41,97.6,2.4,0.0,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Cook,90284,3,3.87,38,86.8,13.2,0.0,0.0,0.0,0
ALS,2204,Intro Civic Agriculture,Niewolny,90291,3,3.60,22,77.3,9.1,13.6,0.0,0.0,0
ALS,2304,Animal Physiology and Anatomy,Denbow,90292,4,2.59,25,24.0,36.0,20.0,16.0,4.0,0
ALS,2304,Animal Physiology and Anatomy,Denbow,90293,4,2.33,25,8.0,36.0,44.0,12.0,0.0,1
ALS,2304,Animal Physiology and Anatomy,Denbow,90294,4,2.58,20,10.0,45.0,35.0,10.0,0.0,3
ALS,2304,Animal Physiology and Anatomy,Denbow,90295,4,2.45,22,18.2,27.3,45.5,9.1,0.0,0
ALS,2304,Animal Physiology and Anatomy,Denbow,90296,4,2.54,26,11.5,53.8,23.1,3.8,7.7,0
ALS,2504,Animals in Society,Bergamasco,90297,3,3.28,37,56.8,24.3,16.2,0.0,2.7,0
ALS,3104,Animal Breeding and Genetics,Dunnington,90300,3,2.48,57,21.1,35.1,17.5,26.3,0.0,2
ALS,3304,Physiology of Reproduction,Rhoads,90301,3,3.07,28,32.1,42.9,25.0,0.0,0.0,0
ALS,3304,Physiology of Reproduction,Rhoads,90302,3,2.74,27,33.3,29.6,22.2,7.4,7.4,0
ALS,3304,Physiology of Reproduction,Rhoads,90303,3,3.26,27,51.9,29.6,11.1,7.4,0.0,1
ALS,3404,Ecological Agriculture,Barney,90304,3,3.43,12,83.3,8.3,0.0,0.0,8.3,0
ALS,4214,Capstone: Civic Ag Food Sys,Clark,90306,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
ALS,5115,Nutrition,Corl,90313,3,3.69,14,92.9,7.1,0.0,0.0,0.0,0
ALS,5304,Adv Phy Dom Animals,Jiang,90315,5,3.31,15,26.7,73.3,0.0,0.0,0.0,0
ALS,5084,Adv Ruminant Nutr Colloquium,Ray,99142,1,4.00,11,100.0,0.0,0.0,0.0,0.0,0
ALS,2984,CALS First Year Experience,Kaufman,98824,1,3.15,31,61.3,9.7,16.1,9.7,3.2,0
ALS,2984,CALS First Year Experience,Wood,98825,1,3.58,31,64.5,32.3,3.2,0.0,0.0,0
ALS,2984,CALS First Year Experience,Abaye,98826,1,3.20,50,48.0,38.0,4.0,8.0,2.0,0
ALS,2984,CALS First Year Experience,Eigel,98827,1,3.59,18,66.7,27.8,5.6,0.0,0.0,0
ALS,2984,CALS First Year Experience,Selberg-Eaton,98828,1,3.40,57,68.4,17.5,8.8,1.8,3.5,0
ALS,2984,CALS First Year Experience,Sumner,98829,1,3.50,22,68.2,18.2,9.1,4.5,0.0,0
ALS,3204,Animal Nutrition and Feeding,Gilbert,98690,3,3.15,39,43.6,33.3,20.5,0.0,2.6,0
AOE,5984,SS:Intro to Paral Comput App,McClure,99016,3,3.84,15,80.0,20.0,0.0,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,98616,1,3.00,13,15.4,69.2,15.4,0.0,0.0,0
AOE,4264,Principles Naval Engineering,Brown,96435,3,3.06,10,20.0,60.0,20.0,0.0,0.0,0
AOE,5104,Adv Aero Hydrody,Devenport,96439,3,2.82,20,20.0,55.0,20.0,0.0,5.0,0
AOE,2104,Intro to AE,Patil,97440,3,2.90,46,28.3,50.0,13.0,4.3,4.3,3
AOE,2074,Computational Methods,Canfield,90323,3,2.88,26,23.1,42.3,34.6,0.0,0.0,1
AOE,2074,Computational Methods,Canfield,90324,3,2.21,22,9.1,36.4,27.3,18.2,9.1,1
AOE,2074,Computational Methods,Canfield,90325,3,2.73,21,9.5,66.7,14.3,9.5,0.0,1
AOE,2074,Computational Methods,Canfield,90327,3,2.35,20,15.0,35.0,35.0,0.0,15.0,2
AOE,2104,Intro to AE,Patil,90329,3,3.32,58,51.7,36.2,12.1,0.0,0.0,1
AOE,2204,Intro to Ocean Engineering,Xiao,90330,3,2.94,18,33.3,33.3,27.8,5.6,0.0,0
AOE,3014,Aero/Hydrodynamics,Roy,90331,3,2.62,173,17.9,41.0,28.3,8.7,4.0,2
AOE,3024,Thin-Walled Structures,Seidel,90332,3,2.91,76,28.9,39.5,26.3,5.3,0.0,0
AOE,3024,Thin-Walled Structures,Seidel,90333,3,3.03,106,34.0,42.5,19.8,1.9,1.9,0
AOE,3034,Vehicle Vibration and Control,Philen,90334,3,3.07,81,32.1,46.9,19.8,0.0,1.2,0
AOE,3034,Vehicle Vibration and Control,Philen,90335,3,2.81,88,18.2,54.5,22.7,0.0,4.5,0
AOE,3044,Boundary Layer Theory,Schetz,90336,3,3.00,142,23.2,54.9,19.0,2.1,0.7,1
AOE,4004,CAD Controls,Farhood,90337,3,2.98,24,29.2,45.8,25.0,0.0,0.0,1
AOE,4065,Aircraft Design,Raj,90338,3,3.09,82,32.9,43.9,22.0,1.2,0.0,0
AOE,4134,Astromechanics,Tahmasian,90339,3,3.16,77,33.8,48.1,18.2,0.0,0.0,0
AOE,4134,Astromechanics,Tahmasian,90340,3,2.98,77,28.6,53.2,13.0,3.9,1.3,0
AOE,4154,Aero Engr Lab,Ma,90341,1,3.00,15,26.7,46.7,26.7,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,90342,1,2.73,11,36.4,27.3,18.2,9.1,9.1,0
AOE,4154,Aero Engr Lab,Ma,90343,1,2.87,15,20.0,46.7,33.3,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,90344,1,3.21,14,28.6,64.3,7.1,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,90345,1,3.14,14,28.6,57.1,14.3,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,90346,1,3.06,16,31.3,43.8,25.0,0.0,0.0,0
AOE,4154,Aero Engr Lab,Ma,90347,1,3.08,13,23.1,61.5,15.4,0.0,0.0,0
AOE,4165,Spacecraft Design,Shinpaugh,90348,3,3.39,26,46.2,53.8,0.0,0.0,0.0,0
AOE,4234,Aerospace Propulsion Systems,Lowe,90350,3,2.96,111,26.1,51.4,18.0,2.7,1.8,2
AOE,4254,Ocean Engineering Laboratory,Neu,90351,1,2.82,11,18.2,45.5,36.4,0.0,0.0,0
AOE,4254,Ocean Engineering Laboratory,Neu,90352,1,2.99,12,16.7,58.3,25.0,0.0,0.0,0
AOE,4254,Ocean Engineering Laboratory,Neu,90353,1,3.18,11,36.4,45.5,18.2,0.0,0.0,0
AOE,4264,Principles Naval Engineering,Brown,90354,3,2.90,26,30.8,38.5,26.9,0.0,3.8,0
AOE,4265,Ship Design,Brown,90355,3,3.39,31,48.4,48.4,3.2,0.0,0.0,0
AOE,4274,Comp Design Ocean Str,Hughes,90356,3,3.76,14,78.6,21.4,0.0,0.0,0.0,0
AOE,4334,Ship Dynamics,McCue-Weil,90357,3,3.10,37,32.4,56.8,8.1,0.0,2.7,0
AOE,4434,Intro Comp Fluid Dynamics,Choi,90358,3,3.13,12,33.3,58.3,8.3,0.0,0.0,3
AOE,4994,Undergraduate Research,Woolsey,90365,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
AOE,5024,Vehicle Structures,Kapania,90377,3,3.66,26,73.1,26.9,0.0,0.0,0.0,0
AOE,5104,Adv Aero Hydrody,Devenport,90378,3,3.60,33,66.7,33.3,0.0,0.0,0.0,0
AOE,5135,Vehicle Propulsion,Ma,90379,3,3.28,12,41.7,50.0,8.3,0.0,0.0,0
AOE,5204,Vehicle Dynamics and Control,Sultan,90380,3,3.53,29,62.1,34.5,3.4,0.0,0.0,0
AOE,5434,Adv Intro Comp Fluid Dynamics,Choi,90382,3,3.52,18,55.6,44.4,0.0,0.0,0.0,0
APS,1704,Intro to Appalachian Studies,Dean,97489,3,3.59,19,84.2,5.3,10.5,0.0,0.0,0
APS,1704,Intro to Appalachian Studies,Dean,97490,3,3.53,21,66.7,28.6,4.8,0.0,0.0,0
APS,1704,Intro to Appalachian Studies,Jackson,97494,3,3.75,22,81.8,13.6,4.5,0.0,0.0,0
APS,1704,Intro to Appalachian Studies,Jackson,97495,3,3.72,26,76.9,23.1,0.0,0.0,0.0,0
APS,1704,Intro to Appalachian Studies,Kauffman,97584,3,3.42,24,54.2,37.5,4.2,4.2,0.0,1
APS,1704,Intro to Appalachian Studies,Kauffman,97585,3,2.96,23,34.8,43.5,13.0,0.0,8.7,0
APSC,4984,SS:Equine Genetics and Select,Splan,98500,2,3.42,12,66.7,25.0,0.0,0.0,8.3,1
APSC,4304,Bovine Reproduction Practices,Ealy,98036,2,4.00,17,100.0,0.0,0.0,0.0,0.0,0
APSC,3824,Equine Behavior and Training,Golden,97824,2,3.94,10,100.0,0.0,0.0,0.0,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,97834,1,3.05,26,19.2,65.4,15.4,0.0,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,97835,1,3.28,26,42.3,53.8,3.8,0.0,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,97839,1,2.97,26,38.5,34.6,15.4,7.7,3.8,0
APSC,1464,Animal & Poultry Science Lab,Wood,97840,1,2.99,27,25.9,55.6,14.8,3.7,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,97841,1,2.93,27,18.5,63.0,11.1,7.4,0.0,0
APSC,3254,Animal Products,Tamim,98146,3,3.17,19,26.3,63.2,10.5,0.0,0.0,0
APSC,3254,Animal Products,Tamim,98147,3,2.88,18,33.3,27.8,38.9,0.0,0.0,0
APSC,1454,Intro Animal & Poultry Science,Wood,90446,3,2.74,181,18.8,44.2,28.7,7.2,1.1,3
APSC,1464,Animal & Poultry Science Lab,Wood,90450,1,3.12,27,29.6,51.9,18.5,0.0,0.0,0
APSC,2004,Animal & Poultry Sci Seminar,Dunnington,90455,1,3.21,43,48.8,37.2,9.3,0.0,4.7,0
APSC,2004,Animal & Poultry Sci Seminar,McCann,90456,1,3.87,118,92.4,6.8,0.8,0.0,0.0,0
