department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
CHEM,1036,General Chemistry,Deck,70361,3,2.56,42,35.7,19.0,21.4,16.7,7.1,1
CHEM,1045,General Chemistry Lab,Long,70362,1,3.70,24,75.0,25.0,0.0,0.0,0.0,0
CHEM,1046,General Chemistry Lab,Long,70364,1,3.52,11,72.7,9.1,18.2,0.0,0.0,0
CHEM,1046,General Chemistry Lab,Long,70366,1,3.68,10,80.0,20.0,0.0,0.0,0.0,0
CHEM,2536,Organic Chemistry,Carlier,70367,3,2.79,53,28.3,39.6,18.9,9.4,3.8,2
CHEM,2546,Organic Chemistry Laboratory,Santos,70369,1,2.45,11,18.2,45.5,18.2,0.0,18.2,0
CHEM,2546,Organic Chemistry Laboratory,Santos,70371,1,2.74,10,30.0,40.0,20.0,0.0,10.0,0
COMM,2004,Public Speaking,Stallings,70407,3,3.24,13,38.5,53.8,7.7,0.0,0.0,0
COMM,2004,Public Speaking,Sowder,70408,3,3.60,18,66.7,33.3,0.0,0.0,0.0,0
COMM,2004,Public Speaking,Sowder,70409,3,3.38,17,64.7,29.4,0.0,0.0,5.9,0
COMM,2004,Public Speaking,Fink,70410,3,3.20,15,53.3,33.3,0.0,6.7,6.7,2
COMM,2004,Public Speaking,Boor,70412,3,3.63,16,68.8,31.3,0.0,0.0,0.0,0
COMM,2004,Public Speaking,Conner,70413,3,3.19,16,56.3,25.0,12.5,0.0,6.3,1
COMM,2024,Media Writing,Jenkins,70414,3,2.64,16,12.5,50.0,31.3,0.0,6.3,2
COMM,3124,Interpersonal Communication,Stallings,72154,3,2.88,16,12.5,62.5,25.0,0.0,0.0,0
COMM,4074,Organizational Communication,Smith,72156,3,3.13,12,33.3,50.0,8.3,8.3,0.0,0
CS,1114,Intro to Software Design,Bartolome,70424,3,2.56,22,18.2,36.4,31.8,9.1,4.5,2
CS,2114,Softw Des & Data Structures,Song,70425,3,3.44,16,56.3,37.5,6.3,0.0,0.0,0
CS,3114,Data Structures and Algorithms,Kazerouni,70428,3,2.64,18,38.9,22.2,11.1,16.7,11.1,0
CS,3304,Comparative Languages,Gracanin,70429,3,3.00,12,25.0,58.3,8.3,8.3,0.0,0
ECE,2204,Electronics,Hudait,70455,3,3.22,29,48.3,44.8,0.0,0.0,6.9,0
ECE,2574,Data Structures and Algorithms,Abbott,70458,3,2.52,24,25.0,25.0,29.2,12.5,8.3,0
ECE,2704,Signals and Systems,Black,70459,3,2.47,39,25.6,28.2,20.5,20.5,5.1,3
ECE,3106,Electromagnetic Fields,Robertson,70461,3,3.11,12,25.0,58.3,16.7,0.0,0.0,0
ECON,2005,Principles of Economics,Moon,70783,3,2.80,11,45.5,18.2,18.2,18.2,0.0,0
ECON,2006,Principles of Economics,Gebremariam,70785,3,2.22,16,6.3,37.5,31.3,12.5,12.5,0
EDCI,5214,Lng Thry Rdg Writ Exp,Barksdale,70799,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDCI,5214,Lng Thry Rdg Writ Exp,Fogelsong,70800,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
EDCI,5264,Comp and Cont Rdg,Azano,70801,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS:Res Assess/Diagno Math Clsr,Kreye,70811,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS:Res Assess/Diagno Math Clsr,Kreye,70812,3,3.98,15,100.0,0.0,0.0,0.0,0.0,0
EDCO,5204,Orient Profsnl Cslg,Lawson,70826,3,3.74,20,80.0,15.0,5.0,0.0,0.0,0
EDCO,6534,DSM Application in Counseling,Welfare,70829,3,3.86,21,85.7,14.3,0.0,0.0,0.0,0
EDEL,6914,Problems in Educ: OTR 2,Glenn,70848,3,3.87,19,100.0,0.0,0.0,0.0,0.0,0
EDEL,6914,PR: OTR I,Tripp,72158,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
EDEL,6034,Plan Ed Facilities,Earthman,72159,3,3.85,16,100.0,0.0,0.0,0.0,0.0,0
EDEL,5144,Instruction Leadership P-12 Ed,White,72141,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDEL,6014,Admin Instruct Progs,Walter,72142,3,4.00,17,100.0,0.0,0.0,0.0,0.0,0
EDEL,5144,Instruction Leadership P-12 Ed,Price,72143,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDEP,5154,Psych Foundations for Teachers,Bumbarger,70861,3,3.72,12,75.0,16.7,8.3,0.0,0.0,0
ENGE,1014,Engineering Success Seminar,McGlothlin Lester,70917,1,3.94,20,95.0,5.0,0.0,0.0,0.0,0
ENGE,1215,Foundations of Engineering,Murzi Escobar,70918,2,3.53,20,65.0,35.0,0.0,0.0,0.0,0
ENGE,1215,Foundations of Engineering,Lo,70919,2,3.51,21,61.9,33.3,4.8,0.0,0.0,0
ENGE,1215,Foundations of Engineering,Lo,70920,2,3.59,21,57.1,42.9,0.0,0.0,0.0,0
ENGE,1216,Foundations of Engineering,Ohanehi,70922,2,3.33,10,40.0,50.0,10.0,0.0,0.0,0
ENGE,1216,Foundations of Engineering,Hasbun,70923,2,3.84,19,84.2,15.8,0.0,0.0,0.0,0
ENGL,1634,Introduction to Shakespeare,Swenson,70946,3,3.75,34,82.4,11.8,5.9,0.0,0.0,0
ENGL,3764,Technical Writing,Ruccolo,70949,3,3.98,19,100.0,0.0,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Mooney,70950,3,3.56,20,70.0,30.0,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Gardner,70953,3,3.69,18,72.2,27.8,0.0,0.0,0.0,1
ENGL,3774,Business Writing,Barton,70954,3,3.43,19,52.6,36.8,5.3,5.3,0.0,1
ENGL,3774,Business Writing,Priestley,70955,3,3.63,17,76.5,11.8,11.8,0.0,0.0,0
ENGL,3764,Technical Writing,Natishan,72208,3,3.75,20,75.0,25.0,0.0,0.0,0.0,0
ESM,2304,Dynamics,Gragg,70983,3,2.41,13,7.7,30.8,53.8,7.7,0.0,1
FIN,3054,Legal & Ethical Env Bus,Showalter,70997,3,3.16,19,36.8,42.1,21.1,0.0,0.0,0
GEOG,2084,Principles of GIS,Aksha,72147,3,3.25,13,38.5,61.5,0.0,0.0,0.0,0
GEOS,1004,Physical Geology,Fedele,71072,3,3.08,14,28.6,64.3,0.0,7.1,0.0,1
HD,1004,Human Development I,Shin,71111,3,3.67,30,86.7,6.7,3.3,0.0,3.3,0
HD,2314,Human Sexuality,Murray,71114,3,3.16,21,47.6,23.8,23.8,4.8,0.0,0
HD,4964,Field Study,Verdu,71116,1,3.64,44,84.1,9.1,2.3,2.3,2.3,0
HNFE,1004,"Foods, Nutrition And Exercise",Rockwell,71148,3,3.76,15,86.7,6.7,6.7,0.0,0.0,0
HNFE,1804,Principles of Sport Science,Williams,71149,3,3.95,17,100.0,0.0,0.0,0.0,0.0,0
HNFE,4026,Metabolic Nutrition,Good,72179,3,3.19,24,41.7,41.7,16.7,0.0,0.0,0
HUM,1604,Intro Hum and Arts,Precoda,72199,3,3.07,13,30.8,38.5,30.8,0.0,0.0,0
ISE,2014,Engineering Economy,Sert,71200,2,3.75,13,84.6,7.7,7.7,0.0,0.0,0
ISE,3214,Facilities and Logistics,Xu,71203,3,3.74,20,75.0,25.0,0.0,0.0,0.0,0
ISE,3424,Discrete-Event Simulation,Ebrahimvandi,71204,3,3.79,11,81.8,18.2,0.0,0.0,0.0,0
ISE,4404,Statistical Quality Control,Liu,71207,3,3.66,11,63.6,36.4,0.0,0.0,0.0,0
JPN,3954,Study Abroad,Kumazawa,71222,3,3.82,20,85.0,10.0,5.0,0.0,0.0,0
JPN,3954,Study Abroad,Kumazawa,71223,3,3.81,19,84.2,10.5,5.3,0.0,0.0,0
MATH,1026,Elementary Calculus,Meghaichi,71258,3,2.46,44,15.9,34.1,36.4,11.4,2.3,1
MATH,1226,Calculus of a Single Variable,Zachrich,71260,4,2.45,21,23.8,33.3,23.8,9.5,9.5,2
MATH,1226,Calculus of a Single Variable,Withrow,71261,4,2.16,12,8.3,33.3,25.0,25.0,8.3,1
MATH,1526,Calc With Matrices,Hasanyan,71262,3,3.01,62,35.5,40.3,19.4,3.2,1.6,1
MATH,1526,Calc With Matrices,Goodberry,71263,3,3.00,63,41.3,28.6,25.4,3.2,1.6,1
MATH,1526,Calc With Matrices,Cho,71264,3,2.90,62,29.0,41.9,24.2,1.6,3.2,2
MATH,2114,Introduction to Linear Algebra,Asfaw,71265,3,2.63,26,26.9,30.8,23.1,11.5,7.7,1
MATH,2204,Intro Multivariable Calculus,Ufferman,71266,3,2.74,28,25.0,42.9,21.4,3.6,7.1,2
MATH,2214,Intro Diff Equations,Kadelka,71267,3,2.41,38,13.2,34.2,36.8,10.5,5.3,1
MATH,3124,Modern Algebra,Jasso-Hernandez,71270,3,2.68,11,36.4,36.4,9.1,9.1,9.1,0
MATH,3224,Advanced Calculus,Arnold,71272,3,2.95,19,47.4,31.6,0.0,15.8,5.3,1
MATH,4446,Intro to Numer Analysis,Sinani,71273,3,2.10,12,16.7,8.3,33.3,41.7,0.0,1
MATH,1014,Precalc With Transcendental,Kerrigan,72200,3,2.25,14,7.1,28.6,35.7,28.6,0.0,0
MATH,1225,Calculus of a Single Variable,Silber,72203,4,3.10,20,50.0,30.0,5.0,10.0,5.0,2
ME,2124,Intro Thermal Fluid,Younis,71281,2,3.46,34,58.8,32.4,8.8,0.0,0.0,0
ME,3504,Dynamic Systems - Vibrations,Smith,71282,3,3.05,15,46.7,26.7,13.3,13.3,0.0,0
ME,4005,Mechanical Engineering Lab,Gater,71283,3,3.00,32,21.9,62.5,12.5,3.1,0.0,0
MGT,5854,Ethics and Ldrshp in Globl Env,Simpson,71640,2,3.58,36,75.0,22.2,2.8,0.0,0.0,0
MKTG,4354,Mktg Chnl & Lgst,Reilly,71651,3,3.63,23,69.6,30.4,0.0,0.0,0.0,0
MUS,1104,Music Appreciation,Crafton,71679,3,3.63,99,78.8,12.1,6.1,3.0,0.0,2
MUS,1005,Theory/Fundamentals,Lantz Crone,72190,3,3.39,32,53.1,34.4,12.5,0.0,0.0,0
NEUR,2464,Neuroscience and Society,Phillips,72219,3,4.00,14,100.0,0.0,0.0,0.0,0.0,1
PAPA,6324,Per Proc & Policy,LaRiviere,72183,3,3.77,15,86.7,13.3,0.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Trogdon,71819,3,3.04,16,43.8,31.3,25.0,0.0,0.0,0
PHIL,2304,Global Ethics,Chang,71821,3,3.72,14,78.6,21.4,0.0,0.0,0.0,0
PHIL,2304,Global Ethics,Wildman Short,71822,3,3.67,32,81.3,15.6,0.0,3.1,0.0,0
PHS,1514,Personal Health,Redican,71833,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
PHS,1514,Personal Health,Smith,71834,3,3.84,72,88.9,8.3,1.4,1.4,0.0,0
PHS,3534,Drug Education,Smith,71835,3,3.81,55,89.1,5.5,3.6,1.8,0.0,0
PHS,5034,Health Behav & Health Ed,Hosig,71837,3,3.91,11,90.9,9.1,0.0,0.0,0.0,0
PHYS,2206,General Physics,Lee,71842,3,3.17,16,56.3,18.8,12.5,12.5,0.0,0
PSCI,1024,Comp Gov & Politics,Briggs,71872,3,3.11,15,26.7,66.7,0.0,6.7,0.0,0
PSCI,2054,Introduction to World Politics,Thomas,71875,3,3.34,12,41.7,58.3,0.0,0.0,0.0,0
PSCI,3016,Political Theory,Khreiche,71876,3,3.70,22,90.9,0.0,4.5,0.0,4.5,0
PSCI,2064,Global Econ and World Politics,Thomas,72171,3,2.52,11,27.3,36.4,18.2,0.0,18.2,1
PSCI,3734,National Security,Louis,72174,3,3.56,14,71.4,21.4,7.1,0.0,0.0,1
PSYC,2074,Animal Behavior,Hoffman,72181,3,3.73,17,76.5,23.5,0.0,0.0,0.0,0
PSYC,2044,Psychology of Learning,Hoffman,71890,3,3.80,22,90.9,9.1,0.0,0.0,0.0,0
RLCL,1134,Ancient Mediterranean World,Steer,71901,3,3.67,29,72.4,27.6,0.0,0.0,0.0,0
SBIO,3284,Packaging Polymers & Prod,Kim,72119,3,3.66,21,66.7,28.6,4.8,0.0,0.0,0
SOC,3414,Criminology,Callahan,72135,3,2.78,13,38.5,30.8,15.4,7.7,7.7,0
SOC,2024,Minority Group Relations,Miles,72137,3,3.46,28,60.7,32.1,3.6,3.6,0.0,0
SOC,1004,Introductory Sociology,Nanney,71916,3,3.56,25,68.0,24.0,8.0,0.0,0.0,0
SOC,1004,Introductory Sociology,Giles,71917,3,3.44,22,72.7,9.1,9.1,9.1,0.0,0
STAT,2004,Introductory Statistics,Keller,71946,3,2.73,19,26.3,47.4,10.5,10.5,5.3,3
STAT,3604,Stat Social Sciences,Keller,71948,3,1.79,36,2.8,16.7,50.0,16.7,13.9,5
STAT,3615,Biological Statistics,Mahmoud,71949,3,3.66,36,72.2,22.2,5.6,0.0,0.0,0
STAT,3704,Stat for Eng Apps,Zhang,71950,2,3.63,24,66.7,29.2,4.2,0.0,0.0,0
STAT,4604,Stat Methods for Engr,Tavera,71951,3,3.93,21,90.5,9.5,0.0,0.0,0.0,0
STAT,4706,Statistics for Engr,Lu,71952,3,3.75,20,75.0,25.0,0.0,0.0,0.0,0
STS,2054,Engineering Cultures,Staley,71960,3,3.27,20,25.0,75.0,0.0,0.0,0.0,0
STS,1504,"Intro Science, Tech, Society",Olson,72195,3,3.93,15,93.3,6.7,0.0,0.0,0.0,0

