department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
CHEM,2546,Organic Chemistry Laboratory,Hermann,70230,1,3.01,14,50.0,35.7,0.0,7.1,7.1,0
CHEM,2546,Organic Chemistry Laboratory,Hermann,70231,1,3.21,18,33.3,55.6,11.1,0.0,0.0,0
CHEM,2546,Organic Chemistry Laboratory,Hermann,70232,1,2.63,18,27.8,22.2,38.9,5.6,5.6,0
CHEM,3625,Physical Chemistry Laboratory,Johnson,70233,1,2.74,10,30.0,40.0,20.0,0.0,10.0,0
COMM,2004,Public Speaking,Waymer,70244,3,3.17,14,42.9,35.7,21.4,0.0,0.0,0
COMM,2004,Public Speaking,Waymer,70245,3,3.15,11,45.5,45.5,0.0,0.0,9.1,0
COMM,2004,Public Speaking,Quesenberry,70246,3,3.50,10,50.0,50.0,0.0,0.0,0.0,0
COMM,2004,Public Speaking,Quesenberry,70247,3,3.32,14,57.1,28.6,14.3,0.0,0.0,0
COMM,2004,Public Speaking,Stallings,70248,3,3.47,15,60.0,33.3,6.7,0.0,0.0,0
COMM,2004,Public Speaking,Stallings,70250,3,3.06,12,41.7,41.7,8.3,0.0,8.3,0
COMM,4024,Communications Law and Ethics,Hopkins,70252,3,2.52,18,5.6,50.0,38.9,5.6,0.0,0
COMM,4024,Communications Law and Ethics,Hopkins,70253,3,2.61,19,5.3,47.4,47.4,0.0,0.0,0
ECE,2204,Electronics,Meehan,70286,3,2.34,24,8.3,29.2,54.2,0.0,8.3,0
ECE,2274,Elctrnc Netwks Lab I,Newman,70287,1,3.13,11,54.5,27.3,9.1,0.0,9.1,0
ECE,3106,Electromagnetic Fields,Besieris,70289,3,3.10,16,37.5,43.8,12.5,0.0,6.3,0
ECE,3354,Power Laboratory,Cooper,70290,1,3.70,12,75.0,25.0,0.0,0.0,0.0,0
ECE,3704,Cont and Disc Systems,Bank,70292,3,2.69,19,15.8,42.1,42.1,0.0,0.0,0
ECE,4514,Digital Design II,Huang,70293,4,3.31,17,47.1,35.3,17.6,0.0,0.0,0
ECON,2005,Principles of Economics,Gebremariam,70529,3,3.30,24,54.2,20.8,20.8,4.2,0.0,0
ECON,2006,Principles of Economics,Radhakrishnan,70530,3,3.28,52,42.3,50.0,5.8,1.9,0.0,0
ECON,3204,Macroeconomic Theory,Ashley,70531,3,2.64,20,10.0,45.0,40.0,0.0,5.0,0
ECON,3254,Analysis of Economic Data,Radhakrishnan,70532,3,3.37,10,40.0,60.0,0.0,0.0,0.0,0
EDAE,5604,GS:Technology in Education,Glenn,71295,3,3.99,20,100.0,0.0,0.0,0.0,0.0,0
EDAE,6914,PR: Advanced School Finance,Glenn,71465,3,3.77,20,80.0,20.0,0.0,0.0,0.0,0
EDAE,6914,PR: Rdgs in Educ Ldrshp Res,Creighton,71467,3,3.94,14,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS: Techn Applic in Sci  Clsrm,Parlo,71528,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDCI,5104,Schooling in American Society,Garrison,71304,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,4124,Psyc Fdnts Educ Teach,Abraham,71170,3,3.45,13,69.2,15.4,15.4,0.0,0.0,0
EDCI,5114,Advanced Educ Psych,Jones,71171,3,3.39,15,60.0,33.3,6.7,0.0,0.0,0
EDCI,5564,TS:Graphic Des.-- Elec. Pres.,Falls,71175,2,4.00,13,100.0,0.0,0.0,0.0,0.0,0
EDCI,5564,TS: Intro to IT,Falls,71176,1,4.00,15,100.0,0.0,0.0,0.0,0.0,0
EDCI,5564,TS: Intro to Computers,Falls,71177,1,3.90,17,88.2,11.8,0.0,0.0,0.0,0
EDCI,5564,TS: Digital Video,Falls,71179,1,3.90,10,90.0,10.0,0.0,0.0,0.0,0
EDCI,5564,TS:Education and the Web,Falls,71180,1,4.00,14,100.0,0.0,0.0,0.0,0.0,0
EDCI,5564,TS:Instructional Media,Falls,71181,2,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5264,Comp and Cont Rdg,Barksdale,70554,3,3.87,26,96.2,3.8,0.0,0.0,0.0,0
EDCO,5254,Career Dev Info/Servs,Brott,71310,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDCO,5204,Orient Profsnl Cslg,Lawson,71248,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDCO,6534,DSM Application in Counseling,Welfare,71478,3,3.91,11,90.9,9.1,0.0,0.0,0.0,0
EDCT,4234,Curriculum Career and Tech Ed,Price,70570,3,3.98,19,100.0,0.0,0.0,0.0,0.0,0
EDHL,1514,Personal Health,Kemp,71201,3,3.89,127,92.1,6.3,0.8,0.8,0.0,0
EDHL,3534,Drug Education,Redican,71202,3,3.96,131,96.2,3.8,0.0,0.0,0.0,0
EDHL,5304,Prin Community Health Ed,Sallee,71203,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDPE,2204,Creative Dance,Lepczyk,71440,3,3.85,21,90.5,9.5,0.0,0.0,0.0,0
ELPS,6034,Plan Ed Facilities,Earthman,71459,3,3.84,11,100.0,0.0,0.0,0.0,0.0,0
ELPS,6004,Theories of Ed Admin,Creighton,71460,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
ELPS,5054,Admin Spec-Needs Prog,Wasserman,71495,3,3.08,18,61.1,16.7,11.1,0.0,11.1,0
ELPS,5054,Admin Spec-Needs Prog,Wasserman,71496,3,3.23,12,33.3,66.7,0.0,0.0,0.0,0
ELPS,6114,Staffing Practices in Edu,Janosik,71433,3,3.52,12,41.7,58.3,0.0,0.0,0.0,0
ENGE,1114,Exploration Engineering Design,Knott,71523,2,2.41,15,20.0,40.0,13.3,20.0,6.7,0
ENGE,2984,SS:Fundmentals of Engineering,Spangler,71526,5,3.41,21,42.9,52.4,4.8,0.0,0.0,0
ENGE,2984,SS:Fundamentals of Engineering,Spangler,71527,5,3.20,19,36.8,52.6,10.5,0.0,0.0,0
ENGE,1104,Exploration of Digital Future,Garrett,70602,2,3.28,19,57.9,15.8,21.1,5.3,0.0,0
ENGE,1114,Exploration Engineering Design,Knott,70603,2,2.56,55,9.1,52.7,25.5,9.1,3.6,0
ENGL,1105,Freshman English,Bloomer,70605,3,3.17,20,45.0,40.0,10.0,5.0,0.0,0
ENGL,1106,Freshman English,Heilker,70606,3,2.70,15,33.3,46.7,0.0,6.7,13.3,0
ENGL,3774,Business Writing,Maycock,70609,3,3.58,13,69.2,30.8,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Neilan,71532,3,2.86,22,27.3,54.5,4.5,0.0,13.6,0
ENGL,2526,Survey of American Literature,Welch,71439,3,3.28,13,30.8,61.5,7.7,0.0,0.0,0
ENGL,2515,Survey of British Literature,Swenson,71214,3,3.86,17,88.2,11.8,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Neilan,71216,3,3.03,19,21.1,63.2,10.5,0.0,5.3,0
ENGL,3764,Technical Writing,Mooney,71219,3,3.60,20,75.0,20.0,0.0,5.0,0.0,0
ENGL,3764,Technical Writing,Mooney,71220,3,3.75,21,95.2,0.0,0.0,0.0,4.8,0
ESM,2104,Statics,Bolton,70630,3,2.19,27,14.8,25.9,37.0,11.1,11.1,0
ESM,2204,Mechanics of Deformable Bodies,Hendricks,70631,3,1.85,58,17.2,19.0,25.9,10.3,27.6,0
ESM,2304,Dynamics,Hendricks,70632,3,1.83,47,6.4,25.5,34.0,14.9,19.1,0
FIN,3055,Legal Environment of Business,Giles,70647,3,2.65,35,5.7,62.9,25.7,2.9,2.9,0
FIN,3104,Introduction to Finance,Pinkerton,70648,3,2.85,27,18.5,51.9,25.9,0.0,3.7,0
FIN,4244,Asset Valuation & Governance,Pinkerton,70650,3,2.61,13,15.4,38.5,30.8,15.4,0.0,0
FIN,5634,Technology Law and Ethics,Hiller,71320,1,3.95,25,96.0,4.0,0.0,0.0,0.0,0
FIN,5674,Investments and Portfolio Mgmt,Billingsley,71321,2,3.40,14,57.1,21.4,21.4,0.0,0.0,0
FIN,4144,Int Fin Mgt,Kaushik,71536,3,3.34,13,53.8,30.8,15.4,0.0,0.0,0
HD,1004,Human Development I,Lane,71513,3,3.42,40,72.5,12.5,7.5,2.5,5.0,0
HD,2336,Principles of Human Services,Weintraub,71477,3,3.45,22,72.7,13.6,9.1,0.0,4.5,0
HD,5744,Emotion & Family Therapy,Millikin,71329,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
HD,2004,Human Development II,Komelski,70729,3,3.14,12,58.3,16.7,16.7,0.0,8.3,0
HD,2314,Human Sexuality,McCann,70730,3,3.22,28,53.6,32.1,3.6,7.1,3.6,0
HD,4964,Field Study,Verdu,70732,3,3.95,12,100.0,0.0,0.0,0.0,0.0,0
HIST,1026,Intro European Civ,Baumgartner,70741,3,2.74,10,20.0,40.0,40.0,0.0,0.0,0
HIST,3214,History of Appalachia,Murphy,71425,3,3.87,18,94.4,0.0,5.6,0.0,0.0,0
HIST,1116,History of the United States,Williams,71426,3,3.48,11,45.5,54.5,0.0,0.0,0.0,0
HIST,3534,Modern Military History,Farrar,71537,3,3.75,41,75.6,24.4,0.0,0.0,0.0,0
HNFE,2014,Nutrition Across the Life Span,Hosig,70752,3,3.83,15,86.7,13.3,0.0,0.0,0.0,0
HTM,5024,Intl Ser Mgt,Khan,71337,3,3.96,17,94.1,5.9,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Mgt,Kim,71221,3,3.45,61,67.2,23.0,3.3,3.3,3.3,0
HTM,2514,Catering Management,Xu,71222,3,3.02,35,28.6,57.1,5.7,0.0,8.6,0
HUM,1704,Intro Appal Studies,Jackson,71225,3,3.01,26,57.7,23.1,0.0,0.0,19.2,0
HUM,2204,The Creative Process,Budowle,71226,3,2.41,18,27.8,27.8,22.2,0.0,22.2,0
HUM,1324,HUM: Mod World,Henderson,71514,3,3.51,22,54.5,40.9,0.0,4.5,0.0,0
HUM,1604,Intro Hum and Arts,Saffle,71515,3,3.12,20,45.0,40.0,5.0,5.0,5.0,0
IDS,2984,SS:Industrial Design Lab,Green,71499,6,4.00,21,100.0,0.0,0.0,0.0,0.0,0
IDST,4114,Senior Research Seminar,Augustine,71227,3,3.03,17,35.3,41.2,23.5,0.0,0.0,0
IDST,3004,IDST Internship,Oliver,70781,3,3.83,14,85.7,7.1,7.1,0.0,0.0,0
ISE,2014,Engineering Economy,Glover,70789,2,2.78,16,31.3,37.5,25.0,0.0,6.3,0
ISE,3024,Data Mgmt For Ind Engrs,Edmison,70790,3,3.15,14,35.7,50.0,14.3,0.0,0.0,0
ISE,3214,Fac Plan & Matl Hand,Dalkiran,70791,3,2.94,20,35.0,35.0,25.0,0.0,5.0,0
ISE,3424,Disc-Event Simulation,Foster,70792,3,3.08,18,33.3,44.4,22.2,0.0,0.0,0
LAR,1144,Introduction to LA,Calorusso,71229,1,3.23,39,51.3,35.9,10.3,0.0,2.6,0
MATH,1016,Elem Calc w/Trig I,Ore,70826,3,1.74,28,7.1,25.0,17.9,39.3,10.7,0
MATH,1114,Elementary Linear Algebra,Ore,70827,2,1.98,13,30.8,7.7,15.4,23.1,23.1,0
MATH,1206,Calculus,Ordonez-Delgado,70828,3,2.10,24,16.7,25.0,25.0,12.5,20.8,0
MATH,1224,Vector Geometry,Farlow,70829,2,2.90,26,42.3,30.8,11.5,7.7,7.7,0
MATH,1526,Elem Calc w/Matrices,Guerra Huaman,70830,3,2.37,18,16.7,38.9,22.2,11.1,11.1,0
MATH,2015,Elem Calc w/Trig II,Paredes-Alvarez,70831,3,2.28,13,23.1,23.1,30.8,7.7,15.4,0
MATH,2214,Intro Diff Equations,Afkhami Zakerzadeh,70832,3,2.80,26,42.3,19.2,23.1,11.5,3.8,0
MATH,2224,Multivariable Calculus,Hanks,70833,3,3.41,22,59.1,27.3,13.6,0.0,0.0,0
MATH,2224,Multivariable Calculus,Rogers,70834,3,2.41,30,23.3,23.3,33.3,13.3,6.7,0
MATH,3124,Modern Algebra,Rossi,70837,3,2.54,16,18.8,25.0,43.8,12.5,0.0,0
MATH,3214,Calculus of Several Variables,Rogers,70839,3,2.95,13,46.2,30.8,7.7,7.7,7.7,0
MATH,4446,Intro to Numer Analysis,Kohler,70842,3,2.87,10,40.0,20.0,30.0,10.0,0.0,0
MATH,4564,Operational Methods,Kim,70843,3,3.37,21,52.4,33.3,14.3,0.0,0.0,0
ME,3304,Heat and Mass Transfer,Stern,70852,3,2.64,15,26.7,33.3,26.7,0.0,13.3,0
ME,3304,Heat and Mass Transfer,Stern,70853,3,2.05,33,15.2,27.3,30.3,9.1,18.2,0
ME,4005,Mechanical Engineering Lab,Hashemi,70854,3,2.97,49,22.4,57.1,12.2,8.2,0.0,0
MGT,3304,Mgt Th & Lead Pract,Bezold,70881,3,3.33,43,65.1,18.6,9.3,2.3,4.7,0
MGT,4394,Business Policy and Strategy,Engler,70884,3,2.89,41,22.0,51.2,24.4,0.0,2.4,0
MGT,5654,Strategic HRM,Arthur,71500,1,3.87,25,100.0,0.0,0.0,0.0,0.0,0
MKTG,4354,Mktg Chnl & Lgst,Evans,71230,3,3.57,39,71.8,17.9,10.3,0.0,0.0,0
MKTG,5604,Marketing Principles,Coupey,71342,2,3.92,25,96.0,4.0,0.0,0.0,0.0,0
MKTG,5614,Marketing Analysis,Meadow,71343,2,3.81,14,78.6,21.4,0.0,0.0,0.0,0
MKTG,5704,Inter Mktg Strategy,Khan,71344,3,3.94,18,94.4,5.6,0.0,0.0,0.0,0
MKTG,4754,Strategic Marketing,Evans,70904,3,3.81,15,86.7,13.3,0.0,0.0,0.0,0
MSE,2034,Elem of Materials Eng,Aning,70913,3,2.38,13,23.1,30.8,30.8,7.7,7.7,0
MUS,1104,Music Appreciation,Husser,71535,3,3.60,152,83.6,7.9,0.7,0.0,7.9,0
PHIL,1204,Knowledge and Reality,Haufe,71462,3,3.32,16,56.3,25.0,18.8,0.0,0.0,0
PHIL,1504,Language and Logic,Guajardo,71448,3,2.84,17,47.1,23.5,17.6,0.0,11.8,0
PHIL,2304,Global Ethics,Adams,71450,3,3.05,21,23.8,57.1,19.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Lewis,70940,3,2.74,11,27.3,45.5,18.2,0.0,9.1,0
PHIL,1304,Morality and Justice,Caron,70942,3,2.76,20,35.0,35.0,15.0,5.0,10.0,0
PHYS,2206,General Physics,Nelson,70948,3,2.53,35,25.7,28.6,28.6,5.7,11.4,0
PHYS,2216,General Physics Laboratory,Pitt,70951,1,3.64,12,66.7,33.3,0.0,0.0,0.0,0
PHYS,2216,General Physics Laboratory,Pitt,70952,1,3.82,13,84.6,15.4,0.0,0.0,0.0,0
PHYS,2306,Foundations of Physics I,Kim,70963,4,2.18,16,18.8,37.5,6.3,12.5,25.0,0
PSCI,3615,International Relations,Stivachtis,70978,3,3.35,21,38.1,61.9,0.0,0.0,0.0,0
PSCI,4754,Internship Program,Rich,70979,1,3.97,16,100.0,0.0,0.0,0.0,0.0,0
PSCI,1014,US Gov & Politics,Brians,71447,3,3.83,22,81.8,18.2,0.0,0.0,0.0,0
PSCI,5314,Legislative Branch,Newmark,71566,3,3.59,11,72.7,27.3,0.0,0.0,0.0,0
PSYC,2034,Developmental Psychology,Glover,70986,3,3.34,21,19.0,71.4,9.5,0.0,0.0,0
PSYC,2044,Psychology of Learning,Immel,70987,3,2.99,17,41.2,35.3,17.6,0.0,5.9,0
PSYC,2054,Psychology of Personality,Germana,70988,3,2.95,10,30.0,60.0,0.0,10.0,0.0,0
PSYC,2084,Social Psychology,Tanaka,70989,3,3.55,11,72.7,18.2,9.1,0.0,0.0,0
PSYC,3014,Abnormal Psychology,Johnson,70993,3,3.52,11,63.6,27.3,9.1,0.0,0.0,0
PSYC,4034,Adv Dev Psyc,Mullineaux,70994,3,3.69,15,73.3,26.7,0.0,0.0,0.0,0
PSYC,4114,Cognitive Psychology,Knepp,70995,3,2.90,25,36.0,40.0,8.0,16.0,0.0,0
PSYC,4214,Cognitive Psyc Lab,Knepp,70996,1,3.61,12,66.7,25.0,8.3,0.0,0.0,0
RUS,4204,Topics Russian Civ,Milman-Miller,71475,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
RUS,3954,Study Abroad,Milman-Miller,71476,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
SOC,2004,Social Org Problems,Weigand,71485,3,3.61,12,66.7,25.0,8.3,0.0,0.0,0
SOC,1004,Introductory Sociology,Haija,71235,3,3.55,36,75.0,13.9,5.6,2.8,2.8,0
SOC,2404,Deviant Behavior,Neal,71007,3,3.69,11,63.6,36.4,0.0,0.0,0.0,0
SPAN,1106,Elementary Spanish,Levi Altstaedter,71017,3,2.49,15,26.7,33.3,6.7,26.7,6.7,0
STAT,2004,Introductory Statistics,Lutz,71030,3,2.56,21,23.8,33.3,23.8,14.3,4.8,0
STAT,3604,Stat Social Sciences,McCann,71033,3,3.24,17,52.9,29.4,11.8,5.9,0.0,0
STAT,3615,Biological Statistics,Lemons,71441,3,2.79,25,40.0,24.0,16.0,8.0,12.0,0
STS,1504,"Intro  to Hum, Science, & Tech",Faigle,71529,3,3.93,13,100.0,0.0,0.0,0.0,0.0,0
STS,1504,"Intro  to Hum, Science, & Tech",Bruggeman,71567,3,2.91,15,0.0,86.7,13.3,0.0,0.0,0
TA,2014,Introduction to Theatre,Johnson,71049,3,3.67,24,70.8,29.2,0.0,0.0,0.0,0
UAP,3954,Study Abroad,Dawkins,71452,6,4.00,10,100.0,0.0,0.0,0.0,0.0,0
UNIV,1004,College Success Strategies,Weiss,71544,3,3.63,18,61.1,38.9,0.0,0.0,0.0,0
WS,1824,Intro Women's Studies,Elber,71533,3,3.53,16,68.8,25.0,0.0,6.3,0.0,0
WS,1824,Intro Women's Studies,Pendleton,71486,3,3.01,22,36.4,40.9,18.2,4.5,0.0,0
WS,1824,Intro Women's Studies,Elber,71239,3,3.83,25,96.0,0.0,0.0,0.0,4.0,0

