department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ECE,3504,Digital Design I,Thweatt,60354,4,1.82,22,18.2,18.2,18.2,18.2,27.3,0
ECE,3614,Intro Comm Systems,Safaai-Jazi,60355,3,2.70,23,8.7,60.9,21.7,0.0,8.7,0
ECON,2005,Principles of Economics,Radhakrishnan,60580,3,3.20,47,59.6,17.0,12.8,8.5,2.1,0
ECON,2005,Principles of Economics,Pan,60581,3,2.82,30,33.3,30.0,30.0,6.7,0.0,0
ECON,2006,Principles of Economics,Cothren,60582,3,2.29,31,12.9,25.8,45.2,9.7,6.5,0
ECON,2006,Principles of Economics,Cothren,60583,3,2.36,26,11.5,34.6,34.6,19.2,0.0,0
ECON,3104,Microeconomic Theory,Lee,60584,3,3.25,21,28.6,66.7,4.8,0.0,0.0,0
ECON,3214,Money and Banking,Romero-Aguirre,60585,3,2.88,19,42.1,21.1,31.6,0.0,5.3,0
EDAE,5604,GS:Sch Community Partnerships,Creighton,61609,3,4.00,15,100.0,0.0,0.0,0.0,0.0,0
EDAE,5604,GS:Instruc Strateg Principals,Eller,61610,3,4.00,20,100.0,0.0,0.0,0.0,0.0,0
EDCI,5344,Review of Literary Research,Lalik,61626,3,3.94,22,95.5,4.5,0.0,0.0,0.0,0
EDCI,5114,Advanced Educ Psych,Sherman,61309,3,3.60,14,71.4,21.4,7.1,0.0,0.0,0
EDCI,5164,Prin Instruct Design,Falls,61313,3,3.85,13,84.6,15.4,0.0,0.0,0.0,0
EDCI,5554,Educ Except Learners,Billingsley,61314,3,3.88,13,92.3,7.7,0.0,0.0,0.0,0
EDCI,5564,TS:Instructional Media,Falls,61316,2,3.67,12,66.7,33.3,0.0,0.0,0.0,0
EDCI,5564,Education and the Web,Falls,61319,1,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5564,Intro to Computers,Falls,61320,1,3.95,15,93.3,6.7,0.0,0.0,0.0,0
EDCI,5564,Intro to IT,Falls,61321,1,3.93,15,93.3,6.7,0.0,0.0,0.0,0
EDCI,5774,TS:Learn Theor for Inst Des,Falls,61324,3,3.81,14,85.7,14.3,0.0,0.0,0.0,0
EDCI,5774,TS:Instr Tech in Context,Falls,61326,2,3.98,12,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS:Eval Health Promotion Progs,Sallee,61330,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS:Epidemiolgy Substance Abuse,Krouscas,61331,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5104,Schooling in American Society,Jones,60604,3,4.00,24,100.0,0.0,0.0,0.0,0.0,0
EDCO,5354,Cslg Subs Abuser,Lawson,61411,3,3.73,15,73.3,26.7,0.0,0.0,0.0,0
EDCO,5354,Cslg Subs Abuser,Lambert,61608,3,4.00,22,100.0,0.0,0.0,0.0,0.0,0
EDCT,5684,Ed & Emp Prep Div Pop,Asselin,61336,3,3.98,17,100.0,0.0,0.0,0.0,0.0,0
EDHL,1514,Personal Health,Krouscas,61337,3,3.54,83,63.9,28.9,6.0,1.2,0.0,0
EDHL,3534,Drug Education,Redican,61338,3,3.90,102,86.3,13.7,0.0,0.0,0.0,0
EDHL,5314,Public Health Administration,Redican,61340,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
EDPE,2204,Creative Dance,Lepczyk,60643,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
EDRE,6504,Qualitative Res I,Burge,60653,3,3.94,19,100.0,0.0,0.0,0.0,0.0,0
ELPS,6004,Theories of Ed Admin,Cash,61611,3,3.94,18,94.4,5.6,0.0,0.0,0.0,0
ELPS,6024,Public School Budgeting,Salmon,61612,3,3.77,17,82.4,17.6,0.0,0.0,0.0,0
ENGE,2314,Engrg Prob Solving: C++,Walker,61349,2,2.03,16,6.3,43.8,6.3,37.5,6.3,0
ENGE,1024,Engineering Exploration,Gregg,60656,2,2.19,50,4.0,32.0,46.0,10.0,8.0,0
ENGE,1024,Engineering Exploration,Gregg,60657,2,2.10,42,7.1,28.6,42.9,11.9,9.5,0
ENGL,1106,Freshman English,Oakey,60661,3,2.40,20,10.0,55.0,15.0,5.0,15.0,0
ENGL,3764,Technical Writing,Combiths,60669,3,3.07,20,40.0,40.0,15.0,0.0,5.0,0
ENGL,3774,Business Writing,Martin,60671,3,3.54,20,55.0,45.0,0.0,0.0,0.0,0
ENGL,4166,Shakespeare,Anderson,60673,3,2.77,20,30.0,40.0,10.0,20.0,0.0,0
ENGL,3764,Technical Writing,Neilan,61350,3,3.45,18,50.0,50.0,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Tietjen,61354,3,3.88,17,88.2,11.8,0.0,0.0,0.0,0
ENGL,2516,Survey of British Literature,Harvill,61662,3,3.76,25,80.0,20.0,0.0,0.0,0.0,0
ENGL,4784,Senior Seminar,Welch,61644,3,3.26,12,50.0,33.3,16.7,0.0,0.0,0
ENGL,2526,Survey of American Literature,Mooney,61698,3,3.63,14,92.9,0.0,0.0,0.0,7.1,0
ENGL,3764,Technical Writing,Kinder,61783,3,3.49,20,65.0,25.0,10.0,0.0,0.0,0
ENGL,3764,Technical Writing,Canter,61784,3,3.51,20,65.0,30.0,5.0,0.0,0.0,0
ESM,2104,Statics,Bolton,60695,3,1.98,42,19.0,16.7,26.2,19.0,19.0,0
ESM,2204,Mechanics of Deformable Bodies,Duke,60696,3,2.60,60,23.3,33.3,35.0,5.0,3.3,0
ESM,2304,Dynamics,Duke,60697,3,2.39,40,25.0,12.5,50.0,7.5,5.0,0
FIN,3055,Legal Environment of Business,Hiller,60712,3,2.55,21,9.5,47.6,38.1,4.8,0.0,0
FIN,3104,Introduction to Finance,Kumar,60713,3,2.86,37,29.7,32.4,29.7,8.1,0.0,0
FIN,3134,Finance Concepts and Skills,Klock,60714,3,2.58,30,13.3,43.3,33.3,6.7,3.3,0
FIN,3144,Investments: Debt-Equity-Deriv,Kumar,60715,3,3.22,40,35.0,52.5,12.5,0.0,0.0,0
FIN,3154,Corporate Finance,Easterwood,60716,3,2.59,35,22.9,40.0,22.9,5.7,8.6,0
FIN,3055,Legal Environment of Business,Hiller,61801,3,2.62,18,16.7,33.3,38.9,11.1,0.0,0
FIN,5654,Principles of Financial Mgmt,Kumar,61808,2,3.57,22,54.5,45.5,0.0,0.0,0.0,0
FIN,5644,Issues in Corporate Governance,Mansi,61809,1,3.74,18,88.9,11.1,0.0,0.0,0.0,0
FIN,5084,Analytical Frame Bus Mgrs,Krell,61632,3,3.57,15,53.3,46.7,0.0,0.0,0.0,0
FR,3954,Study Abroad,Watson,61580,3,3.74,16,87.5,6.3,6.3,0.0,0.0,0
FR,3954,Study Abroad,Watson,61583,3,3.67,16,75.0,18.8,6.3,0.0,0.0,0
FST,2014,Introduction to Food Science,Eigel,61358,2,2.62,19,47.4,15.8,10.5,5.3,21.1,0
GEOG,1014,World Regions,Boyer,61604,3,3.78,117,81.2,17.1,1.7,0.0,0.0,0
GEOS,1004,Physical Geology,Olsen,60776,3,3.34,19,63.2,21.1,10.5,0.0,5.3,0
GEOS,1104,Physical Geology Laboratory,Liogys,60777,1,3.17,12,16.7,83.3,0.0,0.0,0.0,0
HD,1004,Human Development I,Stewart,60800,3,3.27,17,52.9,17.6,29.4,0.0,0.0,0
HD,2304,Family Relationships,Banker,61606,3,3.34,11,72.7,9.1,9.1,0.0,9.1,0
HD,5424,Life Span Development,McClintock-Comeaux,61592,3,3.98,17,100.0,0.0,0.0,0.0,0.0,0
HD,5424,Life Span Development,Getz,61359,3,3.64,14,64.3,35.7,0.0,0.0,0.0,0
HD,2314,Human Sexuality,Jordal,61798,3,3.06,18,16.7,72.2,11.1,0.0,0.0,0
HIST,3254,The Vietnam War,Farrar,61364,3,3.88,46,91.3,8.7,0.0,0.0,0.0,0
HIST,2155,History of England,Salata,61618,3,3.21,21,52.4,33.3,9.5,0.0,4.8,0
HIST,3534,Modern Military History,Farrar,61620,3,3.91,43,88.4,11.6,0.0,0.0,0.0,0
HIST,1115,History of the United States,Shelton,60812,3,3.17,12,41.7,41.7,8.3,8.3,0.0,0
HNFE,1004,Foods and Nutrition,Rose,60823,3,3.59,16,68.8,25.0,6.3,0.0,0.0,0
HTM,2954,HTM Study Abroad,Uysal,60849,3,3.79,21,90.5,9.5,0.0,0.0,0.0,0
HTM,3954,HTM Study Abroad,Mihalik,60854,3,3.90,21,100.0,0.0,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Mgt,Uysal,61365,3,3.17,52,48.1,32.7,13.5,5.8,0.0,0
HTM,2514,Catering Management,Lee,61366,3,3.11,31,29.0,51.6,19.4,0.0,0.0,0
HTM,2454,Travel & Tourism Mgt,Li,61752,3,3.17,15,40.0,46.7,0.0,13.3,0.0,0
HUM,1114,HUM: Classical,Papillon,61367,3,2.25,18,11.1,55.6,11.1,0.0,22.2,0
HUM,1324,HUM: Mod World,Reeves,61370,3,2.97,17,23.5,52.9,17.6,0.0,5.9,0
IDS,2984,SS:Industrial Design Lab,Green,61745,6,4.00,33,100.0,0.0,0.0,0.0,0.0,0
IDST,3114,TS:Jazz & Society,Jackson,61373,3,2.83,30,56.7,10.0,10.0,6.7,16.7,0
ISE,2014,Engineering Economy,Kyung,60875,2,2.43,16,12.5,37.5,31.3,12.5,6.3,0
ISE,2404,Deterministic Oper Research,Travis,60876,3,2.70,24,37.5,20.8,29.2,8.3,4.2,0
ISE,3014,Work Meas & Meth Engr,Lockhart,60877,3,2.93,27,33.3,37.0,25.9,0.0,3.7,0
ISE,3414,Probabilistic Operations Res,Fraticelli,60878,3,2.40,45,15.6,28.9,42.2,11.1,2.2,0
ISE,3614,Human Factors Engr,Lee,60879,0,3.56,22,54.5,40.9,4.5,0.0,0.0,0
MATH,1015,Elem Calc w/Trig I,Dinkey,60912,3,1.88,21,9.5,33.3,19.0,14.3,23.8,0
MATH,1016,Elem Calc w/Trig I,Durham,60913,3,2.12,21,4.8,33.3,33.3,23.8,4.8,0
MATH,1205,Calculus,Deng,60914,3,2.22,18,11.1,38.9,22.2,16.7,11.1,0
MATH,1206,Calculus,Agud,60915,3,2.41,19,31.6,21.1,15.8,21.1,10.5,0
MATH,1206,Calculus,He,60916,3,2.83,18,27.8,33.3,33.3,5.6,0.0,0
MATH,1224,Vector Geometry,Churkin,60917,2,3.14,31,48.4,22.6,22.6,3.2,3.2,0
MATH,1525,Calculus with Matrices,Bradford,60918,3,2.20,22,18.2,22.7,36.4,4.5,18.2,0
MATH,1526,Elem Calc w/Matrices,Yu,60919,3,1.98,27,3.7,37.0,25.9,14.8,18.5,0
MATH,2214,Intro Diff Equations,Childers,60920,3,2.84,37,35.1,24.3,35.1,5.4,0.0,0
MATH,2214,Intro Diff Equations,Bonawitz,60921,3,3.56,44,70.5,18.2,9.1,0.0,2.3,0
MATH,2224,Multivariable Calculus,Cothren,60922,3,2.26,41,17.1,22.0,36.6,19.5,4.9,0
MATH,2224,Multivariable Calculus,Cothren,60923,3,2.11,30,13.3,33.3,10.0,36.7,6.7,0
MATH,2534,Intro Discrete Math,McQuain,60924,3,2.90,24,29.2,33.3,37.5,0.0,0.0,0
MATH,3034,Introduction to Proofs,Klaus,60927,3,2.69,22,18.2,54.5,13.6,9.1,4.5,0
MATH,3224,Advanced Calculus,Rogers,60928,3,2.87,13,23.1,53.8,15.4,0.0,7.7,0
MATH,4445,Intro to Numer Analysis,Adjerid,60930,3,3.10,21,42.9,38.1,9.5,9.5,0.0,0
MATH,4564,Operational Methods,Wells,60931,3,3.66,18,77.8,16.7,5.6,0.0,0.0,0
MATH,4574,Vector/Complex Analysis,Prather,60932,3,3.39,20,55.0,40.0,0.0,0.0,5.0,0
MATH,1114,Elementary Linear Algebra,England,61375,2,3.02,30,40.0,36.7,13.3,6.7,3.3,0
MATH,5614,TS: :Alg & Func for K-8 Tchers,Wilkins,61694,3,3.98,16,100.0,0.0,0.0,0.0,0.0,0
MATH,1205,Calculus,Paredes-Alvarez,61824,3,2.13,19,31.6,21.1,10.5,5.3,31.6,0
MATH,3224,Advanced Calculus,Klaus,61830,3,2.55,12,16.7,41.7,16.7,25.0,0.0,0
ME,2124,Intro Thermal Fluid,Kornhauser,60940,2,2.95,26,30.8,46.2,11.5,11.5,0.0,0
ME,3504,Dynamic Systems - Vibrations,Kirk,60941,3,3.29,37,51.4,32.4,16.2,0.0,0.0,0
MGT,3304,Mgt Th & Lead Pract,Herdman,60954,3,3.26,53,39.6,52.8,7.5,0.0,0.0,0
MGT,3334,Intro Human Resource Mgt,Williams,60955,3,3.17,19,26.3,63.2,10.5,0.0,0.0,0
MGT,4314,International Management,Braekkan,60960,3,3.85,10,100.0,0.0,0.0,0.0,0.0,0
MGT,4314,International Management,Gnyawali,60961,3,3.53,16,56.3,43.8,0.0,0.0,0.0,0
MGT,4334,Ethical Leadership,Nyberg,60963,3,3.19,27,40.7,37.0,22.2,0.0,0.0,0
MGT,4394,Business Policy and Strategy,Wu,60965,3,3.47,18,55.6,44.4,0.0,0.0,0.0,0
MGT,4394,Business Policy and Strategy,Cortes,60966,3,3.60,24,79.2,16.7,0.0,0.0,4.2,0
MGT,5804,Leader Tech-Based Org,Gibbs,61631,3,3.66,49,71.4,26.5,2.0,0.0,0.0,0
MKTG,3104,Marketing Management,Brown,61753,3,3.37,38,44.7,47.4,5.3,2.6,0.0,0
MKTG,4304,Marketing Communications,Peter,61754,3,3.33,12,33.3,58.3,8.3,0.0,0.0,0
MKTG,3104,Marketing Management,Brown,60988,3,3.52,40,60.0,32.5,7.5,0.0,0.0,0
MKTG,4204,Consumer Behavior,Corus,60992,3,3.86,11,100.0,0.0,0.0,0.0,0.0,0
MSE,2034,Elem of Materials Eng,Corcoran,61003,3,3.65,37,75.7,21.6,0.0,0.0,2.7,0
MUS,1104,Music Appreciation,Cole,61379,3,3.51,274,70.8,21.2,6.9,1.1,0.0,0
PAPA,6214,Public Policy Process,Dull,61532,3,3.72,10,90.0,10.0,0.0,0.0,0.0,0
PHIL,2304,Global Ethics,May,61655,3,2.73,12,0.0,75.0,25.0,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Garnar,61026,3,3.48,13,69.2,23.1,7.7,0.0,0.0,0
PHIL,1204,Knowledge and Reality,Garnar,61027,3,3.68,13,76.9,23.1,0.0,0.0,0.0,0
PHYS,2205,General Physics,Mazilu,61037,3,3.41,81,54.3,35.8,8.6,0.0,1.2,0
PHYS,2206,General Physics,Mazilu,61038,3,3.30,22,63.6,18.2,9.1,4.5,4.5,0
PHYS,2215,General Physics Laboratory,Pitt,61039,1,3.77,16,93.8,6.3,0.0,0.0,0.0,0
PHYS,2215,General Physics Laboratory,Pitt,61040,1,3.72,13,76.9,23.1,0.0,0.0,0.0,0
PHYS,2215,General Physics Laboratory,Pitt,61042,1,3.81,12,83.3,16.7,0.0,0.0,0.0,0
PHYS,2215,General Physics Laboratory,Pitt,61043,1,3.62,16,93.8,0.0,0.0,0.0,6.3,0
PHYS,2216,General Physics Laboratory,Pitt,61046,1,3.91,10,100.0,0.0,0.0,0.0,0.0,0
PHYS,2305,Foundations of Physics I,Kim,61050,4,1.98,16,12.5,18.8,37.5,18.8,12.5,0
PHYS,2306,Foundations of Physics I,Kim,61053,4,2.19,13,15.4,38.5,23.1,7.7,15.4,0
PHYS,2306,Foundations of Physics I,Kim,61054,4,2.78,14,28.6,28.6,28.6,14.3,0.0,0
PSCI,5584,Environmental Politics/Policy,Rich,61723,3,3.74,11,81.8,18.2,0.0,0.0,0.0,0
PSCI,3016,Political Theory,Vazquez,61628,3,3.11,19,42.1,42.1,5.3,5.3,5.3,0
PSYC,2004,Introductory Psychology,Harrison,61085,3,2.94,31,41.9,29.0,12.9,12.9,3.2,0
PSYC,2034,Developmental Psychology,Her,61086,3,3.79,14,78.6,21.4,0.0,0.0,0.0,0
PSYC,2054,Psychology of Personality,Wells,61087,3,3.23,12,75.0,0.0,16.7,0.0,8.3,0
PSYC,2064,Nervous Systems & Behavior,Harrison,61088,3,3.37,27,44.4,48.1,7.4,0.0,0.0,0
PSYC,2084,Social Psychology,Lehman,61089,3,3.58,17,76.5,17.6,5.9,0.0,0.0,0
PSYC,2094,Prin Psych Res,Knepp,61090,3,3.02,14,42.9,28.6,21.4,0.0,7.1,0
