department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ARCH,2984,SS:Qualifying Design Lab,Albright,61798,3,3.20,61,8.2,91.8,0.0,0.0,0.0,0
ART,1204,Principles of Art & Design I,Collins,60191,3,3.18,11,27.3,63.6,9.1,0.0,0.0,0
ART,1604,Principles of New Media,Collins,60192,3,3.63,14,85.7,7.1,0.0,7.1,0.0,0
BC,1214,Intro to BC I,Thabet,60199,3,3.91,20,95.0,5.0,0.0,0.0,0.0,0
BC,1224,Intro to BC II,Thabet,60200,3,3.69,19,78.9,21.1,0.0,0.0,0.0,0
BCHM,2024,Concepts of Biochemistry,Kennelly,61724,3,2.71,34,20.6,38.2,35.3,2.9,2.9,0
BIOL,1105,Principles of Biology,Rosenzweig,61342,3,1.97,24,12.5,8.3,54.2,12.5,12.5,0
BIOL,3954,Study Abroad,Hilu,61797,6,3.81,13,92.3,7.7,0.0,0.0,0.0,0
BIOL,3954,Study Abroad,Roggenbuck,61859,6,3.62,11,72.7,27.3,0.0,0.0,0.0,0
BIOL,1105,Principles of Biology,Shokraii,60210,3,3.06,29,37.9,37.9,20.7,3.4,0.0,0
BIOL,1115,Principles of Biol Lab,Webb,60211,1,3.45,16,37.5,62.5,0.0,0.0,0.0,0
BIOL,1115,Principles of Biol Lab,Webb,60212,1,3.22,16,31.3,50.0,18.8,0.0,0.0,0
BIOL,2004,Genetics,Shokraii,60213,3,2.53,29,20.7,27.6,41.4,6.9,3.4,0
BIOL,2604,General Microbiology,Seyler,60216,3,3.16,41,36.6,48.8,9.8,4.9,0.0,0
BIOL,2614,Gen Microbiology Lab,Rodgers,60217,1,3.56,17,64.7,35.3,0.0,0.0,0.0,0
BIOL,2614,Gen Microbiology Lab,Rodgers,60218,1,3.51,17,58.8,35.3,5.9,0.0,0.0,0
BIOL,2804,Ecology,Lipscomb,60219,3,3.51,17,52.9,41.2,5.9,0.0,0.0,0
BIOL,4704,Immunology,Elgert,60224,3,1.86,25,12.0,24.0,24.0,24.0,16.0,0
BIT,2405,Quantitative Methods,Rakes,60231,3,2.79,34,29.4,38.2,23.5,2.9,5.9,0
BIT,2406,Quantitative Methods,Major,60232,3,2.56,59,16.9,44.1,28.8,3.4,6.8,0
BIT,2406,Quantitative Methods,Major,60233,3,2.23,28,7.1,25.0,46.4,21.4,0.0,0
BIT,3414,Operations & Supply Chain Mgt,Matheson,60235,3,3.68,43,72.1,25.6,2.3,0.0,0.0,0
BIT,3434,Advanced Management Science,Rakes,60236,3,3.20,10,30.0,60.0,10.0,0.0,0.0,0
BIT,3464,Enterprise Planning & Control,Russell,60237,3,3.53,10,50.0,50.0,0.0,0.0,0.0,0
BIT,4454,Bus Analysis Seminar in IT,Rees,60240,3,3.45,11,54.5,36.4,9.1,0.0,0.0,0
BIT,3414,Operations & Supply Chain Mgt,Russell,61343,3,3.43,80,48.8,42.5,8.8,0.0,0.0,0
BIT,5624,Progect Mangmnt & Leadrship,Hoopes,61510,1,4.00,22,100.0,0.0,0.0,0.0,0.0,0
BIT,5604,Mod Decis Mkng for Comp Advntg,Ghandforoush,61696,2,3.84,16,93.8,6.3,0.0,0.0,0.0,0
CEE,2814,CEE Measurements,Connor,60259,4,3.21,15,40.0,53.3,6.7,0.0,0.0,0
CEE,3304,Fluid Mech for CEE,Diplas,60260,3,2.38,23,4.3,43.5,34.8,13.0,4.3,0
CEE,3404,Theory of Structures,Rojiani,60261,3,3.37,19,47.4,42.1,10.5,0.0,0.0,0
CEE,3804,Computer Applications for CEE,Rojiani,60262,3,3.04,19,36.8,42.1,15.8,5.3,0.0,0
CHE,4014,Chem Engr Laboratory,Durrill,60273,5,3.53,41,48.8,51.2,0.0,0.0,0.0,0
CHEM,1035,General Chemistry,Hermann,60280,3,2.85,43,32.6,41.9,9.3,9.3,7.0,0
CHEM,1036,General Chemistry,Wirgau,60281,3,2.46,45,13.3,40.0,35.6,4.4,6.7,0
CHEM,1045,General Chemistry Lab,Amateis,60282,1,2.98,14,35.7,42.9,7.1,14.3,0.0,0
CHEM,1046,General Chemistry Lab,Amateis,60284,1,2.83,12,8.3,66.7,25.0,0.0,0.0,0
CHEM,2114,Analytical Chemistry,Long,60286,3,3.00,11,27.3,45.5,27.3,0.0,0.0,0
CHEM,2124,Analytical Chem Lab,Long,60287,1,3.00,10,20.0,60.0,20.0,0.0,0.0,0
CHEM,2514,Survey of Organic Chemistry,Hermann,60289,3,2.57,16,18.8,37.5,31.3,12.5,0.0,0
CHEM,2535,Organic Chemistry,Arnold,60290,3,2.04,120,8.3,25.8,36.7,20.0,9.2,0
CHEM,2545,Organic Chemistry Laboratory,Santos,60291,1,2.69,17,23.5,47.1,17.6,0.0,11.8,0
CHEM,2545,Organic Chemistry Laboratory,Santos,60292,1,2.93,19,26.3,52.6,15.8,0.0,5.3,0
CHEM,2545,Organic Chemistry Laboratory,Santos,60293,1,2.93,19,26.3,42.1,26.3,5.3,0.0,0
CHEM,2545,Organic Chemistry Laboratory,Santos,60294,1,3.03,21,23.8,52.4,23.8,0.0,0.0,0
CHEM,2545,Organic Chemistry Laboratory,Santos,60296,1,2.70,20,25.0,40.0,25.0,0.0,10.0,0
CHEM,3615,Physical Chemistry,Marand,60298,3,2.20,21,14.3,23.8,42.9,4.8,14.3,0
CHEM,4554,Drug Chemistry,Berg,60299,3,3.53,33,57.6,36.4,6.1,0.0,0.0,0
CHEM,4994,Undergraduate Research,Hanson,60302,1,4.00,11,100.0,0.0,0.0,0.0,0.0,0
CLA,3954,Study Abroad,Becker,60310,3,3.95,12,100.0,0.0,0.0,0.0,0.0,0
COMM,2004,Public Speaking,Kanter,60317,3,2.82,11,27.3,54.5,0.0,9.1,9.1,0
COMM,2004,Public Speaking,Tydings,60318,3,3.32,13,53.8,38.5,7.7,0.0,0.0,0
COMM,2004,Public Speaking,Quesenberry,60320,3,3.36,17,52.9,41.2,5.9,0.0,0.0,0
COMM,2004,Public Speaking,Quesenberry,60322,3,3.19,17,35.3,47.1,17.6,0.0,0.0,0
COMM,2004,Public Speaking,Howell,60323,3,2.94,15,46.7,33.3,0.0,13.3,6.7,0
COMM,4244,Topics in Public Communication,Magee,61764,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
COMM,2084,Media Institutions,Kanter,61767,3,3.51,21,57.1,42.9,0.0,0.0,0.0,0
COMM,1014,Intro to Comm Studies,Waggenspack,61345,3,2.42,18,5.6,55.6,22.2,16.7,0.0,0
COMM,2124,Intro Comm Research,Ivory,61346,3,3.33,22,36.4,54.5,9.1,0.0,0.0,0
COMM,3124,Interpersonal Communication,Preston,61347,3,3.28,32,43.8,46.9,6.3,3.1,0.0,0
COMM,4014,Media Effects,Ivory,61349,3,3.29,23,52.2,30.4,13.0,0.0,4.3,0
COMM,4114,Photojournalism,Sewell,61351,3,3.92,16,100.0,0.0,0.0,0.0,0.0,0
COMM,4144,Magazine Writing,Jenkins,61352,3,3.31,14,42.9,42.9,14.3,0.0,0.0,0
COMM,4244,Topics in Public Communication,Magee,61353,3,4.00,11,100.0,0.0,0.0,0.0,0.0,0
COMM,2064,The Rhetorical Tradition,Howell,61951,3,2.10,10,20.0,20.0,30.0,10.0,20.0,0
COMM,2004,Public Speaking,Tydings,61931,3,3.48,12,50.0,50.0,0.0,0.0,0.0,0
CS,2505,Intro Computer Organization,McQuain,61835,3,2.78,16,25.0,50.0,12.5,6.3,6.3,0
CS,3114,Data Structures and Algorithms,McQuain,61836,3,2.75,17,29.4,35.3,17.6,17.6,0.0,0
CS,1604,Introduction to the Internet,Barnette,61354,1,2.65,11,27.3,27.3,36.4,9.1,0.0,0
CS,1044,Intro Prog in C,Schneider,60332,3,3.34,17,64.7,17.6,11.8,5.9,0.0,0
CS,1054,Intro to Programming in Java,Barnette,60333,3,2.31,17,11.8,17.6,58.8,11.8,0.0,0
ECE,2004,Electric Circuit Analysis,Kees,60361,3,2.94,16,37.5,37.5,12.5,12.5,0.0,0
ECE,2074,Electic Circuit Analysis Lab,Meehan,60362,1,2.51,14,42.9,0.0,35.7,14.3,7.1,0
ECE,3105,Electromagnetic Fields,Safaai-Jazi,60365,3,2.45,11,9.1,45.5,36.4,0.0,9.1,0
ECE,3614,Intro Comm Systems,Safaai-Jazi,60367,3,2.03,23,4.3,34.8,34.8,17.4,8.7,0
ECE,2504,Intro Computer Engr,Cooper,61776,3,1.92,19,21.1,15.8,26.3,10.5,26.3,0
ECE,3504,Digital Design I,Thweatt,61777,4,2.22,12,25.0,8.3,41.7,8.3,16.7,0
ECON,2005,Principles of Economics,Zhu,60603,3,2.51,35,20.0,31.4,34.3,14.3,0.0,0
ECON,2005,Principles of Economics,Poudyal,60604,3,2.73,20,20.0,45.0,35.0,0.0,0.0,0
ECON,2006,Principles of Economics,Cothren,60606,3,2.31,15,6.7,33.3,53.3,0.0,6.7,0
ECON,2006,Principles of Economics,Ahsanuzzaman,60607,3,2.70,23,17.4,30.4,47.8,4.3,0.0,0
ECON,3104,Microeconomic Theory,Gebremariam,60608,3,2.21,19,10.5,26.3,42.1,15.8,5.3,0
ECON,3214,Money and Banking,Radhakrishnan,60609,3,2.72,20,35.0,30.0,20.0,5.0,10.0,0
EDAE,5604,GS:Sch Ldrshp in Curr & Instr,Eller,61803,3,4.00,20,100.0,0.0,0.0,0.0,0.0,0
EDAE,6914,PR:Adv Tpcs in School Finance,Roberts,61805,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDAE,5604,GS:Technology in Education,Rogers,61662,3,3.97,11,100.0,0.0,0.0,0.0,0.0,0
EDAE,6914,PR: Adv Tpcs in School Finance,Salmon,61484,3,3.85,13,84.6,15.4,0.0,0.0,0.0,0
EDCI,5154,Psych Foundations for Teachers,Jones,61742,3,3.42,28,53.6,39.3,7.1,0.0,0.0,0
EDCI,5194,Res Assess Student Achievement,Abraham,61745,3,3.74,16,81.3,18.8,0.0,0.0,0.0,0
EDCI,5454,Teaching Composition,Kajder,61746,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5234,Adv C&I El/Mid Math,Kreye,61748,3,3.97,20,100.0,0.0,0.0,0.0,0.0,0
EDCI,5554,Educ Except Learners,Billingsley,61364,3,3.96,14,100.0,0.0,0.0,0.0,0.0,0
EDCI,5564,TS: Intro to IT,Potter,61368,1,3.93,10,90.0,10.0,0.0,0.0,0.0,0
EDCI,5564,TS: Education and the Web,Potter,61370,1,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5784,GS:Epidemiolgy Substance Abuse,Redican,61386,3,4.00,10,100.0,0.0,0.0,0.0,0.0,0
EDCI,5104,Schooling in American Society,Schneider,60629,3,4.00,18,100.0,0.0,0.0,0.0,0.0,0
EDCI,5264,Comp and Cont Rdg,Mesmer,60631,3,3.85,15,86.7,13.3,0.0,0.0,0.0,0
EDCI,5414,Early Literacy Inst (PK-3),Barksdale,60632,3,3.97,24,100.0,0.0,0.0,0.0,0.0,0
EDCO,5204,Orient Profsnl Cslg,Day-Vines,61569,3,3.81,14,100.0,0.0,0.0,0.0,0.0,0
EDCO,5354,Addictions Counseling,Lambert,61570,3,3.97,20,95.0,5.0,0.0,0.0,0.0,0
EDCT,4204,Managing Career & Tech Prog,Eschenmann,61794,3,4.00,12,100.0,0.0,0.0,0.0,0.0,0
EDHL,1514,Personal Health,Smith,61393,3,3.88,91,93.4,3.3,1.1,2.2,0.0,0
EDHL,3534,Drug Education,Redican,61394,3,3.95,112,94.6,5.4,0.0,0.0,0.0,0
EDPE,2204,Creative Dance,Lepczyk,60669,3,3.78,16,87.5,6.3,6.3,0.0,0.0,0
EDRE,6605,Quan Res Methods in Educ I,Filer,60680,3,3.94,12,91.7,8.3,0.0,0.0,0.0,0
ELPS,5004,Sch Pers Adm/Inst Sup,Romano,61807,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
ELPS,6024,Public School Budgeting,Arbogast,61808,3,3.86,12,91.7,0.0,8.3,0.0,0.0,0
ELPS,6034,Plan Ed Facilities,Twiford,61809,3,3.79,14,85.7,14.3,0.0,0.0,0.0,0
ELPS,6114,Staffing Practices in Edu,Janosik,61758,3,3.66,13,61.5,38.5,0.0,0.0,0.0,0
ENGE,2824,Civil Engr Drawings and CAD,Connor,61730,1,3.69,12,75.0,16.7,8.3,0.0,0.0,0
ENGE,2314,Engrg Prob Solving: C++,Walker,61402,2,1.89,20,20.0,25.0,15.0,5.0,35.0,0
ENGE,1024,Engineering Exploration,Gregg,60683,2,2.90,54,14.8,64.8,16.7,3.7,0.0,0
ENGL,1106,Freshman English,Maycock,60686,3,2.74,18,44.4,27.8,5.6,5.6,16.7,0
ENGL,4165,Shakespeare,Anderson,60688,3,3.07,21,42.9,38.1,9.5,4.8,4.8,0
ENGL,1614,Introduction to Short Fiction,Siegle,61403,3,3.27,36,55.6,27.8,11.1,2.8,2.8,0
ENGL,2515,Survey of British Literature,Swenson,61404,3,3.31,23,65.2,17.4,8.7,4.3,4.3,0
ENGL,3544,Literature and Film,Bliss,61405,3,2.01,11,0.0,45.5,36.4,0.0,18.2,0
ENGL,3764,Technical Writing,Kinder,61407,3,3.44,21,42.9,57.1,0.0,0.0,0.0,0
ENGL,3764,Technical Writing,Collier,61408,3,3.49,22,63.6,31.8,0.0,0.0,4.5,0
ENGL,3764,Technical Writing,Canter,61409,3,3.28,18,38.9,55.6,5.6,0.0,0.0,0
ENGL,4044,Language and Society,Dannenberg,61810,3,3.54,10,80.0,10.0,0.0,10.0,0.0,0
ENGL,3764,Technical Writing,Mooney,61942,3,3.73,20,90.0,5.0,0.0,5.0,0.0,0
ENGL,3764,Technical Writing,Neilan,61902,3,3.18,20,35.0,50.0,5.0,10.0,0.0,0
ENGL,4984,SS:Londn Callng Cool Britannia,Graham,61909,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
ENGL,4984,SS:Londn Callng Cool Britannia,Graham,61910,3,4.00,14,100.0,0.0,0.0,0.0,0.0,0
ESM,2104,Statics,Staples,60710,3,3.33,44,45.5,45.5,6.8,2.3,0.0,0
ESM,2204,Mechanics of Deformable Bodies,Thangjitham,60711,3,2.43,67,14.9,38.8,32.8,7.5,6.0,0
ESM,2304,Dynamics,Thangjitham,60712,3,1.87,67,10.4,20.9,29.9,22.4,16.4,0
FIN,3055,Legal Environment of Business,Hiller,60725,3,2.69,32,12.5,53.1,21.9,12.5,0.0,0
FIN,3104,Introduction to Finance,Qin,60726,3,3.01,38,36.8,44.7,7.9,7.9,2.6,0
FIN,3104,Introduction to Finance,Thompson,60727,3,3.42,25,68.0,12.0,16.0,4.0,0.0,0
FIN,3134,Finance Concepts and Skills,Hart,60728,3,2.34,38,7.9,44.7,28.9,13.2,5.3,0
FIN,3144,Investments: Debt-Equity-Deriv,Hart,60730,3,2.92,28,21.4,67.9,3.6,0.0,7.1,0
FIN,3154,Corporate Finance,Chowdhury,60731,3,3.35,32,50.0,40.6,9.4,0.0,0.0,0
FIN,5194,Commerical Law,Hiller,60737,3,3.41,16,43.8,50.0,6.3,0.0,0.0,0
FR,3954,Study Abroad,Gueye,60767,3,3.91,19,100.0,0.0,0.0,0.0,0.0,0
FR,3954,Study Abroad,Gueye,60768,3,3.91,19,100.0,0.0,0.0,0.0,0.0,0
GEOG,1014,World Regions,Boyer,60786,3,3.84,80,85.0,15.0,0.0,0.0,0.0,0
GEOG,1004,Intro Human Geography,McManamay,61864,3,3.26,18,44.4,44.4,5.6,5.6,0.0,0
GEOG,2034,Geography of Global Conflict,Boyer,61787,3,3.72,45,80.0,15.6,4.4,0.0,0.0,0
GEOG,1104,Intro Physical Geog,Gibson,61814,3,3.16,15,46.7,26.7,26.7,0.0,0.0,0
GEOS,1004,Physical Geology,Johnson,60800,3,2.69,15,6.7,60.0,33.3,0.0,0.0,0
GER,2114,Accel Inter German,Lynn,61721,6,2.91,11,45.5,36.4,0.0,0.0,18.2,0
HD,2304,Family Relationships,Bao,61750,3,2.93,48,41.7,29.2,14.6,12.5,2.1,0
HD,1004,Human Development I,Ivory,61418,3,3.52,39,71.8,17.9,5.1,5.1,0.0,0
HD,1004,Human Development I,Lane,61419,3,3.71,37,81.1,10.8,8.1,0.0,0.0,0
HD,2314,Human Sexuality,Brooks,61420,3,3.74,43,81.4,16.3,0.0,2.3,0.0,0
HD,2314,Human Sexuality,Jaramillo Sierra,61421,3,3.20,32,50.0,37.5,6.3,0.0,6.3,0
HD,5424,Life Span Development,Getz,61422,3,3.91,14,100.0,0.0,0.0,0.0,0.0,0
HD,4334,Addiction And Family,Hudgins,61861,3,2.87,13,53.8,7.7,15.4,15.4,7.7,0
HD,2314,Human Sexuality,Glass,61943,3,3.57,31,77.4,9.7,6.5,6.5,0.0,0
HD,2314,Human Sexuality,Brooks,61944,3,3.93,37,91.9,8.1,0.0,0.0,0.0,0
HD,1004,Human Development I,Komelski,61947,3,3.31,46,54.3,32.6,6.5,4.3,2.2,0
HD,1004,Human Development I,Klemme,61948,3,3.26,35,60.0,22.9,8.6,2.9,5.7,0
HD,2336,Principles of Human Services,Hudgins,60823,3,3.48,19,73.7,10.5,15.8,0.0,0.0,0
HIST,1214,History of the Modern World,Murphree,60833,3,2.94,15,26.7,46.7,26.7,0.0,0.0,0
HIST,3724,Disease Med & Health,Hall,61953,3,3.23,25,64.0,20.0,4.0,4.0,8.0,0
HIST,3554,Age of Globalization,Ewing,61760,3,3.23,24,45.8,37.5,12.5,4.2,0.0,0
HIST,1026,Intro European Civ,Baumgartner,61762,3,2.90,11,36.4,18.2,36.4,9.1,0.0,0
HIST,1116,History of the United States,Shelton,61820,3,2.97,26,50.0,23.1,11.5,7.7,7.7,0
HNFE,3824,Kinesiology,Williams,61865,3,3.25,12,50.0,25.0,25.0,0.0,0.0,0
HORT,4324,Greenhouse Management,Scoggins,61428,3,3.49,17,47.1,52.9,0.0,0.0,0.0,0
HTM,2454,Travel & Tourism Mgt,McGehee,61430,3,3.59,34,76.5,17.6,2.9,0.0,2.9,0
HTM,2454,Travel & Tourism Mgt,Murrmann,61431,3,3.52,10,50.0,40.0,10.0,0.0,0.0,0
HTM,2514,Catering Management,Lee,61432,3,3.15,18,44.4,38.9,11.1,0.0,5.6,0
HTM,2954,HTM Study Abroad-Swizterland,Uysal,60864,3,3.55,15,46.7,53.3,0.0,0.0,0.0,0
HTM,3414,"Purc, Prod and Mgt",Sexton,60867,4,3.44,10,50.0,50.0,0.0,0.0,0.0,0
HTM,3954,HTM Study Abroad-Switzerland,Uysal,60870,3,3.68,15,80.0,20.0,0.0,0.0,0.0,0
HUM,1704,Intro Appal Studies,Jackson,61780,3,3.89,22,95.5,4.5,0.0,0.0,0.0,0
HUM,1224,HUM: Renaissance,Murphree,61772,3,3.69,26,88.5,7.7,0.0,0.0,3.8,0
HUM,1314,HUM: Enlightenmnt/Rom,Reeves,61773,3,2.90,10,20.0,50.0,30.0,0.0,0.0,0
HUM,1924,Modern Asian Cultures,Taylor,61785,3,3.42,27,70.4,14.8,7.4,0.0,7.4,0
IDS,2214,IDS Studio for Minors,Green,61927,6,4.00,29,100.0,0.0,0.0,0.0,0.0,0
IDST,1114,Introduction to IDST,Watson,61783,3,2.85,19,63.2,5.3,5.3,15.8,10.5,0
IS,2064,Global Econ and World Politics,Powell Thomas,61818,3,2.63,20,10.0,60.0,20.0,10.0,0.0,0
ISE,2014,Engineering Economy,Chearskul,60896,2,2.71,23,34.8,21.7,30.4,4.3,8.7,0
ISE,2404,Deterministic Oper Research,Travis,60897,3,2.85,17,23.5,41.2,29.4,0.0,5.9,0
ISE,3014,Work Meas & Meth Engr,Kim,60898,3,3.65,15,66.7,33.3,0.0,0.0,0.0,0
ISE,3414,Probabilistic Operations Res,Fraticelli,60899,3,2.60,21,19.0,33.3,42.9,4.8,0.0,0
ISE,3614,Human Factors Engr,Agnew,60900,3,3.36,19,52.6,42.1,5.3,0.0,0.0,0
ITDS,3954,Study Abroad-Interior Design,Tew,60910,3,4.00,13,100.0,0.0,0.0,0.0,0.0,0
MATH,1015,Elem Calc w/Trig I,Boyce,60938,3,1.90,21,9.5,23.8,33.3,19.0,14.3,0
MATH,1016,Elem Calc w/Trig I,Hu,60939,3,1.70,20,10.0,25.0,20.0,20.0,25.0,0
MATH,1205,Calculus,Laadj,60940,3,3.33,10,50.0,40.0,0.0,10.0,0.0,0
MATH,1205,Calculus,StClair,60941,3,2.75,16,31.3,37.5,12.5,12.5,6.3,0
MATH,1206,Calculus,Johnston,60942,3,3.08,21,47.6,23.8,23.8,0.0,4.8,0
MATH,1206,Calculus,Wilkerson,60943,3,3.08,17,58.8,5.9,23.5,5.9,5.9,0
MATH,1224,Vector Geometry,Kaffel,60944,2,2.87,21,28.6,47.6,9.5,9.5,4.8,0
MATH,1526,Elem Calc w/Matrices,Karcher,60946,3,2.96,18,50.0,16.7,27.8,5.6,0.0,0
MATH,2214,Intro Diff Equations,Hagen,60947,3,2.41,40,22.5,27.5,22.5,25.0,2.5,0
MATH,2214,Intro Diff Equations,Farlow,60948,3,3.11,37,40.5,35.1,21.6,0.0,2.7,0
MATH,2224,Multivariable Calculus,Agud,60949,3,3.20,30,40.0,43.3,16.7,0.0,0.0,0
MATH,2224,Multivariable Calculus,Lanz,60950,3,2.38,26,15.4,38.5,30.8,3.8,11.5,0
MATH,2534,Intro Discrete Math,Hart,60951,3,3.08,22,50.0,22.7,18.2,9.1,0.0,0
MATH,3034,Introduction to Proofs,Arnold,60954,3,2.60,23,30.4,30.4,17.4,13.0,8.7,0
MATH,3224,Advanced Calculus,Rogers,60955,3,2.75,21,14.3,57.1,23.8,0.0,4.8,0
MATH,4445,Intro to Numer Analysis,Adjerid,60957,3,2.82,17,29.4,35.3,29.4,0.0,5.9,0
MATH,4564,Operational Methods,Kohler,60958,3,2.80,25,32.0,32.0,28.0,4.0,4.0,0
MATH,4574,Vector/Complex Analysis,Prather,60959,3,2.96,26,23.1,57.7,19.2,0.0,0.0,0
MATH,5614,TS:Geomt & Meas for K8 Tchrs,Kreye,61728,3,4.00,17,100.0,0.0,0.0,0.0,0.0,0
MATH,1114,Elementary Linear Algebra,England,61437,2,3.35,30,53.3,30.0,13.3,3.3,0.0,0
ME,3304,Heat and Mass Transfer,Stern,60968,3,2.21,38,18.4,28.9,23.7,15.8,13.2,0
ME,3514,System Dynamics,Guo,60969,3,3.34,11,54.5,27.3,18.2,0.0,0.0,0
MGT,3304,Mgt Th & Lead Pract,Ji,61007,3,3.10,36,25.0,58.3,16.7,0.0,0.0,0
MGT,3324,Organization Behavior,Braekkan,61008,3,3.39,15,53.3,40.0,6.7,0.0,0.0,0
MGT,3334,Intro Human Resource Mgt,Braekkan,61009,3,3.35,11,18.2,81.8,0.0,0.0,0.0,0
MGT,4334,Ethical Leadership,Borny,61012,3,3.00,27,25.9,59.3,7.4,3.7,3.7,0
MGT,4394,Business Policy and Strategy,Cortes,61014,3,3.41,22,45.5,54.5,0.0,0.0,0.0,0
MGT,4394,Business Policy and Strategy,Chung,61015,3,3.70,11,72.7,27.3,0.0,0.0,0.0,0
MGT,5804,Leader Tech-Based Org,Zeitzmann,61438,3,3.17,22,18.2,72.7,9.1,0.0,0.0,0
MGT,4394,Business Policy and Strategy,Ji,61695,3,3.16,14,35.7,57.1,7.1,0.0,0.0,0
MGT,5804,Leader Tech-Based Org,Thornblad,61917,3,3.61,21,66.7,33.3,0.0,0.0,0.0,0
MKTG,5664,Managing MKTG Relationships,Newman,61961,2,3.71,19,78.9,21.1,0.0,0.0,0.0,0
MKTG,5704,Inter Mktg Strategy,Khan,61813,3,3.68,31,83.9,16.1,0.0,0.0,0.0,0
MKTG,5984,SS:Managing the Mktg Function,Coupey,62009,2,3.77,17,82.4,17.6,0.0,0.0,0.0,0
MKTG,3104,Marketing Management,Kumar,61440,3,3.63,38,73.7,13.2,13.2,0.0,0.0,0
MKTG,3104,Marketing Management,Kumar,61441,3,3.80,43,86.0,9.3,4.7,0.0,0.0,0
MKTG,4154,Marketing Research,Chen,61032,3,3.36,12,41.7,50.0,8.3,0.0,0.0,0
MKTG,4204,Consumer Behavior,Hamby,61033,3,3.37,11,72.7,18.2,0.0,0.0,9.1,0
MKTG,4304,Marketing Communications,Wertalik,61034,3,3.48,14,50.0,50.0,0.0,0.0,0.0,0
MKTG,4554,Buyer-Seller Relationships,Reilly,61036,3,3.90,16,93.8,6.3,0.0,0.0,0.0,0
MKTG,4644,"Mktg, Soc, & Pub Interests",Moscato,61037,3,3.62,10,90.0,0.0,10.0,0.0,0.0,0
MSE,2034,Elem of Materials Eng,Corcoran,61048,3,3.14,34,44.1,41.2,11.8,0.0,2.9,0
