department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ACIS,5504,Sys/Database Concepts,Sheetz,95963,3,3.60,45,62.2,37.8,0.0,0.0,0.0,0
ACIS,5524,Adv Database Mgt Sys,Sheetz,95964,3,3.60,34,55.9,44.1,0.0,0.0,0.0,0
ACIS,5104,Fundamentals of Accounting,Bhattacharjee,96237,3,3.39,20,50.0,45.0,5.0,0.0,0.0,0
ACIS,5294,Management Control Systems,Bhattacharjee,96238,3,3.61,31,64.5,35.5,0.0,0.0,0.0,0
ACIS,5604,Accounting Fundamentals,Salbador,96239,2,3.64,19,68.4,31.6,0.0,0.0,0.0,0
ACIS,5614,Implementing Mgt Controls,Bhattacharjee,96240,2,3.61,18,72.2,27.8,0.0,0.0,0.0,0
ACIS,5704,Manag Info Exec Decis Making,Belanger,96241,2,3.68,17,82.4,17.6,0.0,0.0,0.0,0
ACIS,2115,Principles of Accounting,Easterwood,96798,3,2.07,33,6.1,21.2,54.5,12.1,6.1,10
ACIS,5604,Acct Fund. Execut. Dec. Making,Ross,96151,2,3.97,28,100.0,0.0,0.0,0.0,0.0,0
ACIS,1504,Intro Bus Info Sys,Lacoste,90097,3,2.72,396,21.7,40.9,27.3,7.8,2.3,12
ACIS,1504,Intro Bus Info Sys,Lacoste,90098,3,2.94,484,28.7,40.7,26.7,3.3,0.6,8
ACIS,2115,Principles of Accounting,Easterwood,90102,3,2.69,42,19.0,42.9,31.0,7.1,0.0,10
ACIS,2115,Principles of Accounting,Easterwood,90103,3,2.04,36,5.6,22.2,47.2,19.4,5.6,10
ACIS,2115,Principles of Accounting,Easterwood,90104,3,2.33,35,11.4,34.3,40.0,5.7,8.6,10
ACIS,2115,Principles of Accounting,Easterwood,90105,3,2.60,41,22.0,26.8,36.6,14.6,0.0,8
ACIS,2115,Principles of Accounting,Easterwood,90106,3,2.28,29,13.8,13.8,55.2,17.2,0.0,28
ACIS,2115,Principles of Accounting,Easterwood,90107,3,2.26,30,6.7,26.7,60.0,3.3,3.3,18
ACIS,2115,Principles of Accounting,Easterwood,90108,3,2.49,31,25.8,19.4,41.9,9.7,3.2,20
ACIS,2115,Principles of Accounting,Easterwood,90109,3,2.21,50,16.0,24.0,38.0,14.0,8.0,12
ACIS,2115,Principles of Accounting,Easterwood,90110,3,2.42,33,12.1,36.4,39.4,6.1,6.1,14
ACIS,2115,Principles of Accounting,Easterwood,90111,3,2.63,46,17.4,37.0,37.0,8.7,0.0,6
ACIS,2115,Principles of Accounting,Easterwood,90112,3,2.29,38,10.5,36.8,28.9,18.4,5.3,6
ACIS,2115,Principles of Accounting,Easterwood,90113,3,2.16,31,6.5,22.6,58.1,6.5,6.5,16
ACIS,2115,Principles of Accounting,Easterwood,90114,3,2.50,37,16.2,27.0,45.9,10.8,0.0,12
ACIS,2115,Principles of Accounting,Easterwood,90115,3,2.51,35,17.1,22.9,51.4,8.6,0.0,10
ACIS,2115,Principles of Accounting,Easterwood,90116,3,2.40,32,9.4,31.3,40.6,18.8,0.0,10
ACIS,2115,Principles of Accounting,Easterwood,90117,3,2.49,25,16.0,32.0,44.0,0.0,8.0,4
ACIS,2115,Principles of Accounting,Easterwood,90118,3,2.05,26,7.7,26.9,42.3,11.5,11.5,8
ACIS,2116,Principles of Accounting,Jenkins,90119,3,2.27,23,21.7,4.3,60.9,4.3,8.7,0
ACIS,2116,Principles of Accounting,Jenkins,90120,3,2.59,44,20.5,36.4,31.8,6.8,4.5,0
ACIS,2116,Principles of Accounting,Jenkins,90121,3,2.16,43,2.3,25.6,53.5,18.6,0.0,0
ACIS,2116,Principles of Accounting,Jenkins,90122,3,2.27,40,10.0,27.5,42.5,20.0,0.0,2
ACIS,2116,Principles of Accounting,Jenkins,90123,3,2.11,22,4.5,36.4,27.3,22.7,9.1,0
ACIS,2116,Principles of Accounting,Jenkins,90124,3,2.33,35,11.4,31.4,37.1,17.1,2.9,0
ACIS,2504,Personal Computers in Business,Griffin,90125,3,2.28,131,10.7,31.3,42.7,13.7,1.5,14
ACIS,2504,Personal Computers in Business,Griffin,90126,3,2.64,149,18.1,40.9,33.6,6.0,1.3,10
ACIS,3115,Intermediate Financial Acct,Almond,90127,3,2.40,43,23.3,14.0,44.2,16.3,2.3,2
ACIS,3115,Intermediate Financial Acct,Almond,90128,3,2.47,26,15.4,38.5,34.6,3.8,7.7,4
ACIS,3115,Intermediate Financial Acct,Almond,90129,3,2.62,49,18.4,40.8,30.6,2.0,8.2,2
ACIS,3115,Intermediate Financial Acct,Almond,90130,3,2.53,44,13.6,36.4,43.2,4.5,2.3,6
ACIS,3115,Intermediate Financial Acct,Almond,90131,3,2.74,37,21.6,45.9,18.9,10.8,2.7,0
ACIS,3115,Intermediate Financial Acct,Almond,90132,3,2.46,42,16.7,38.1,35.7,4.8,4.8,2
ACIS,3504,Acct Sys and Controls,Wallace,90133,3,2.46,28,21.4,35.7,21.4,10.7,10.7,2
ACIS,3504,Acct Sys and Controls,Hicks,90134,3,2.96,28,39.3,32.1,21.4,0.0,7.1,4
ACIS,3504,Acct Sys and Controls,Hicks,90135,3,3.34,32,40.6,53.1,6.3,0.0,0.0,2
ACIS,3504,Acct Sys and Controls,Hicks,90136,3,3.19,31,38.7,41.9,19.4,0.0,0.0,0
ACIS,3504,Acct Sys and Controls,Wallace,90137,3,2.47,32,12.5,43.8,28.1,9.4,6.3,2
ACIS,4114,Advanced Financial Accounting,Brozovsky,90143,3,2.48,36,11.1,38.9,41.7,8.3,0.0,6
ACIS,4114,Advanced Financial Accounting,Brozovsky,90144,3,2.40,29,17.2,24.1,48.3,6.9,3.4,6
ACIS,4214,Cost Planning and Control,Ross,90146,3,3.18,47,40.4,51.1,8.5,0.0,0.0,0
ACIS,4214,Cost Planning and Control,Ross,90147,3,3.14,46,43.5,41.3,10.9,0.0,4.3,2
ACIS,4314,Principles of Taxation,Salbador,90148,3,2.91,51,23.5,54.9,13.7,5.9,2.0,0
ACIS,4314,Principles of Taxation,Hicks,90150,3,3.30,44,52.3,38.6,9.1,0.0,0.0,0
ACIS,4314,Principles of Taxation,Seago,90151,3,3.01,60,25.0,46.7,26.7,1.7,0.0,2
ACIS,4314,Principles of Taxation,Bizzell,90152,3,3.38,69,50.7,42.0,5.8,0.0,1.4,0
ACIS,4414,Financial Statement Auditing,Jenkins,90153,3,3.61,49,65.3,30.6,4.1,0.0,0.0,0
ACIS,4414,Financial Statement Auditing,Jenkins,90154,3,3.04,49,38.8,44.9,8.2,4.1,4.1,0
ACIS,4414,Financial Statement Auditing,Popova,90155,3,3.36,47,46.8,46.8,6.4,0.0,0.0,0
ACIS,4414,Financial Statement Auditing,Popova,90156,3,3.31,47,40.4,53.2,6.4,0.0,0.0,0
ACIS,4504,Acct Application Development,Maher,90157,3,3.01,41,19.5,56.1,24.4,0.0,0.0,0
ACIS,4504,Acct Application Development,Maher,90158,3,3.04,41,22.0,63.4,12.2,0.0,2.4,0
ACIS,4554,Networks & Telecomm Business,Fan,90159,3,3.78,28,75.0,25.0,0.0,0.0,0.0,0
ACIS,4554,Networks & Telecomm Business,Fan,90160,3,3.80,30,80.0,20.0,0.0,0.0,0.0,0
ACIS,5034,Global Issues in ACIS,Tegarden,90163,3,3.55,41,58.5,41.5,0.0,0.0,0.0,0
ACIS,5134,Mergers and Acquisitions,Brozovsky,90164,3,3.09,33,15.2,78.8,6.1,0.0,0.0,0
ACIS,5214,Adv Strategic Cost Mgt,Killough,90166,3,3.60,37,73.0,24.3,0.0,0.0,2.7,0
ACIS,5214,Adv Strategic Cost Mgt,Killough,90167,3,3.75,37,81.1,18.9,0.0,0.0,0.0,0
ACIS,5314,Tax Concepts and Research,Salbador,90168,3,3.58,19,63.2,36.8,0.0,0.0,0.0,0
ACIS,5324,Taxation of Business Entities,Seago,90169,3,3.61,46,60.9,39.1,0.0,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90171,3,3.35,33,42.4,57.6,0.0,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90172,3,3.51,33,57.6,42.4,0.0,0.0,0.0,0
ACIS,5514,Mgt Of Info Systems,Belanger,90173,3,3.55,35,57.1,42.9,0.0,0.0,0.0,0
AEE,3014,Leadership Effective for Ag,Kaufman,90183,3,3.53,21,47.6,47.6,4.8,0.0,0.0,0
AEE,3624,Comm Agriculture in Writing,Rudd,90184,3,3.84,26,80.8,19.2,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Kaufman,90185,3,3.74,14,78.6,21.4,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Kaufman,90187,3,3.76,14,78.6,21.4,0.0,0.0,0.0,0
AEE,3634,Comm Ag & Life Sci in Speaking,Kaufman,90188,3,3.57,13,76.9,15.4,0.0,7.7,0.0,0
AEE,5104,Research Applications in AEE,Moore,90194,3,3.97,28,96.4,3.6,0.0,0.0,0.0,0
AEE,5074,Found in Ag & Extension Educ,Broyles,95965,3,3.46,14,64.3,28.6,7.1,0.0,0.0,0
AEE,5984,SS:Asess Learn Career & Tech,Broyles,97644,2,3.84,27,85.2,11.1,3.7,0.0,0.0,0
AEE,1004,Strengths Dev for AGSC Careers,Kaufman,98113,1,3.89,19,94.7,0.0,5.3,0.0,0.0,0
AEE,5984,SS:Teach & Learn Theory in CTE,Broyles,98680,3,3.75,27,85.2,11.1,0.0,0.0,3.7,0
AFST,1714,Intro African American Studies,Akoma,95967,3,3.31,44,65.9,15.9,9.1,2.3,6.8,0
AFST,3175,Afro-American History,Bunch-Lyons,95968,3,2.84,17,23.5,58.8,5.9,11.8,0.0,0
AFST,1714,Intro African American Studies,Brunn,90203,3,3.14,32,43.8,37.5,15.6,0.0,3.1,0
AFST,1714,Intro African American Studies,Harrison,90204,3,3.49,46,54.3,41.3,4.3,0.0,0.0,0
AFST,1814,Intro to African Studies,Polanah,90205,3,3.23,41,36.6,53.7,7.3,0.0,2.4,4
AFST,2354,The Civil Rights Movement,Johnson,90207,3,3.30,28,50.0,35.7,14.3,0.0,0.0,0
AHRM,1214,Fashion Presentation Technique,Quesenberry,90215,3,3.99,49,100.0,0.0,0.0,0.0,0.0,0
AHRM,2204,Introduction to Textiles,Chen-Yu,90216,3,3.09,43,41.9,39.5,11.6,7.0,0.0,0
AHRM,2214,Apparel Textiles Laboratory,Wimmer,90217,1,3.14,28,53.6,21.4,17.9,3.6,3.6,0
AHRM,2304,Family Financial Management,Brunson,90219,3,2.71,133,21.8,48.1,17.3,6.8,6.0,2
AHRM,2404,Consumer Rights,Fisher,90220,3,3.06,126,43.7,34.9,13.5,5.6,2.4,2
AHRM,2604,House Planning,Parrott,90221,2,2.96,48,31.3,45.8,14.6,4.2,4.2,0
AHRM,2614,Intro Residential Technologies,Emmel,90222,2,2.30,43,14.0,34.9,27.9,20.9,2.3,0
AHRM,2634,Residential Technologies Lab,Emmel,90224,1,3.74,14,85.7,7.1,7.1,0.0,0.0,0
AHRM,2675,Residential Property Mgt,Goss,90225,3,2.95,40,17.5,70.0,12.5,0.0,0.0,0
AHRM,3204,Textile Evaluation,Wimmer,90228,3,3.19,27,40.7,37.0,18.5,3.7,0.0,0
AHRM,3604,Housing and the Consumer,Emmel,90229,3,2.36,41,2.4,53.7,24.4,14.6,4.9,0
AHRM,4124,Clothing Behavior Patterns,Chen-Yu,90230,3,3.30,31,35.5,58.1,6.5,0.0,0.0,0
AHRM,4214,Econ of Tex/App Industry,Norton,90231,3,2.88,36,19.4,58.3,19.4,2.8,0.0,0
AHRM,4224,Fashion Analysis & Commun,Kim,90232,3,3.71,43,74.4,23.3,2.3,0.0,0.0,0
AHRM,4234,Apparel Quality Evaluation,Kincade,90233,3,3.52,47,57.4,40.4,2.1,0.0,0.0,0
AHRM,4314,Debtor-Creditor Relationships,Brunson,90234,3,3.35,33,51.5,42.4,3.0,0.0,3.0,2
AHRM,4404,Consumer Protection,Leech,90235,3,3.60,22,81.8,9.1,4.5,0.0,4.5,0
AHRM,4624,Adv Kitchen/Bath Design,Parrott,90236,3,3.17,21,38.1,52.4,0.0,4.8,4.8,0
AHRM,4664,Universal Design,Andes,90238,2,3.00,33,30.3,45.5,21.2,3.0,0.0,0
AHRM,4674,Housing for Later Life,Goss,90241,2,2.97,23,30.4,43.5,21.7,4.3,0.0,0
AHRM,2504,Resource Mgt Indiv/Families,Fisher,95971,3,3.27,29,41.4,41.4,17.2,0.0,0.0,0
AHRM,1224,Basic Apparel Assembly,Quesenberry,97031,3,3.83,20,95.0,0.0,5.0,0.0,0.0,0
AHRM,1224,Basic Apparel Assembly,Quesenberry,97033,3,3.83,21,90.5,9.5,0.0,0.0,0.0,0
AHRM,4984,SS:Manag Afford/Spec Housing,Mitchell,98022,3,3.19,22,54.5,27.3,9.1,9.1,0.0,0
AHRM,4984,SS:American Housing,Lloyd,98024,3,3.49,13,76.9,15.4,0.0,0.0,7.7,0
AHRM,4984,SS:Adv Residentl Property Mgt,Mitchell,98025,3,2.98,16,43.8,25.0,18.8,12.5,0.0,0
AHRM,2264,Intro Fashion Industry,Kim,97725,3,2.73,18,33.3,44.4,5.6,5.6,11.1,0
AHRM,4984,SS:Global Apparel Prod & Trade,Norton,97756,3,2.81,11,9.1,81.8,9.1,0.0,0.0,0
AHRM,4984,SS:Portfolio with e-Portfolio,Kincade,97757,3,3.82,19,89.5,10.5,0.0,0.0,0.0,0
AHRM,1624,Residential Drafting Lab,Parrott,97788,1,3.73,22,86.4,9.1,0.0,0.0,4.5,0
AINS,1104,Intro American Indian Studies,Cook,90270,3,3.82,25,96.0,0.0,0.0,0.0,4.0,0
AINS,1104,Intro American Indian Studies,Dyer,90271,3,2.84,26,26.9,46.2,15.4,11.5,0.0,0
AINS,1104,Intro American Indian Studies,Dyer,90272,3,3.26,29,37.9,51.7,10.3,0.0,0.0,0
AINS,1104,Intro American Indian Studies,Dyer,90273,3,3.18,30,46.7,30.0,20.0,3.3,0.0,2
AINS,4004,TS:Amer Indian Spirituality,Dyer,90276,3,3.56,12,66.7,25.0,8.3,0.0,0.0,0
ALS,2304,Animal Physiology and Anatomy,Denbow,90284,4,2.58,24,25.0,25.0,37.5,8.3,4.2,2
ALS,2304,Animal Physiology and Anatomy,Denbow,90285,4,2.84,21,23.8,47.6,19.0,9.5,0.0,0
ALS,2304,Animal Physiology and Anatomy,Denbow,90286,4,2.22,20,15.0,20.0,40.0,20.0,5.0,6
ALS,2304,Animal Physiology and Anatomy,Denbow,90287,4,2.20,21,0.0,33.3,52.4,14.3,0.0,2
ALS,2304,Animal Physiology and Anatomy,Denbow,90288,4,2.48,23,21.7,17.4,52.2,4.3,4.3,2
ALS,3104,Animal Breeding and Genetics,Dunnington,90291,3,2.60,78,24.4,38.5,26.9,5.1,5.1,0
ALS,3304,Physiology of Reproduction,Knight,90293,3,2.43,29,13.8,37.9,31.0,13.8,3.4,0
ALS,3304,Physiology of Reproduction,Knight,90294,3,2.61,27,18.5,40.7,25.9,14.8,0.0,0
ALS,5084,Adv Ruminant Nutr Colloquium,Knowlton,90301,1,4.00,11,100.0,0.0,0.0,0.0,0.0,0
ALS,5204,Resr & Info Sys Life Sciences,Mullins,90302,3,3.42,11,36.4,63.6,0.0,0.0,0.0,0
ALS,5304,Adv Phy Dom Animals,Gwazdauskas,90303,5,3.27,15,26.7,73.3,0.0,0.0,0.0,0
ALS,5405,Analysis Animal Expts with SAS,McGilliard,90304,1,3.83,29,86.2,13.8,0.0,0.0,0.0,0
ALS,3304,Physiology of Reproduction,Knight,98151,3,2.77,26,11.5,57.7,19.2,11.5,0.0,2
ALS,2204,Intro Civic Agriculture,Niewolny,98198,3,3.66,17,76.5,23.5,0.0,0.0,0.0,0
ALS,2504,Animals in Society,Gwazdauskas,95972,3,3.68,71,77.5,18.3,4.2,0.0,0.0,4
AOE,4004,CAD Controls,Farhood,97000,3,2.91,25,24.0,48.0,28.0,0.0,0.0,0
AOE,5744,Linear Systems Theory,Stilwell,97240,3,3.68,11,81.8,18.2,0.0,0.0,0.0,0
AOE,4984,SS:Fund of Naval Engineering,Brown,98164,3,2.98,20,35.0,45.0,10.0,10.0,0.0,2
AOE,5074,Adv Ship Structural Analysis,Hughes,98301,3,3.90,13,92.3,7.7,0.0,0.0,0.0,0
AOE,5984,SS:Introduction to CFD,Roy,98339,3,3.53,11,63.6,36.4,0.0,0.0,0.0,0
AOE,2074,Computational Methods,Canfield,90312,3,2.66,25,8.0,52.0,36.0,4.0,0.0,0
AOE,2074,Computational Methods,Canfield,90313,3,2.53,26,15.4,38.5,38.5,3.8,3.8,0
AOE,2074,Computational Methods,Canfield,90314,3,2.48,20,10.0,45.0,30.0,5.0,10.0,0
AOE,2074,Computational Methods,Canfield,90315,3,2.61,28,10.7,53.6,28.6,3.6,3.6,0
AOE,2074,Computational Methods,Canfield,90316,3,2.19,28,3.6,39.3,39.3,7.1,10.7,0
AOE,2104,Intro to AE,Walker,90317,3,1.94,123,8.1,29.3,30.1,18.7,13.8,36
AOE,2204,Intro to Ocean Engineering,Xiros,90318,3,3.20,37,43.2,37.8,13.5,0.0,5.4,2
AOE,3014,Aero/Hydrodynamics,Simpson,90320,3,2.25,158,5.1,41.1,36.7,12.7,4.4,4
AOE,3024,Thin-Walled Structures,Seidel,90321,3,2.56,77,13.0,39.0,41.6,3.9,2.6,0
AOE,3024,Thin-Walled Structures,Seidel,90322,3,2.54,70,14.3,42.9,27.1,11.4,4.3,0
AOE,3034,Vehicle Vibration and Control,Philen,90323,3,2.93,81,30.9,43.2,23.5,0.0,2.5,0
AOE,3034,Vehicle Vibration and Control,Philen,90324,3,2.59,66,21.2,36.4,31.8,6.1,4.5,0
AOE,3044,Boundary Layer Theory,Schetz,90325,3,3.13,101,37.6,45.5,10.9,5.0,1.0,0
AOE,4065,Design,Pant,90326,3,2.89,57,22.8,47.4,26.3,0.0,3.5,0
AOE,4065,Design,Shinpaugh,90327,3,3.31,23,26.1,73.9,0.0,0.0,0.0,0
AOE,4065,Design,Brown,90328,3,3.35,22,27.3,72.7,0.0,0.0,0.0,0
AOE,4134,Astromechanics,Henderson,90329,3,2.37,63,14.3,31.7,34.9,9.5,9.5,0
AOE,4134,Astromechanics,Hall,90330,3,2.21,60,11.7,25.0,41.7,13.3,8.3,6
AOE,4154,Aero Engr Lab,Simpson,90331,1,3.40,11,63.6,18.2,18.2,0.0,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90332,1,3.34,11,45.5,45.5,9.1,0.0,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90333,1,3.19,14,42.9,42.9,7.1,7.1,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90334,1,2.81,12,16.7,50.0,33.3,0.0,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90335,1,3.16,14,28.6,57.1,14.3,0.0,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90336,1,3.58,14,64.3,35.7,0.0,0.0,0.0,0
AOE,4154,Aero Engr Lab,Simpson,90337,1,3.09,11,36.4,36.4,27.3,0.0,0.0,0
AOE,4234,Aerospace Propulsion Systems,Shinpaugh,90338,3,3.20,71,36.6,49.3,12.7,1.4,0.0,0
AOE,4254,Ocean Engineering Laboratory,Neu,90340,1,3.53,11,72.7,18.2,9.1,0.0,0.0,0
AOE,4254,Ocean Engineering Laboratory,Neu,90341,1,3.60,10,60.0,40.0,0.0,0.0,0.0,0
AOE,4274,Comp Design Ocean Str,Hughes,90342,3,3.63,10,60.0,40.0,0.0,0.0,0.0,0
AOE,4334,Ship Dynamics,McCue-Weil,90343,3,2.78,28,10.7,64.3,17.9,7.1,0.0,0
AOE,5024,Vehicle Structures,Patil,90352,3,3.44,25,44.0,52.0,4.0,0.0,0.0,0
AOE,5104,Adv Aero Hydrody,Neu,90354,3,3.04,26,34.6,42.3,15.4,7.7,0.0,2
AOE,5135,Vehicle Propulsion,O'Brien,90355,3,3.69,20,70.0,30.0,0.0,0.0,0.0,0
AOE,5204,Vehicle Dynamics and Control,Sultan,90356,3,3.31,31,54.8,29.0,12.9,0.0,3.2,0
APSC,1454,Intro Animal & Poultry Science,Wood,90422,3,2.62,146,23.3,32.9,30.8,12.3,0.7,6
APSC,1464,Animal & Poultry Science Lab,Wood,90423,1,2.68,24,20.8,37.5,33.3,8.3,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,90424,1,3.12,26,46.2,34.6,11.5,7.7,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,90425,1,2.98,27,29.6,48.1,18.5,3.7,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,90426,1,2.82,24,25.0,33.3,37.5,4.2,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,90427,1,2.45,26,3.8,53.8,26.9,15.4,0.0,0
APSC,1464,Animal & Poultry Science Lab,Wood,90428,1,3.08,27,44.4,29.6,22.2,3.7,0.0,0
APSC,2004,Animal & Poultry Sci Seminar,McCann,90431,1,3.81,99,89.9,7.1,3.0,0.0,0.0,0
APSC,2004,Animal & Poultry Sci Seminar,Wood,90432,1,3.43,43,62.8,30.2,2.3,2.3,2.3,0
APSC,2104,Poultry Laboratory,Dalloul,90433,1,3.37,24,54.2,37.5,8.3,0.0,0.0,0
APSC,2124,Horse Management Laboratory,McDonald,90435,1,3.74,19,73.7,26.3,0.0,0.0,0.0,0
APSC,2824,Equine Conform & Biomechanics,McCann,90439,2,3.30,47,42.6,44.7,12.8,0.0,0.0,2
APSC,3214,Meat Science,Wang,90446,4,3.57,20,65.0,30.0,5.0,0.0,0.0,0
APSC,3464,Companion Animal Management,Dunnington,90449,3,2.91,93,26.9,47.3,21.5,3.2,1.1,0
APSC,3764,Livestock Merchandising,Eversole,90452,2,3.43,54,42.6,57.4,0.0,0.0,0.0,0
APSC,3824,Equine Behavior and Training,McCann,90453,2,3.43,17,41.2,58.8,0.0,0.0,0.0,2
APSC,4404,Poultry Enterprise Management,McElroy,90457,4,3.58,20,70.0,30.0,0.0,0.0,0.0,0
APSC,4414,Beef and Sheep Production,Eversole,90458,4,2.69,32,12.5,46.9,37.5,3.1,0.0,0
APSC,4414,Beef and Sheep Production,Eversole,90459,4,2.99,30,23.3,50.0,26.7,0.0,0.0,0
APSC,3304,Embryology,Denbow,98202,3,3.28,14,42.9,42.9,7.1,7.1,0.0,0
APSC,3304,Embryology,Denbow,97150,3,3.03,21,42.9,33.3,14.3,4.8,4.8,0
APSC,4004,Issues in Animal Science,Escobar Monestel,97153,2,3.39,13,53.8,38.5,7.7,0.0,0.0,0
APSC,4004,Issues in Animal Science,Dalloul,97154,2,3.92,15,100.0,0.0,0.0,0.0,0.0,0
APSC,4004,Issues in Animal Science,Knight,97157,2,3.65,17,82.4,17.6,0.0,0.0,0.0,0
ARCH,4044,Professional Practice,Ritter,96248,3,3.56,25,60.0,40.0,0.0,0.0,0.0,0
ARCH,5125,Materials Processes Workshop,Foote,96255,3,3.57,14,57.1,42.9,0.0,0.0,0.0,0
ARCH,5134,Top Arch Hist Theory,Emmons,96256,3,3.43,13,38.5,61.5,0.0,0.0,0.0,0
ARCH,5614,Theory of Urban Form,Lever,96259,3,3.49,30,46.7,50.0,3.3,0.0,0.0,0
ARCH,5705,Arch & Urban Seminar,Piedmont-Palladino,96261,3,3.35,25,40.0,60.0,0.0,0.0,0.0,0
ARCH,5134,TS:Descrip Geom I-Graph Stats,Schneider,98191,3,3.28,29,41.4,55.2,0.0,3.4,0.0,0
ARCH,3115,History of Architecture,Bryon,98067,3,2.75,23,17.4,43.5,34.8,4.3,0.0,2
ARCH,4214,Topic: Wall Is an Element,Pittman,97968,3,4.00,16,100.0,0.0,0.0,0.0,0.0,0
ARCH,1015,Foundation Design Laboratory,Carraher,97726,6,3.29,22,40.9,45.5,13.6,0.0,0.0,0
ARCH,3015,Architecture III,Doan,97735,6,3.30,18,33.3,66.7,0.0,0.0,0.0,0
ARCH,3015,Architecture III,Balster,97736,6,3.42,19,42.1,57.9,0.0,0.0,0.0,0
ARCH,3015,Architecture III,Taraska,97738,6,3.47,18,55.6,44.4,0.0,0.0,0.0,0
ARCH,1015,Foundation Design Laboratory,Albright,97688,6,3.56,20,65.0,30.0,5.0,0.0,0.0,0
ARCH,4715,Qualifying Design Laboratory,Weiner,98682,9,3.68,14,78.6,21.4,0.0,0.0,0.0,0
ARCH,1015,Foundation Design Laboratory,Poole,90470,6,3.35,22,50.0,40.9,9.1,0.0,0.0,2
ARCH,1015,Foundation Design Laboratory,Dunay,90471,6,3.45,20,40.0,60.0,0.0,0.0,0.0,0
